x,y,z,T,Ux,Uy,Uz,p,source
4.4500,0.0500,0.0500,296.245,0.1180,0.1062,-0.1566,100032.00,vane25
4.5500,0.0500,0.0500,296.248,0.1443,0.1066,-0.1528,100032.00,vane25
4.6500,0.0500,0.0500,296.255,0.1678,0.1062,-0.1480,100032.00,vane25
4.7500,0.0500,0.0500,296.266,0.1882,0.1053,-0.1426,100032.00,vane25
4.8500,0.0500,0.0500,296.281,0.2055,0.1038,-0.1366,100032.00,vane25
4.9500,0.0500,0.0500,296.301,0.2196,0.1019,-0.1301,100032.00,vane25
5.0500,0.0500,0.0500,296.323,0.2305,0.0995,-0.1234,100032.00,vane25
5.1500,0.0500,0.0500,296.350,0.2381,0.0969,-0.1163,100032.00,vane25
5.2500,0.0500,0.0500,296.380,0.2425,0.0939,-0.1090,100032.00,vane25
5.3500,0.0500,0.0500,296.413,0.2438,0.0906,-0.1017,100032.00,vane25
5.4500,0.0500,0.0500,296.450,0.2420,0.0869,-0.0943,100032.00,vane25
5.5500,0.0500,0.0500,296.491,0.2376,0.0830,-0.0871,100032.00,vane25
5.6500,0.0500,0.0500,296.535,0.2309,0.0787,-0.0802,100032.00,vane25
5.7500,0.0500,0.0500,296.583,0.2231,0.0741,-0.0740,100032.00,vane25
2.2500,0.1500,0.0500,296.501,-0.2061,0.1356,-0.0495,100032.00,vane25
2.3500,0.1500,0.0500,296.459,-0.2126,0.1442,-0.0526,100032.00,vane25
2.4500,0.1500,0.0500,296.421,-0.2182,0.1524,-0.0564,100032.00,vane25
2.5500,0.1500,0.0500,296.387,-0.2220,0.1602,-0.0607,100032.00,vane25
2.6500,0.1500,0.0500,296.356,-0.2233,0.1675,-0.0652,100032.00,vane25
2.7500,0.1500,0.0500,296.329,-0.2216,0.1743,-0.0697,100032.00,vane25
2.8500,0.1500,0.0500,296.305,-0.2170,0.1805,-0.0741,100032.00,vane25
2.9500,0.1500,0.0500,296.285,-0.2092,0.1861,-0.0784,100032.00,vane25
3.0500,0.1500,0.0500,296.268,-0.1984,0.1911,-0.0825,100032.00,vane25
3.1500,0.1500,0.0500,296.255,-0.1845,0.1954,-0.0863,100032.00,vane25
3.2500,0.1500,0.0500,296.246,-0.1677,0.1989,-0.0898,100032.00,vane25
3.3500,0.1500,0.0500,296.240,-0.1480,0.2014,-0.0929,100032.00,vane25
3.4500,0.1500,0.0500,296.237,-0.1256,0.2029,-0.0955,100032.00,vane25
3.5500,0.1500,0.0500,296.240,-0.1009,0.2033,-0.0973,100032.00,vane25
3.6500,0.1500,0.0500,296.246,-0.0745,0.2023,-0.0980,100032.00,vane25
3.7500,0.1500,0.0500,296.258,-0.0478,0.2003,-0.0970,100032.00,vane25
3.8500,0.1500,0.0500,296.277,-0.0211,0.1976,-0.0923,100032.00,vane25
3.9500,0.1500,0.0500,296.305,-0.0058,0.1943,-0.0814,100032.00,vane25
4.0500,0.1500,0.0500,296.305,0.0058,0.1943,-0.0814,100032.00,vane25
4.1500,0.1500,0.0500,296.277,0.0211,0.1976,-0.0923,100032.00,vane25
4.2500,0.1500,0.0500,296.258,0.0478,0.2003,-0.0970,100032.00,vane25
4.3500,0.1500,0.0500,296.246,0.0746,0.2023,-0.0980,100032.00,vane25
4.4500,0.1500,0.0500,296.240,0.1009,0.2033,-0.0973,100032.00,vane25
4.5500,0.1500,0.0500,296.237,0.1256,0.2029,-0.0955,100032.00,vane25
4.6500,0.1500,0.0500,296.240,0.1480,0.2014,-0.0929,100032.00,vane25
4.7500,0.1500,0.0500,296.246,0.1677,0.1989,-0.0898,100032.00,vane25
4.8500,0.1500,0.0500,296.255,0.1845,0.1954,-0.0863,100032.00,vane25
4.9500,0.1500,0.0500,296.268,0.1984,0.1911,-0.0825,100032.00,vane25
5.0500,0.1500,0.0500,296.285,0.2092,0.1861,-0.0784,100032.00,vane25
5.1500,0.1500,0.0500,296.305,0.2170,0.1805,-0.0741,100032.00,vane25
5.2500,0.1500,0.0500,296.329,0.2216,0.1743,-0.0697,100032.00,vane25
5.3500,0.1500,0.0500,296.356,0.2232,0.1675,-0.0652,100032.00,vane25
5.4500,0.1500,0.0500,296.387,0.2220,0.1602,-0.0607,100032.00,vane25
5.5500,0.1500,0.0500,296.421,0.2182,0.1524,-0.0564,100032.00,vane25
5.6500,0.1500,0.0500,296.459,0.2126,0.1442,-0.0526,100032.00,vane25
5.7500,0.1500,0.0500,296.501,0.2061,0.1356,-0.0495,100032.00,vane25
2.2500,0.2500,0.0500,296.482,-0.1851,0.1951,-0.0343,100032.00,vane25
2.3500,0.2500,0.0500,296.444,-0.1905,0.2058,-0.0357,100032.00,vane25
2.4500,0.2500,0.0500,296.410,-0.1958,0.2160,-0.0379,100032.00,vane25
2.5500,0.2500,0.0500,296.380,-0.1993,0.2254,-0.0405,100032.00,vane25
2.6500,0.2500,0.0500,296.353,-0.2006,0.2342,-0.0434,100032.00,vane25
2.7500,0.2500,0.0500,296.330,-0.1993,0.2422,-0.0463,100032.00,vane25
2.8500,0.2500,0.0500,296.311,-0.1950,0.2494,-0.0491,100032.00,vane25
2.9500,0.2500,0.0500,296.295,-0.1878,0.2558,-0.0519,100032.00,vane25
3.0500,0.2500,0.0500,296.283,-0.1777,0.2613,-0.0545,100032.00,vane25
3.1500,0.2500,0.0500,296.274,-0.1649,0.2658,-0.0569,100032.00,vane25
3.2500,0.2500,0.0500,296.269,-0.1493,0.2691,-0.0590,100032.00,vane25
3.3500,0.2500,0.0500,296.267,-0.1311,0.2712,-0.0608,100032.00,vane25
3.4500,0.2500,0.0500,296.268,-0.1107,0.2719,-0.0623,100032.00,vane25
3.5500,0.2500,0.0500,296.273,-0.0882,0.2712,-0.0632,100032.00,vane25
3.6500,0.2500,0.0500,296.282,-0.0646,0.2689,-0.0632,100032.00,vane25
3.7500,0.2500,0.0500,296.295,-0.0409,0.2656,-0.0619,100032.00,vane25
3.8500,0.2500,0.0500,296.315,-0.0179,0.2621,-0.0575,100032.00,vane25
3.9500,0.2500,0.0500,296.340,-0.0044,0.2587,-0.0486,100032.00,vane25
4.0500,0.2500,0.0500,296.340,0.0044,0.2587,-0.0486,100032.00,vane25
4.1500,0.2500,0.0500,296.315,0.0179,0.2621,-0.0575,100032.00,vane25
4.2500,0.2500,0.0500,296.295,0.0409,0.2656,-0.0619,100032.00,vane25
4.3500,0.2500,0.0500,296.282,0.0646,0.2689,-0.0632,100032.00,vane25
4.4500,0.2500,0.0500,296.273,0.0882,0.2712,-0.0632,100032.00,vane25
4.5500,0.2500,0.0500,296.268,0.1107,0.2719,-0.0623,100032.00,vane25
4.6500,0.2500,0.0500,296.267,0.1311,0.2712,-0.0608,100032.00,vane25
4.7500,0.2500,0.0500,296.269,0.1493,0.2691,-0.0590,100032.00,vane25
4.8500,0.2500,0.0500,296.274,0.1649,0.2658,-0.0569,100032.00,vane25
4.9500,0.2500,0.0500,296.283,0.1777,0.2613,-0.0545,100032.00,vane25
5.0500,0.2500,0.0500,296.295,0.1878,0.2558,-0.0519,100032.00,vane25
5.1500,0.2500,0.0500,296.311,0.1950,0.2494,-0.0491,100032.00,vane25
5.2500,0.2500,0.0500,296.330,0.1993,0.2422,-0.0463,100032.00,vane25
5.3500,0.2500,0.0500,296.353,0.2006,0.2342,-0.0434,100032.00,vane25
5.4500,0.2500,0.0500,296.380,0.1993,0.2254,-0.0405,100032.00,vane25
5.5500,0.2500,0.0500,296.410,0.1958,0.2160,-0.0379,100032.00,vane25
5.6500,0.2500,0.0500,296.444,0.1905,0.2058,-0.0357,100032.00,vane25
5.7500,0.2500,0.0500,296.482,0.1851,0.1951,-0.0343,100032.00,vane25
2.2500,0.3500,0.0500,296.486,-0.1630,0.2352,-0.0235,100032.00,vane25
2.3500,0.3500,0.0500,296.452,-0.1680,0.2470,-0.0242,100032.00,vane25
2.4500,0.3500,0.0500,296.420,-0.1732,0.2577,-0.0255,100032.00,vane25
2.5500,0.3500,0.0500,296.393,-0.1770,0.2674,-0.0272,100032.00,vane25
2.6500,0.3500,0.0500,296.369,-0.1787,0.2762,-0.0291,100032.00,vane25
2.7500,0.3500,0.0500,296.350,-0.1779,0.2841,-0.0311,100032.00,vane25
2.8500,0.3500,0.0500,296.334,-0.1744,0.2910,-0.0331,100032.00,vane25
2.9500,0.3500,0.0500,296.322,-0.1682,0.2969,-0.0350,100032.00,vane25
3.0500,0.3500,0.0500,296.313,-0.1592,0.3017,-0.0368,100032.00,vane25
3.1500,0.3500,0.0500,296.307,-0.1477,0.3053,-0.0384,100032.00,vane25
3.2500,0.3500,0.0500,296.305,-0.1337,0.3076,-0.0398,100032.00,vane25
3.3500,0.3500,0.0500,296.305,-0.1174,0.3085,-0.0410,100032.00,vane25
3.4500,0.3500,0.0500,296.309,-0.0991,0.3079,-0.0419,100032.00,vane25
3.5500,0.3500,0.0500,296.316,-0.0791,0.3057,-0.0424,100032.00,vane25
3.6500,0.3500,0.0500,296.327,-0.0580,0.3022,-0.0422,100032.00,vane25
3.7500,0.3500,0.0500,296.341,-0.0371,0.2979,-0.0409,100032.00,vane25
3.8500,0.3500,0.0500,296.360,-0.0168,0.2942,-0.0372,100032.00,vane25
3.9500,0.3500,0.0500,296.384,-0.0042,0.2915,-0.0300,100031.00,vane25
4.0500,0.3500,0.0500,296.384,0.0042,0.2915,-0.0300,100031.00,vane25
4.1500,0.3500,0.0500,296.360,0.0168,0.2942,-0.0372,100032.00,vane25
4.2500,0.3500,0.0500,296.341,0.0371,0.2979,-0.0409,100032.00,vane25
4.3500,0.3500,0.0500,296.327,0.0580,0.3022,-0.0422,100032.00,vane25
4.4500,0.3500,0.0500,296.316,0.0791,0.3057,-0.0424,100032.00,vane25
4.5500,0.3500,0.0500,296.309,0.0991,0.3079,-0.0419,100032.00,vane25
4.6500,0.3500,0.0500,296.305,0.1174,0.3085,-0.0410,100032.00,vane25
4.7500,0.3500,0.0500,296.305,0.1337,0.3076,-0.0398,100032.00,vane25
4.8500,0.3500,0.0500,296.307,0.1477,0.3053,-0.0384,100032.00,vane25
4.9500,0.3500,0.0500,296.313,0.1592,0.3017,-0.0368,100032.00,vane25
5.0500,0.3500,0.0500,296.322,0.1682,0.2969,-0.0350,100032.00,vane25
5.1500,0.3500,0.0500,296.334,0.1744,0.2910,-0.0331,100032.00,vane25
5.2500,0.3500,0.0500,296.350,0.1779,0.2841,-0.0311,100032.00,vane25
5.3500,0.3500,0.0500,296.369,0.1787,0.2762,-0.0291,100032.00,vane25
5.4500,0.3500,0.0500,296.393,0.1770,0.2674,-0.0272,100032.00,vane25
5.5500,0.3500,0.0500,296.420,0.1732,0.2577,-0.0255,100032.00,vane25
5.6500,0.3500,0.0500,296.452,0.1680,0.2470,-0.0242,100032.00,vane25
5.7500,0.3500,0.0500,296.486,0.1630,0.2352,-0.0235,100032.00,vane25
2.2500,0.4500,0.0500,296.504,-0.1411,0.2603,-0.0148,100032.00,vane25
2.3500,0.4500,0.0500,296.471,-0.1463,0.2725,-0.0154,100032.00,vane25
2.4500,0.4500,0.0500,296.441,-0.1518,0.2832,-0.0164,100032.00,vane25
2.5500,0.4500,0.0500,296.416,-0.1560,0.2925,-0.0176,100032.00,vane25
2.6500,0.4500,0.0500,296.395,-0.1584,0.3006,-0.0190,100032.00,vane25
2.7500,0.4500,0.0500,296.378,-0.1584,0.3077,-0.0205,100032.00,vane25
2.8500,0.4500,0.0500,296.364,-0.1559,0.3136,-0.0220,100031.00,vane25
2.9500,0.4500,0.0500,296.355,-0.1508,0.3183,-0.0234,100031.00,vane25
3.0500,0.4500,0.0500,296.348,-0.1432,0.3219,-0.0247,100031.00,vane25
3.1500,0.4500,0.0500,296.345,-0.1332,0.3242,-0.0259,100031.00,vane25
3.2500,0.4500,0.0500,296.345,-0.1209,0.3251,-0.0270,100031.00,vane25
3.3500,0.4500,0.0500,296.348,-0.1065,0.3245,-0.0278,100031.00,vane25
3.4500,0.4500,0.0500,296.354,-0.0903,0.3224,-0.0285,100031.00,vane25
3.5500,0.4500,0.0500,296.362,-0.0725,0.3188,-0.0288,100031.00,vane25
3.6500,0.4500,0.0500,296.374,-0.0538,0.3142,-0.0286,100031.00,vane25
3.7500,0.4500,0.0500,296.389,-0.0350,0.3092,-0.0275,100031.00,vane25
3.8500,0.4500,0.0500,296.407,-0.0168,0.3055,-0.0244,100031.00,vane25
3.9500,0.4500,0.0500,296.429,-0.0045,0.3035,-0.0186,100031.00,vane25
4.0500,0.4500,0.0500,296.429,0.0045,0.3035,-0.0186,100031.00,vane25
4.1500,0.4500,0.0500,296.407,0.0168,0.3055,-0.0244,100031.00,vane25
4.2500,0.4500,0.0500,296.389,0.0350,0.3092,-0.0275,100031.00,vane25
4.3500,0.4500,0.0500,296.374,0.0538,0.3142,-0.0286,100031.00,vane25
4.4500,0.4500,0.0500,296.362,0.0725,0.3188,-0.0288,100031.00,vane25
4.5500,0.4500,0.0500,296.354,0.0903,0.3224,-0.0285,100031.00,vane25
4.6500,0.4500,0.0500,296.348,0.1065,0.3245,-0.0278,100031.00,vane25
4.7500,0.4500,0.0500,296.345,0.1209,0.3251,-0.0270,100031.00,vane25
4.8500,0.4500,0.0500,296.345,0.1332,0.3242,-0.0259,100031.00,vane25
4.9500,0.4500,0.0500,296.348,0.1432,0.3219,-0.0247,100031.00,vane25
5.0500,0.4500,0.0500,296.355,0.1508,0.3183,-0.0234,100031.00,vane25
5.1500,0.4500,0.0500,296.364,0.1559,0.3136,-0.0220,100031.00,vane25
5.2500,0.4500,0.0500,296.378,0.1584,0.3077,-0.0205,100032.00,vane25
5.3500,0.4500,0.0500,296.395,0.1584,0.3006,-0.0190,100032.00,vane25
5.4500,0.4500,0.0500,296.416,0.1560,0.2925,-0.0176,100032.00,vane25
5.5500,0.4500,0.0500,296.441,0.1518,0.2832,-0.0164,100032.00,vane25
5.6500,0.4500,0.0500,296.471,0.1463,0.2725,-0.0154,100032.00,vane25
5.7500,0.4500,0.0500,296.504,0.1411,0.2603,-0.0149,100032.00,vane25
2.2500,0.5500,0.0500,296.532,-0.1193,0.2746,-0.0074,100032.00,vane25
2.3500,0.5500,0.0500,296.499,-0.1254,0.2874,-0.0083,100032.00,vane25
2.4500,0.5500,0.0500,296.470,-0.1317,0.2979,-0.0092,100032.00,vane25
2.5500,0.5500,0.0500,296.446,-0.1366,0.3066,-0.0103,100032.00,vane25
2.6500,0.5500,0.0500,296.426,-0.1398,0.3138,-0.0114,100031.00,vane25
2.7500,0.5500,0.0500,296.411,-0.1407,0.3198,-0.0126,100031.00,vane25
2.8500,0.5500,0.0500,296.399,-0.1393,0.3246,-0.0139,100031.00,vane25
2.9500,0.5500,0.0500,296.391,-0.1355,0.3280,-0.0151,100031.00,vane25
3.0500,0.5500,0.0500,296.387,-0.1293,0.3303,-0.0162,100031.00,vane25
3.1500,0.5500,0.0500,296.386,-0.1208,0.3311,-0.0171,100031.00,vane25
3.2500,0.5500,0.0500,296.388,-0.1103,0.3306,-0.0180,100031.00,vane25
3.3500,0.5500,0.0500,296.393,-0.0977,0.3286,-0.0187,100031.00,vane25
3.4500,0.5500,0.0500,296.400,-0.0835,0.3252,-0.0192,100031.00,vane25
3.5500,0.5500,0.0500,296.410,-0.0678,0.3204,-0.0194,100031.00,vane25
3.6500,0.5500,0.0500,296.422,-0.0510,0.3149,-0.0192,100031.00,vane25
3.7500,0.5500,0.0500,296.437,-0.0340,0.3094,-0.0183,100031.00,vane25
3.8500,0.5500,0.0500,296.455,-0.0172,0.3057,-0.0158,100031.00,vane25
3.9500,0.5500,0.0500,296.475,-0.0049,0.3044,-0.0111,100031.00,vane25
4.0500,0.5500,0.0500,296.475,0.0049,0.3044,-0.0111,100031.00,vane25
4.1500,0.5500,0.0500,296.455,0.0172,0.3057,-0.0158,100031.00,vane25
4.2500,0.5500,0.0500,296.437,0.0340,0.3094,-0.0183,100031.00,vane25
4.3500,0.5500,0.0500,296.422,0.0510,0.3149,-0.0192,100031.00,vane25
4.4500,0.5500,0.0500,296.410,0.0678,0.3204,-0.0194,100031.00,vane25
4.5500,0.5500,0.0500,296.400,0.0835,0.3252,-0.0192,100031.00,vane25
4.6500,0.5500,0.0500,296.393,0.0977,0.3286,-0.0187,100031.00,vane25
4.7500,0.5500,0.0500,296.388,0.1103,0.3306,-0.0180,100031.00,vane25
4.8500,0.5500,0.0500,296.386,0.1208,0.3311,-0.0171,100031.00,vane25
4.9500,0.5500,0.0500,296.387,0.1293,0.3303,-0.0162,100031.00,vane25
5.0500,0.5500,0.0500,296.391,0.1355,0.3280,-0.0151,100031.00,vane25
5.1500,0.5500,0.0500,296.399,0.1393,0.3246,-0.0139,100031.00,vane25
5.2500,0.5500,0.0500,296.411,0.1407,0.3198,-0.0126,100031.00,vane25
5.3500,0.5500,0.0500,296.426,0.1398,0.3138,-0.0114,100031.00,vane25
5.4500,0.5500,0.0500,296.446,0.1366,0.3066,-0.0103,100032.00,vane25
5.5500,0.5500,0.0500,296.470,0.1317,0.2979,-0.0092,100032.00,vane25
5.6500,0.5500,0.0500,296.499,0.1254,0.2874,-0.0083,100032.00,vane25
5.7500,0.5500,0.0500,296.532,0.1193,0.2746,-0.0074,100032.00,vane25
2.2500,0.6500,0.0500,296.564,-0.0961,0.2801,-0.0008,100032.00,vane25
2.3500,0.6500,0.0500,296.530,-0.1041,0.2940,-0.0022,100032.00,vane25
2.4500,0.6500,0.0500,296.502,-0.1120,0.3047,-0.0033,100032.00,vane25
2.5500,0.6500,0.0500,296.480,-0.1182,0.3131,-0.0044,100031.00,vane25
2.6500,0.6500,0.0500,296.462,-0.1225,0.3198,-0.0055,100031.00,vane25
2.7500,0.6500,0.0500,296.447,-0.1245,0.3247,-0.0067,100031.00,vane25
2.8500,0.6500,0.0500,296.437,-0.1244,0.3283,-0.0078,100031.00,vane25
2.9500,0.6500,0.0500,296.431,-0.1219,0.3305,-0.0090,100031.00,vane25
3.0500,0.6500,0.0500,296.428,-0.1171,0.3314,-0.0099,100031.00,vane25
3.1500,0.6500,0.0500,296.429,-0.1101,0.3311,-0.0108,100031.00,vane25
3.2500,0.6500,0.0500,296.432,-0.1012,0.3293,-0.0115,100031.00,vane25
3.3500,0.6500,0.0500,296.438,-0.0904,0.3261,-0.0121,100031.00,vane25
3.4500,0.6500,0.0500,296.447,-0.0780,0.3215,-0.0125,100031.00,vane25
3.5500,0.6500,0.0500,296.458,-0.0641,0.3158,-0.0127,100031.00,vane25
3.6500,0.6500,0.0500,296.471,-0.0490,0.3095,-0.0126,100031.00,vane25
3.7500,0.6500,0.0500,296.487,-0.0335,0.3036,-0.0119,100031.00,vane25
3.8500,0.6500,0.0500,296.504,-0.0179,0.2999,-0.0098,100031.00,vane25
3.9500,0.6500,0.0500,296.522,-0.0054,0.2990,-0.0060,100031.00,vane25
4.0500,0.6500,0.0500,296.522,0.0054,0.2990,-0.0060,100031.00,vane25
4.1500,0.6500,0.0500,296.504,0.0179,0.2999,-0.0098,100031.00,vane25
4.2500,0.6500,0.0500,296.487,0.0336,0.3036,-0.0119,100031.00,vane25
4.3500,0.6500,0.0500,296.471,0.0490,0.3095,-0.0126,100031.00,vane25
4.4500,0.6500,0.0500,296.458,0.0641,0.3158,-0.0127,100031.00,vane25
4.5500,0.6500,0.0500,296.447,0.0780,0.3215,-0.0125,100031.00,vane25
4.6500,0.6500,0.0500,296.438,0.0904,0.3261,-0.0121,100031.00,vane25
4.7500,0.6500,0.0500,296.432,0.1012,0.3293,-0.0115,100031.00,vane25
4.8500,0.6500,0.0500,296.429,0.1101,0.3311,-0.0108,100031.00,vane25
4.9500,0.6500,0.0500,296.428,0.1171,0.3314,-0.0099,100031.00,vane25
5.0500,0.6500,0.0500,296.431,0.1219,0.3305,-0.0090,100031.00,vane25
5.1500,0.6500,0.0500,296.437,0.1244,0.3283,-0.0078,100031.00,vane25
5.2500,0.6500,0.0500,296.447,0.1245,0.3247,-0.0067,100031.00,vane25
5.3500,0.6500,0.0500,296.462,0.1225,0.3198,-0.0055,100031.00,vane25
5.4500,0.6500,0.0500,296.480,0.1182,0.3131,-0.0044,100031.00,vane25
5.5500,0.6500,0.0500,296.502,0.1120,0.3047,-0.0033,100032.00,vane25
5.6500,0.6500,0.0500,296.530,0.1041,0.2940,-0.0022,100032.00,vane25
5.7500,0.6500,0.0500,296.564,0.0961,0.2801,-0.0008,100032.00,vane25
2.2500,0.7500,0.0500,296.599,-0.0707,0.2779,0.0057,100032.00,vane25
2.3500,0.7500,0.0500,296.563,-0.0813,0.2934,0.0035,100032.00,vane25
2.4500,0.7500,0.0500,296.535,-0.0914,0.3048,0.0018,100032.00,vane25
2.5500,0.7500,0.0500,296.513,-0.0994,0.3133,0.0003,100031.00,vane25
2.6500,0.7500,0.0500,296.496,-0.1054,0.3196,-0.0010,100031.00,vane25
2.7500,0.7500,0.0500,296.484,-0.1090,0.3240,-0.0022,100031.00,vane25
2.8500,0.7500,0.0500,296.476,-0.1103,0.3268,-0.0034,100031.00,vane25
2.9500,0.7500,0.0500,296.471,-0.1093,0.3282,-0.0044,100031.00,vane25
3.0500,0.7500,0.0500,296.471,-0.1060,0.3282,-0.0053,100031.00,vane25
3.1500,0.7500,0.0500,296.473,-0.1005,0.3267,-0.0060,100031.00,vane25
3.2500,0.7500,0.0500,296.478,-0.0931,0.3238,-0.0067,100031.00,vane25
3.3500,0.7500,0.0500,296.485,-0.0840,0.3196,-0.0072,100031.00,vane25
3.4500,0.7500,0.0500,296.495,-0.0733,0.3140,-0.0076,100031.00,vane25
3.5500,0.7500,0.0500,296.507,-0.0611,0.3075,-0.0078,100031.00,vane25
3.6500,0.7500,0.0500,296.521,-0.0476,0.3005,-0.0077,100031.00,vane25
3.7500,0.7500,0.0500,296.537,-0.0334,0.2941,-0.0072,100031.00,vane25
3.8500,0.7500,0.0500,296.553,-0.0186,0.2903,-0.0056,100031.00,vane25
3.9500,0.7500,0.0500,296.570,-0.0059,0.2896,-0.0026,100031.00,vane25
4.0500,0.7500,0.0500,296.570,0.0059,0.2896,-0.0026,100031.00,vane25
4.1500,0.7500,0.0500,296.553,0.0186,0.2903,-0.0056,100031.00,vane25
4.2500,0.7500,0.0500,296.537,0.0334,0.2941,-0.0072,100031.00,vane25
4.3500,0.7500,0.0500,296.521,0.0476,0.3005,-0.0077,100031.00,vane25
4.4500,0.7500,0.0500,296.507,0.0611,0.3075,-0.0078,100031.00,vane25
4.5500,0.7500,0.0500,296.495,0.0733,0.3140,-0.0076,100031.00,vane25
4.6500,0.7500,0.0500,296.485,0.0840,0.3196,-0.0072,100031.00,vane25
4.7500,0.7500,0.0500,296.478,0.0931,0.3238,-0.0067,100031.00,vane25
4.8500,0.7500,0.0500,296.473,0.1005,0.3267,-0.0060,100031.00,vane25
4.9500,0.7500,0.0500,296.471,0.1060,0.3282,-0.0053,100031.00,vane25
5.0500,0.7500,0.0500,296.471,0.1093,0.3282,-0.0044,100031.00,vane25
5.1500,0.7500,0.0500,296.476,0.1103,0.3268,-0.0034,100031.00,vane25
5.2500,0.7500,0.0500,296.484,0.1090,0.3240,-0.0022,100031.00,vane25
5.3500,0.7500,0.0500,296.496,0.1054,0.3196,-0.0010,100031.00,vane25
5.4500,0.7500,0.0500,296.513,0.0994,0.3133,0.0003,100031.00,vane25
5.5500,0.7500,0.0500,296.535,0.0914,0.3048,0.0018,100032.00,vane25
5.6500,0.7500,0.0500,296.563,0.0813,0.2934,0.0035,100032.00,vane25
5.7500,0.7500,0.0500,296.599,0.0707,0.2779,0.0057,100032.00,vane25
2.2500,0.8500,0.0500,296.638,-0.0416,0.2691,0.0125,100032.00,vane25
2.3500,0.8500,0.0500,296.599,-0.0561,0.2872,0.0090,100032.00,vane25
2.4500,0.8500,0.0500,296.570,-0.0695,0.2997,0.0065,100032.00,vane25
2.5500,0.8500,0.0500,296.548,-0.0799,0.3087,0.0046,100031.00,vane25
2.6500,0.8500,0.0500,296.532,-0.0879,0.3150,0.0030,100031.00,vane25
2.7500,0.8500,0.0500,296.521,-0.0934,0.3190,0.0015,100031.00,vane25
2.8500,0.8500,0.0500,296.514,-0.0965,0.3213,0.0002,100031.00,vane25
2.9500,0.8500,0.0500,296.511,-0.0970,0.3220,-0.0009,100031.00,vane25
3.0500,0.8500,0.0500,296.512,-0.0953,0.3212,-0.0018,100031.00,vane25
3.1500,0.8500,0.0500,296.516,-0.0914,0.3190,-0.0025,100031.00,vane25
3.2500,0.8500,0.0500,296.523,-0.0857,0.3153,-0.0031,100031.00,vane25
3.3500,0.8500,0.0500,296.532,-0.0782,0.3102,-0.0035,100031.00,vane25
3.4500,0.8500,0.0500,296.544,-0.0691,0.3039,-0.0038,100031.00,vane25
3.5500,0.8500,0.0500,296.557,-0.0585,0.2968,-0.0040,100031.00,vane25
3.6500,0.8500,0.0500,296.572,-0.0464,0.2892,-0.0040,100031.00,vane25
3.7500,0.8500,0.0500,296.588,-0.0333,0.2824,-0.0037,100031.00,vane25
3.8500,0.8500,0.0500,296.604,-0.0193,0.2782,-0.0025,100031.00,vane25
3.9500,0.8500,0.0500,296.619,-0.0064,0.2773,-0.0003,100031.00,vane25
4.0500,0.8500,0.0500,296.619,0.0064,0.2773,-0.0003,100031.00,vane25
4.1500,0.8500,0.0500,296.604,0.0193,0.2782,-0.0025,100031.00,vane25
4.2500,0.8500,0.0500,296.588,0.0333,0.2824,-0.0037,100031.00,vane25
4.3500,0.8500,0.0500,296.572,0.0464,0.2892,-0.0040,100031.00,vane25
4.4500,0.8500,0.0500,296.557,0.0585,0.2968,-0.0040,100031.00,vane25
4.5500,0.8500,0.0500,296.544,0.0691,0.3039,-0.0038,100031.00,vane25
4.6500,0.8500,0.0500,296.532,0.0782,0.3102,-0.0035,100031.00,vane25
