x,y,z,T,Ux,Uy,Uz,p,source
3.5500,0.2500,0.0500,295.011,-0.1257,0.2605,-0.0630,100032.00,vane25
3.6500,0.2500,0.0500,294.995,-0.0996,0.2573,-0.0641,100032.00,vane25
3.7500,0.2500,0.0500,294.982,-0.0713,0.2519,-0.0645,100032.00,vane25
3.8500,0.2500,0.0500,294.974,-0.0403,0.2448,-0.0633,100032.00,vane25
3.9500,0.2500,0.0500,294.973,-0.0155,0.2363,-0.0589,100032.00,vane25
4.0500,0.2500,0.0500,294.972,0.0152,0.2363,-0.0589,100032.00,vane25
4.1500,0.2500,0.0500,294.973,0.0401,0.2447,-0.0633,100032.00,vane25
4.2500,0.2500,0.0500,294.982,0.0712,0.2519,-0.0645,100032.00,vane25
4.3500,0.2500,0.0500,294.994,0.0995,0.2572,-0.0641,100032.00,vane25
4.4500,0.2500,0.0500,295.010,0.1256,0.2605,-0.0630,100032.00,vane25
4.5500,0.2500,0.0500,295.029,0.1496,0.2616,-0.0616,100032.00,vane25
4.6500,0.2500,0.0500,295.050,0.1715,0.2607,-0.0600,100032.00,vane25
4.7500,0.2500,0.0500,295.073,0.1913,0.2582,-0.0582,100032.00,vane25
4.8500,0.2500,0.0500,295.098,0.2091,0.2543,-0.0563,100032.00,vane25
4.9500,0.2500,0.0500,295.126,0.2249,0.2492,-0.0542,100032.00,vane25
5.0500,0.2500,0.0500,295.155,0.2386,0.2431,-0.0519,100032.00,vane25
5.1500,0.2500,0.0500,295.186,0.2503,0.2362,-0.0495,100032.00,vane25
5.2500,0.2500,0.0500,295.220,0.2598,0.2286,-0.0470,100032.00,vane25
5.3500,0.2500,0.0500,295.255,0.2672,0.2205,-0.0444,100032.00,vane25
5.4500,0.2500,0.0500,295.292,0.2724,0.2119,-0.0417,100032.00,vane25
5.5500,0.2500,0.0500,295.331,0.2754,0.2029,-0.0391,100032.00,vane25
5.6500,0.2500,0.0500,295.372,0.2763,0.1935,-0.0365,100032.00,vane25
5.7500,0.2500,0.0500,295.414,0.2755,0.1840,-0.0340,100032.00,vane25
2.2500,0.3500,0.0500,295.397,-0.2604,0.2182,-0.0238,100032.00,vane25
2.3500,0.3500,0.0500,295.358,-0.2606,0.2284,-0.0254,100032.00,vane25
2.4500,0.3500,0.0500,295.320,-0.2594,0.2382,-0.0271,100032.00,vane25
2.5500,0.3500,0.0500,295.284,-0.2562,0.2477,-0.0289,100032.00,vane25
2.6500,0.3500,0.0500,295.249,-0.2510,0.2567,-0.0308,100032.00,vane25
2.7500,0.3500,0.0500,295.217,-0.2437,0.2652,-0.0325,100032.00,vane25
2.8500,0.3500,0.0500,295.186,-0.2343,0.2730,-0.0342,100032.00,vane25
2.9500,0.3500,0.0500,295.158,-0.2230,0.2800,-0.0359,100032.00,vane25
3.0500,0.3500,0.0500,295.131,-0.2098,0.2860,-0.0374,100032.00,vane25
3.1500,0.3500,0.0500,295.106,-0.1948,0.2908,-0.0388,100032.00,vane25
3.2500,0.3500,0.0500,295.084,-0.1780,0.2943,-0.0400,100032.00,vane25
3.3500,0.3500,0.0500,295.063,-0.1595,0.2962,-0.0412,100032.00,vane25
3.4500,0.3500,0.0500,295.044,-0.1393,0.2961,-0.0422,100032.00,vane25
3.5500,0.3500,0.0500,295.028,-0.1173,0.2940,-0.0432,100032.00,vane25
3.6500,0.3500,0.0500,295.014,-0.0935,0.2895,-0.0440,100032.00,vane25
3.7500,0.3500,0.0500,295.003,-0.0678,0.2830,-0.0444,100032.00,vane25
3.8500,0.3500,0.0500,294.996,-0.0396,0.2750,-0.0437,100032.00,vane25
3.9500,0.3500,0.0500,294.994,-0.0152,0.2663,-0.0411,100032.00,vane25
4.0500,0.3500,0.0500,294.994,0.0150,0.2663,-0.0411,100032.00,vane25
4.1500,0.3500,0.0500,294.995,0.0394,0.2749,-0.0437,100032.00,vane25
4.2500,0.3500,0.0500,295.002,0.0677,0.2829,-0.0445,100032.00,vane25
4.3500,0.3500,0.0500,295.013,0.0934,0.2895,-0.0440,100032.00,vane25
4.4500,0.3500,0.0500,295.027,0.1172,0.2939,-0.0432,100032.00,vane25
4.5500,0.3500,0.0500,295.044,0.1391,0.2961,-0.0423,100032.00,vane25
4.6500,0.3500,0.0500,295.062,0.1594,0.2961,-0.0412,100032.00,vane25
4.7500,0.3500,0.0500,295.083,0.1779,0.2943,-0.0400,100032.00,vane25
4.8500,0.3500,0.0500,295.106,0.1947,0.2908,-0.0388,100032.00,vane25
4.9500,0.3500,0.0500,295.130,0.2097,0.2859,-0.0374,100032.00,vane25
5.0500,0.3500,0.0500,295.157,0.2229,0.2799,-0.0359,100032.00,vane25
5.1500,0.3500,0.0500,295.185,0.2343,0.2729,-0.0343,100032.00,vane25
5.2500,0.3500,0.0500,295.216,0.2436,0.2651,-0.0325,100032.00,vane25
5.3500,0.3500,0.0500,295.248,0.2510,0.2567,-0.0308,100032.00,vane25
5.4500,0.3500,0.0500,295.283,0.2562,0.2477,-0.0289,100032.00,vane25
5.5500,0.3500,0.0500,295.319,0.2594,0.2382,-0.0271,100032.00,vane25
5.6500,0.3500,0.0500,295.357,0.2606,0.2284,-0.0254,100032.00,vane25
5.7500,0.3500,0.0500,295.396,0.2604,0.2182,-0.0238,100032.00,vane25
2.2500,0.4500,0.0500,295.395,-0.2457,0.2393,-0.0164,100032.00,vane25
2.3500,0.4500,0.0500,295.358,-0.2458,0.2492,-0.0176,100032.00,vane25
2.4500,0.4500,0.0500,295.322,-0.2445,0.2587,-0.0188,100032.00,vane25
2.5500,0.4500,0.0500,295.288,-0.2413,0.2677,-0.0201,100032.00,vane25
2.6500,0.4500,0.0500,295.256,-0.2361,0.2763,-0.0214,100032.00,vane25
2.7500,0.4500,0.0500,295.226,-0.2290,0.2843,-0.0227,100032.00,vane25
2.8500,0.4500,0.0500,295.198,-0.2200,0.2915,-0.0239,100032.00,vane25
2.9500,0.4500,0.0500,295.172,-0.2091,0.2979,-0.0251,100032.00,vane25
3.0500,0.4500,0.0500,295.147,-0.1966,0.3032,-0.0261,100032.00,vane25
3.1500,0.4500,0.0500,295.125,-0.1824,0.3073,-0.0271,100032.00,vane25
3.2500,0.4500,0.0500,295.104,-0.1667,0.3099,-0.0280,100032.00,vane25
3.3500,0.4500,0.0500,295.086,-0.1496,0.3108,-0.0288,100032.00,vane25
3.4500,0.4500,0.0500,295.069,-0.1309,0.3098,-0.0296,100032.00,vane25
3.5500,0.4500,0.0500,295.055,-0.1108,0.3067,-0.0303,100032.00,vane25
3.6500,0.4500,0.0500,295.042,-0.0890,0.3015,-0.0310,100032.00,vane25
3.7500,0.4500,0.0500,295.033,-0.0654,0.2942,-0.0315,100032.00,vane25
3.8500,0.4500,0.0500,295.027,-0.0391,0.2859,-0.0312,100032.00,vane25
3.9500,0.4500,0.0500,295.025,-0.0152,0.2774,-0.0299,100032.00,vane25
4.0500,0.4500,0.0500,295.025,0.0150,0.2773,-0.0300,100032.00,vane25
4.1500,0.4500,0.0500,295.026,0.0389,0.2859,-0.0313,100032.00,vane25
4.2500,0.4500,0.0500,295.032,0.0652,0.2942,-0.0315,100032.00,vane25
4.3500,0.4500,0.0500,295.042,0.0888,0.3014,-0.0310,100032.00,vane25
4.4500,0.4500,0.0500,295.054,0.1106,0.3067,-0.0303,100032.00,vane25
4.5500,0.4500,0.0500,295.069,0.1308,0.3098,-0.0296,100032.00,vane25
4.6500,0.4500,0.0500,295.085,0.1494,0.3108,-0.0288,100032.00,vane25
4.7500,0.4500,0.0500,295.104,0.1666,0.3099,-0.0280,100032.00,vane25
4.8500,0.4500,0.0500,295.124,0.1823,0.3073,-0.0271,100032.00,vane25
4.9500,0.4500,0.0500,295.147,0.1965,0.3032,-0.0261,100032.00,vane25
5.0500,0.4500,0.0500,295.171,0.2090,0.2979,-0.0251,100032.00,vane25
5.1500,0.4500,0.0500,295.197,0.2199,0.2915,-0.0239,100032.00,vane25
5.2500,0.4500,0.0500,295.225,0.2289,0.2843,-0.0227,100032.00,vane25
5.3500,0.4500,0.0500,295.256,0.2360,0.2763,-0.0214,100032.00,vane25
5.4500,0.4500,0.0500,295.288,0.2412,0.2677,-0.0201,100032.00,vane25
5.5500,0.4500,0.0500,295.322,0.2445,0.2587,-0.0188,100032.00,vane25
5.6500,0.4500,0.0500,295.357,0.2458,0.2492,-0.0176,100032.00,vane25
5.7500,0.4500,0.0500,295.395,0.2457,0.2393,-0.0164,100032.00,vane25
2.2500,0.5500,0.0500,295.404,-0.2321,0.2520,-0.0109,100032.00,vane25
2.3500,0.5500,0.0500,295.368,-0.2321,0.2612,-0.0119,100032.00,vane25
2.4500,0.5500,0.0500,295.334,-0.2308,0.2700,-0.0129,100032.00,vane25
2.5500,0.5500,0.0500,295.302,-0.2276,0.2783,-0.0139,100032.00,vane25
2.6500,0.5500,0.0500,295.272,-0.2226,0.2861,-0.0149,100032.00,vane25
2.7500,0.5500,0.0500,295.243,-0.2158,0.2932,-0.0159,100032.00,vane25
2.8500,0.5500,0.0500,295.217,-0.2072,0.2996,-0.0168,100032.00,vane25
2.9500,0.5500,0.0500,295.193,-0.1969,0.3051,-0.0176,100032.00,vane25
3.0500,0.5500,0.0500,295.171,-0.1851,0.3095,-0.0184,100032.00,vane25
3.1500,0.5500,0.0500,295.150,-0.1718,0.3126,-0.0191,100032.00,vane25
3.2500,0.5500,0.0500,295.131,-0.1572,0.3143,-0.0198,100032.00,vane25
3.3500,0.5500,0.0500,295.115,-0.1412,0.3143,-0.0204,100032.00,vane25
3.4500,0.5500,0.0500,295.100,-0.1239,0.3124,-0.0209,100032.00,vane25
3.5500,0.5500,0.0500,295.087,-0.1053,0.3085,-0.0215,100032.00,vane25
3.6500,0.5500,0.0500,295.076,-0.0851,0.3026,-0.0222,100032.00,vane25
3.7500,0.5500,0.0500,295.067,-0.0631,0.2951,-0.0227,100032.00,vane25
3.8500,0.5500,0.0500,295.062,-0.0384,0.2866,-0.0228,100032.00,vane25
3.9500,0.5500,0.0500,295.061,-0.0151,0.2781,-0.0225,100032.00,vane25
4.0500,0.5500,0.0500,295.061,0.0148,0.2781,-0.0225,100032.00,vane25
4.1500,0.5500,0.0500,295.062,0.0382,0.2866,-0.0229,100032.00,vane25
4.2500,0.5500,0.0500,295.067,0.0629,0.2950,-0.0228,100032.00,vane25
4.3500,0.5500,0.0500,295.075,0.0849,0.3026,-0.0222,100032.00,vane25
4.4500,0.5500,0.0500,295.086,0.1051,0.3085,-0.0215,100032.00,vane25
4.5500,0.5500,0.0500,295.099,0.1238,0.3124,-0.0210,100032.00,vane25
4.6500,0.5500,0.0500,295.114,0.1411,0.3143,-0.0204,100032.00,vane25
4.7500,0.5500,0.0500,295.131,0.1570,0.3143,-0.0198,100032.00,vane25
4.8500,0.5500,0.0500,295.149,0.1717,0.3126,-0.0191,100032.00,vane25
4.9500,0.5500,0.0500,295.170,0.1850,0.3095,-0.0184,100032.00,vane25
5.0500,0.5500,0.0500,295.192,0.1968,0.3051,-0.0176,100032.00,vane25
5.1500,0.5500,0.0500,295.217,0.2071,0.2996,-0.0168,100032.00,vane25
5.2500,0.5500,0.0500,295.243,0.2157,0.2932,-0.0159,100032.00,vane25
5.3500,0.5500,0.0500,295.271,0.2225,0.2861,-0.0149,100032.00,vane25
5.4500,0.5500,0.0500,295.301,0.2276,0.2783,-0.0139,100032.00,vane25
5.5500,0.5500,0.0500,295.333,0.2308,0.2700,-0.0129,100032.00,vane25
5.6500,0.5500,0.0500,295.367,0.2321,0.2612,-0.0119,100032.00,vane25
5.7500,0.5500,0.0500,295.403,0.2321,0.2520,-0.0109,100032.00,vane25
2.2500,0.6500,0.0500,295.419,-0.2193,0.2588,-0.0067,100032.00,vane25
2.3500,0.6500,0.0500,295.384,-0.2194,0.2673,-0.0077,100032.00,vane25
2.4500,0.6500,0.0500,295.351,-0.2182,0.2753,-0.0086,100032.00,vane25
2.5500,0.6500,0.0500,295.321,-0.2151,0.2828,-0.0094,100032.00,vane25
2.6500,0.6500,0.0500,295.292,-0.2103,0.2897,-0.0103,100032.00,vane25
2.7500,0.6500,0.0500,295.266,-0.2038,0.2959,-0.0111,100032.00,vane25
2.8500,0.6500,0.0500,295.241,-0.1957,0.3014,-0.0118,100032.00,vane25
2.9500,0.6500,0.0500,295.218,-0.1860,0.3059,-0.0124,100032.00,vane25
3.0500,0.6500,0.0500,295.198,-0.1749,0.3094,-0.0130,100032.00,vane25
3.1500,0.6500,0.0500,295.179,-0.1624,0.3116,-0.0136,100032.00,vane25
3.2500,0.6500,0.0500,295.162,-0.1487,0.3124,-0.0140,100032.00,vane25
3.3500,0.6500,0.0500,295.147,-0.1338,0.3116,-0.0145,100032.00,vane25
3.4500,0.6500,0.0500,295.134,-0.1176,0.3090,-0.0149,100032.00,vane25
3.5500,0.6500,0.0500,295.122,-0.1002,0.3045,-0.0154,100032.00,vane25
3.6500,0.6500,0.0500,295.113,-0.0813,0.2982,-0.0160,100032.00,vane25
3.7500,0.6500,0.0500,295.105,-0.0606,0.2903,-0.0166,100032.00,vane25
3.8500,0.6500,0.0500,295.101,-0.0373,0.2818,-0.0170,100032.00,vane25
3.9500,0.6500,0.0500,295.099,-0.0147,0.2734,-0.0173,100032.00,vane25
4.0500,0.6500,0.0500,295.099,0.0145,0.2733,-0.0174,100032.00,vane25
4.1500,0.6500,0.0500,295.101,0.0371,0.2818,-0.0170,100032.00,vane25
4.2500,0.6500,0.0500,295.105,0.0604,0.2903,-0.0167,100032.00,vane25
4.3500,0.6500,0.0500,295.112,0.0811,0.2982,-0.0160,100032.00,vane25
4.4500,0.6500,0.0500,295.122,0.1000,0.3045,-0.0155,100032.00,vane25
4.5500,0.6500,0.0500,295.133,0.1175,0.3090,-0.0150,100032.00,vane25
4.6500,0.6500,0.0500,295.146,0.1336,0.3116,-0.0145,100032.00,vane25
4.7500,0.6500,0.0500,295.161,0.1485,0.3124,-0.0140,100032.00,vane25
4.8500,0.6500,0.0500,295.178,0.1622,0.3116,-0.0136,100032.00,vane25
4.9500,0.6500,0.0500,295.197,0.1747,0.3094,-0.0130,100032.00,vane25
5.0500,0.6500,0.0500,295.218,0.1858,0.3059,-0.0124,100032.00,vane25
5.1500,0.6500,0.0500,295.240,0.1955,0.3013,-0.0118,100032.00,vane25
5.2500,0.6500,0.0500,295.265,0.2037,0.2959,-0.0111,100032.00,vane25
5.3500,0.6500,0.0500,295.291,0.2102,0.2896,-0.0103,100032.00,vane25
5.4500,0.6500,0.0500,295.320,0.2151,0.2828,-0.0095,100032.00,vane25
5.5500,0.6500,0.0500,295.350,0.2182,0.2753,-0.0086,100032.00,vane25
5.6500,0.6500,0.0500,295.383,0.2194,0.2673,-0.0077,100032.00,vane25
5.7500,0.6500,0.0500,295.418,0.2194,0.2588,-0.0067,100032.00,vane25
2.2500,0.7500,0.0500,295.438,-0.2070,0.2612,-0.0033,100032.00,vane25
2.3500,0.7500,0.0500,295.404,-0.2074,0.2692,-0.0043,100032.00,vane25
2.4500,0.7500,0.0500,295.372,-0.2063,0.2765,-0.0053,100032.00,vane25
2.5500,0.7500,0.0500,295.343,-0.2035,0.2831,-0.0061,100032.00,vane25
2.6500,0.7500,0.0500,295.316,-0.1989,0.2891,-0.0069,100032.00,vane25
2.7500,0.7500,0.0500,295.291,-0.1928,0.2945,-0.0075,100032.00,vane25
2.8500,0.7500,0.0500,295.268,-0.1851,0.2990,-0.0081,100032.00,vane25
2.9500,0.7500,0.0500,295.247,-0.1760,0.3027,-0.0086,100032.00,vane25
3.0500,0.7500,0.0500,295.228,-0.1655,0.3053,-0.0091,100032.00,vane25
3.1500,0.7500,0.0500,295.210,-0.1538,0.3067,-0.0095,100032.00,vane25
3.2500,0.7500,0.0500,295.195,-0.1408,0.3067,-0.0099,100032.00,vane25
3.3500,0.7500,0.0500,295.181,-0.1268,0.3051,-0.0103,100032.00,vane25
3.4500,0.7500,0.0500,295.170,-0.1116,0.3019,-0.0106,100032.00,vane25
3.5500,0.7500,0.0500,295.159,-0.0952,0.2970,-0.0111,100032.00,vane25
3.6500,0.7500,0.0500,295.151,-0.0773,0.2903,-0.0116,100032.00,vane25
3.7500,0.7500,0.0500,295.145,-0.0578,0.2823,-0.0123,100032.00,vane25
3.8500,0.7500,0.0500,295.142,-0.0357,0.2737,-0.0129,100032.00,vane25
3.9500,0.7500,0.0500,295.140,-0.0142,0.2653,-0.0136,100032.00,vane25
4.0500,0.7500,0.0500,295.140,0.0139,0.2653,-0.0137,100032.00,vane25
4.1500,0.7500,0.0500,295.141,0.0355,0.2737,-0.0129,100032.00,vane25
4.2500,0.7500,0.0500,295.145,0.0576,0.2823,-0.0123,100032.00,vane25
4.3500,0.7500,0.0500,295.151,0.0771,0.2903,-0.0117,100032.00,vane25
4.4500,0.7500,0.0500,295.159,0.0950,0.2970,-0.0111,100032.00,vane25
4.5500,0.7500,0.0500,295.169,0.1114,0.3019,-0.0106,100032.00,vane25
4.6500,0.7500,0.0500,295.181,0.1266,0.3052,-0.0103,100032.00,vane25
4.7500,0.7500,0.0500,295.194,0.1407,0.3067,-0.0099,100032.00,vane25
4.8500,0.7500,0.0500,295.210,0.1536,0.3067,-0.0095,100032.00,vane25
4.9500,0.7500,0.0500,295.227,0.1653,0.3053,-0.0091,100032.00,vane25
5.0500,0.7500,0.0500,295.246,0.1758,0.3027,-0.0086,100032.00,vane25
5.1500,0.7500,0.0500,295.267,0.1849,0.2990,-0.0081,100032.00,vane25
5.2500,0.7500,0.0500,295.290,0.1926,0.2945,-0.0075,100032.00,vane25
5.3500,0.7500,0.0500,295.315,0.1988,0.2891,-0.0069,100032.00,vane25
5.4500,0.7500,0.0500,295.342,0.2034,0.2831,-0.0061,100032.00,vane25
5.5500,0.7500,0.0500,295.372,0.2063,0.2765,-0.0053,100032.00,vane25
5.6500,0.7500,0.0500,295.403,0.2074,0.2692,-0.0044,100032.00,vane25
5.7500,0.7500,0.0500,295.437,0.2070,0.2612,-0.0033,100032.00,vane25
2.2500,0.8500,0.0500,295.458,-0.1945,0.2596,-0.0004,100032.00,vane25
2.3500,0.8500,0.0500,295.426,-0.1954,0.2675,-0.0017,100032.00,vane25
2.4500,0.8500,0.0500,295.396,-0.1949,0.2744,-0.0027,100032.00,vane25
2.5500,0.8500,0.0500,295.368,-0.1924,0.2805,-0.0035,100032.00,vane25
2.6500,0.8500,0.0500,295.342,-0.1882,0.2858,-0.0042,100032.00,vane25
2.7500,0.8500,0.0500,295.319,-0.1824,0.2903,-0.0048,100032.00,vane25
2.8500,0.8500,0.0500,295.297,-0.1752,0.2940,-0.0053,100032.00,vane25
2.9500,0.8500,0.0500,295.277,-0.1666,0.2968,-0.0058,100032.00,vane25
3.0500,0.8500,0.0500,295.260,-0.1567,0.2986,-0.0062,100032.00,vane25
3.1500,0.8500,0.0500,295.244,-0.1456,0.2992,-0.0065,100032.00,vane25
3.2500,0.8500,0.0500,295.230,-0.1334,0.2985,-0.0068,100032.00,vane25
3.3500,0.8500,0.0500,295.218,-0.1201,0.2963,-0.0071,100032.00,vane25
3.4500,0.8500,0.0500,295.207,-0.1057,0.2925,-0.0074,100032.00,vane25
3.5500,0.8500,0.0500,295.199,-0.0901,0.2872,-0.0079,100032.00,vane25
3.6500,0.8500,0.0500,295.192,-0.0731,0.2802,-0.0084,100032.00,vane25
3.7500,0.8500,0.0500,295.187,-0.0546,0.2721,-0.0091,100032.00,vane25
3.8500,0.8500,0.0500,295.184,-0.0338,0.2636,-0.0098,100032.00,vane25
3.9500,0.8500,0.0500,295.183,-0.0134,0.2552,-0.0109,100032.00,vane25
4.0500,0.8500,0.0500,295.182,0.0132,0.2552,-0.0109,100032.00,vane25
4.1500,0.8500,0.0500,295.184,0.0336,0.2636,-0.0099,100032.00,vane25
4.2500,0.8500,0.0500,295.186,0.0544,0.2721,-0.0092,100032.00,vane25
4.3500,0.8500,0.0500,295.191,0.0729,0.2802,-0.0084,100032.00,vane25
4.4500,0.8500,0.0500,295.198,0.0899,0.2872,-0.0079,100032.00,vane25
4.5500,0.8500,0.0500,295.207,0.1055,0.2926,-0.0075,100032.00,vane25
4.6500,0.8500,0.0500,295.217,0.1199,0.2963,-0.0071,100032.00,vane25
