run_id,plane,tier,t_s,x_m,y_m,z_m,Ux,Uy,Uz,magU,T_K,in_bed,in_window
11_S3,tier0_canopy_mid,0,300,-1.2,1.6,0.675,0,0,0,0,302,1,1
11_S3,tier0_canopy_mid,0,300,-1.15,1.6,0.675,0,0,0,0,302,1,1
11_S3,tier0_canopy_mid,0,300,-1.2,1.65,0.675,0,0,0,0,302,1,1
11_S3,tier0_canopy_mid,0,300,-1.2,1.7,0.675,5.5608e-18,1.0473e-17,5.4484e-18,1.3049e-17,302,1,1
11_S3,tier0_canopy_mid,0,300,-1.2,1.75,0.675,0.171,0.17412,0.050138,0.24914,298.375,1,1
11_S3,tier0_canopy_mid,0,300,-1.2,1.8,0.675,0.25734,0.13486,0.046427,0.29422,298.368,1,1
11_S3,tier0_canopy_mid,0,300,-1.15,1.75,0.675,0.19434,0.060326,-0.021664,0.20464,298.444,1,1
11_S3,tier0_canopy_mid,0,300,-1.15,1.7,0.675,0,0,0,0,302,1,1
11_S3,tier0_canopy_mid,0,300,-1.15,1.8,0.675,0.43212,-0.036707,-0.046055,0.43612,298.383,1,1
11_S3,tier0_canopy_mid,0,300,-1.2,1.85,0.675,0.65143,-0.073604,-0.038621,0.65671,298.341,1,1
11_S3,tier0_canopy_mid,0,300,-1.2,1.9,0.675,1.6571,-0.19626,-0.31299,1.6978,298.3,1,1
11_S3,tier0_canopy_mid,0,300,-1.15,1.85,0.675,0.93198,-0.25278,-0.14254,0.97611,298.342,1,1
11_S3,tier0_canopy_mid,0,300,-1.15,1.9,0.675,1.8188,-0.33941,-0.35338,1.8836,298.311,1,1
11_S3,tier0_canopy_mid,0,300,-1.2,1.95,0.675,2.5261,-0.15011,-0.59208,2.5989,298.301,1,1
11_S3,tier0_canopy_mid,0,300,-1.2,2.0,0.675,2.637,-0.12607,-0.6581,2.7208,298.344,1,1
11_S3,tier0_canopy_mid,0,300,-1.15,1.95,0.675,2.5635,-0.23098,-0.55256,2.6325,298.318,1,1
11_S3,tier0_canopy_mid,0,300,-1.15,2.0,0.675,2.6861,-0.09584,-0.60361,2.7548,298.364,1,1
11_S3,tier0_canopy_mid,0,300,-1.2,2.05,0.675,2.2941,-0.085261,-0.55427,2.3617,298.396,1,1
11_S3,tier0_canopy_mid,0,300,-1.15,2.05,0.675,2.3154,0.043783,-0.52058,2.3736,298.42,1,1
11_S3,tier0_canopy_mid,0,300,-1.1,1.6,0.675,0,0,0,0,302,1,1
11_S3,tier0_canopy_mid,0,300,-1.05,1.6,0.675,0.068939,0.13492,0.090346,0.1764,298.374,1,1
11_S3,tier0_canopy_mid,0,300,-1.0,1.6,0.675,0.092171,0.07899,0.085745,0.14862,298.387,1,1
11_S3,tier0_canopy_mid,0,300,-0.95,1.6,0.675,0.16247,0.011988,0.079502,0.18127,298.425,1,1
11_S3,tier0_canopy_mid,0,300,-0.9,1.6,0.675,0.24427,-0.055049,0.072049,0.26055,298.459,1,1
11_S3,tier0_canopy_mid,0,300,-0.85,1.6,0.675,0.32579,-0.11233,0.065315,0.35074,298.482,1,1
11_S3,tier0_canopy_mid,0,300,-0.8,1.6,0.675,0.40052,-0.15686,0.059956,0.4343,298.496,1,1
11_S3,tier0_canopy_mid,0,300,-0.75,1.6,0.675,0.46651,-0.18987,0.0562,0.50679,298.504,1,1
11_S3,tier0_canopy_mid,0,300,-0.7,1.6,0.675,0.52318,-0.21327,0.054058,0.56755,298.509,1,1
11_S3,tier0_canopy_mid,0,300,-0.65,1.6,0.675,0.57096,-0.22894,0.053313,0.61745,298.514,1,1
11_S3,tier0_canopy_mid,0,300,-0.6,1.6,0.675,0.61061,-0.23851,0.053654,0.65773,298.518,1,1
11_S3,tier0_canopy_mid,0,300,-0.55,1.6,0.675,0.64287,-0.24331,0.054828,0.68955,298.523,1,1
11_S3,tier0_canopy_mid,0,300,-0.5,1.6,0.675,0.66848,-0.24439,0.05661,0.71399,298.529,1,1
11_S3,tier0_canopy_mid,0,300,-0.45,1.6,0.675,0.68815,-0.24258,0.058793,0.73202,298.535,1,1
11_S3,tier0_canopy_mid,0,300,-0.4,1.6,0.675,0.70256,-0.23854,0.061183,0.74447,298.542,1,1
11_S3,tier0_canopy_mid,0,300,-0.35,1.6,0.675,0.71232,-0.23282,0.063619,0.7521,298.549,1,1
11_S3,tier0_canopy_mid,0,300,-0.3,1.6,0.675,0.71799,-0.22585,0.065979,0.75556,298.556,1,1
11_S3,tier0_canopy_mid,0,300,-0.25,1.6,0.675,0.72007,-0.21796,0.068169,0.75541,298.563,1,1
11_S3,tier0_canopy_mid,0,300,-0.2,1.6,0.675,0.71901,-0.20943,0.070121,0.75217,298.57,1,1
11_S3,tier0_canopy_mid,0,300,-0.15,1.6,0.675,0.71523,-0.20049,0.071778,0.74626,298.577,1,1
11_S3,tier0_canopy_mid,0,300,-0.1,1.6,0.675,0.7091,-0.19131,0.073102,0.73808,298.584,1,1
11_S3,tier0_canopy_mid,0,300,-0.05,1.6,0.675,0.70093,-0.18203,0.074064,0.72796,298.592,1,1
11_S3,tier0_canopy_mid,0,300,-0.0,1.6,0.675,0.69105,-0.17276,0.074652,0.71621,298.6,1,1
