run_id,plane,tier,t_s,x_m,y_m,z_m,Ux,Uy,Uz,magU,T_K,in_bed,in_window
05_F3,tier0_canopy_mid,0,300,-0.3,1.6,0.675,0.55525,-0.21418,0.0056798,0.59515,298.93,1,1
05_F3,tier0_canopy_mid,0,300,-0.25,1.6,0.675,0.55901,-0.20959,0.0037776,0.59702,298.934,1,1
05_F3,tier0_canopy_mid,0,300,-0.7,1.65,0.675,0.48653,-0.24038,-0.0057051,0.54271,298.904,1,1
05_F3,tier0_canopy_mid,0,300,-0.75,1.65,0.675,0.44492,-0.23425,-0.0067969,0.50287,298.902,1,1
05_F3,tier0_canopy_mid,0,300,-0.7,1.7,0.675,0.60861,-0.25844,-0.022966,0.66161,298.88,1,1
05_F3,tier0_canopy_mid,0,300,-0.65,1.65,0.675,0.52118,-0.24263,-0.0043712,0.57491,298.906,1,1
05_F3,tier0_canopy_mid,0,300,-0.6,1.65,0.675,0.54937,-0.24202,-0.0029712,0.60033,298.908,1,1
05_F3,tier0_canopy_mid,0,300,-0.65,1.7,0.675,0.63913,-0.25608,-0.018833,0.68878,298.882,1,1
05_F3,tier0_canopy_mid,0,300,-0.6,1.7,0.675,0.6624,-0.2514,-0.015105,0.70866,298.884,1,1
05_F3,tier0_canopy_mid,0,300,-0.55,1.65,0.675,0.57168,-0.23936,-0.0016299,0.61977,298.911,1,1
05_F3,tier0_canopy_mid,0,300,-0.5,1.65,0.675,0.58872,-0.23527,-0.00043952,0.63399,298.913,1,1
05_F3,tier0_canopy_mid,0,300,-0.55,1.7,0.675,0.67929,-0.24518,-0.0118,0.72228,298.886,1,1
05_F3,tier0_canopy_mid,0,300,-0.5,1.7,0.675,0.69063,-0.23796,-0.0089271,0.73054,298.889,1,1
05_F3,tier0_canopy_mid,0,300,-0.45,1.65,0.675,0.60108,-0.2302,0.00054544,0.64365,298.916,1,1
05_F3,tier0_canopy_mid,0,300,-0.4,1.65,0.675,0.6093,-0.2245,0.0012995,0.64935,298.919,1,1
05_F3,tier0_canopy_mid,0,300,-0.45,1.7,0.675,0.6972,-0.23017,-0.0064813,0.73424,298.892,1,1
05_F3,tier0_canopy_mid,0,300,-0.4,1.7,0.675,0.69966,-0.22209,-0.0044382,0.73408,298.896,1,1
05_F3,tier0_canopy_mid,0,300,-0.35,1.65,0.675,0.61391,-0.21841,0.0018052,0.6516,298.922,1,1
05_F3,tier0_canopy_mid,0,300,-0.3,1.65,0.675,0.61537,-0.21211,0.0020506,0.6509,298.926,1,1
05_F3,tier0_canopy_mid,0,300,-0.35,1.7,0.675,0.69862,-0.21392,-0.0027705,0.73065,298.899,1,1
05_F3,tier0_canopy_mid,0,300,-0.3,1.7,0.675,0.69461,-0.20578,-0.0014569,0.72446,298.903,1,1
05_F3,tier0_canopy_mid,0,300,-0.25,1.65,0.675,0.61411,-0.20575,0.0020359,0.64766,298.93,1,1
05_F3,tier0_canopy_mid,0,300,-0.25,1.7,0.675,0.68812,-0.19778,-0.00047619,0.71598,298.908,1,1
05_F3,tier0_canopy_mid,0,300,-0.7,1.75,0.675,0.76402,-0.26803,-0.035246,0.81044,298.852,1,1
05_F3,tier0_canopy_mid,0,300,-0.7,1.8,0.675,0.95233,-0.26372,-0.04868,0.98936,298.82,1,1
05_F3,tier0_canopy_mid,0,300,-0.75,1.8,0.675,0.9365,-0.27393,-0.057526,0.97744,298.818,1,1
05_F3,tier0_canopy_mid,0,300,-0.65,1.75,0.675,0.78584,-0.26078,-0.029393,0.8285,298.854,1,1
05_F3,tier0_canopy_mid,0,300,-0.6,1.75,0.675,0.80019,-0.252,-0.024207,0.83928,298.856,1,1
05_F3,tier0_canopy_mid,0,300,-0.65,1.8,0.675,0.95982,-0.25212,-0.040905,0.99322,298.823,1,1
05_F3,tier0_canopy_mid,0,300,-0.6,1.8,0.675,0.9605,-0.23991,-0.034091,0.9906,298.827,1,1
05_F3,tier0_canopy_mid,0,300,-0.55,1.75,0.675,0.8082,-0.24233,-0.01965,0.84398,298.859,1,1
05_F3,tier0_canopy_mid,0,300,-0.5,1.75,0.675,0.81088,-0.23224,-0.015685,0.84363,298.862,1,1
