run_id,plane,tier,t_s,x_m,y_m,z_m,Ux,Uy,Uz,magU,T_K,in_bed,in_window
28_A4,tier0_canopy_mid,0,300,-1.2,1.6,0.675,0,0,0,0,302,1,1
28_A4,tier0_canopy_mid,0,300,-1.15,1.6,0.675,4.6706e-18,1.3934e-17,-1.0108e-17,1.7837e-17,302,1,1
28_A4,tier0_canopy_mid,0,300,-1.1,1.6,0.675,0,0,0,0,302,1,1
28_A4,tier0_canopy_mid,0,300,-1.05,1.6,0.675,0.18557,-0.23556,-0.13939,0.33069,298.219,1,1
28_A4,tier0_canopy_mid,0,300,-1.0,1.6,0.675,0.28328,-0.35636,-0.11525,0.4696,298.076,1,1
28_A4,tier0_canopy_mid,0,300,-1.2,1.65,0.675,0,0,0,0,302,1,1
28_A4,tier0_canopy_mid,0,300,-1.2,1.7,0.675,0,0,0,0,302,1,1
28_A4,tier0_canopy_mid,0,300,-1.05,1.65,0.675,0.27475,-0.37706,-0.16964,0.49642,298.008,1,1
28_A4,tier0_canopy_mid,0,300,-1.1,1.65,0.675,0,0,0,0,302,1,1
28_A4,tier0_canopy_mid,0,300,-1.0,1.65,0.675,0.37517,-0.43801,-0.11664,0.5884,297.93,1,1
28_A4,tier0_canopy_mid,0,300,-1.05,1.7,0.675,0.43164,-0.47142,-0.161,0.65914,297.837,1,1
28_A4,tier0_canopy_mid,0,300,-1.1,1.7,0.675,0,0,0,0,302,1,1
28_A4,tier0_canopy_mid,0,300,-1.0,1.7,0.675,0.5297,-0.4916,-0.13075,0.7344,297.814,1,1
28_A4,tier0_canopy_mid,0,300,-1.2,1.75,0.675,-0.13357,-0.072794,-0.26186,0.30284,297.852,1,1
28_A4,tier0_canopy_mid,0,300,-1.2,1.8,0.675,0.14018,-0.14713,-0.41974,0.46634,297.689,1,1
28_A4,tier0_canopy_mid,0,300,-1.15,1.75,0.675,0.15029,-0.26458,-0.18101,0.35405,297.776,1,1
28_A4,tier0_canopy_mid,0,300,-1.15,1.7,0.675,0,0,0,0,302,1,1
28_A4,tier0_canopy_mid,0,300,-1.1,1.75,0.675,0.44974,-0.41417,-0.16806,0.63407,297.738,1,1
28_A4,tier0_canopy_mid,0,300,-1.15,1.8,0.675,0.42991,-0.38231,-0.35237,0.67465,297.641,1,1
28_A4,tier0_canopy_mid,0,300,-1.1,1.8,0.675,0.68068,-0.48915,-0.29607,0.88896,297.65,1,1
