run_id,plane,tier,t_s,x_m,y_m,z_m,Ux,Uy,Uz,magU,T_K,in_bed,in_window
30_A6,tier0_canopy_mid,0,300,-1.2,1.6,0.675,0,0,0,0,302,1,1
30_A6,tier0_canopy_mid,0,300,-1.15,1.6,0.675,1.1322e-17,8.1329e-18,-2.4219e-18,1.4149e-17,302,1,1
30_A6,tier0_canopy_mid,0,300,-1.1,1.6,0.675,0,0,0,0,302,1,1
30_A6,tier0_canopy_mid,0,300,-1.05,1.6,0.675,0.052659,0.077652,0.0044056,0.093927,298.329,1,1
30_A6,tier0_canopy_mid,0,300,-1.0,1.6,0.675,0.045061,0.079657,0.0060977,0.091721,298.306,1,1
30_A6,tier0_canopy_mid,0,300,-1.2,1.65,0.675,0,0,0,0,302,1,1
30_A6,tier0_canopy_mid,0,300,-1.2,1.7,0.675,0,0,0,0,302,1,1
30_A6,tier0_canopy_mid,0,300,-1.05,1.65,0.675,0.029817,0.073894,0.004234,0.079795,298.409,1,1
30_A6,tier0_canopy_mid,0,300,-1.1,1.65,0.675,0,0,0,0,302,1,1
30_A6,tier0_canopy_mid,0,300,-1.0,1.65,0.675,0.029224,0.082543,0.0020698,0.087588,298.351,1,1
30_A6,tier0_canopy_mid,0,300,-1.05,1.7,0.675,0.012896,0.053514,0.0060675,0.05538,298.481,1,1
30_A6,tier0_canopy_mid,0,300,-1.1,1.7,0.675,0,0,0,0,302,1,1
30_A6,tier0_canopy_mid,0,300,-1.0,1.7,0.675,0.019058,0.075085,0.0012084,0.077476,298.395,1,1
30_A6,tier0_canopy_mid,0,300,-1.2,1.75,0.675,0.045951,0.069745,0.0026623,0.083564,298.349,1,1
30_A6,tier0_canopy_mid,0,300,-1.2,1.8,0.675,0.044748,0.067039,0.0044329,0.080723,298.324,1,1
30_A6,tier0_canopy_mid,0,300,-1.15,1.75,0.675,0.026329,0.033161,0.0074123,0.042986,298.514,1,1
30_A6,tier0_canopy_mid,0,300,-1.15,1.7,0.675,0,0,0,0,302,1,1
30_A6,tier0_canopy_mid,0,300,-1.1,1.75,0.675,0.0020291,0.016026,0.012605,0.020489,298.606,1,1
30_A6,tier0_canopy_mid,0,300,-1.15,1.8,0.675,0.039597,0.040813,0.0040714,0.057011,298.425,1,1
30_A6,tier0_canopy_mid,0,300,-1.1,1.8,0.675,0.020327,0.023194,0.0088248,0.032079,298.53,1,1
30_A6,tier0_canopy_mid,0,300,-1.05,1.75,0.675,0.0050881,0.037931,0.0082836,0.039157,298.525,1,1
30_A6,tier0_canopy_mid,0,300,-1.0,1.75,0.675,0.012995,0.065482,0.0021694,0.066794,298.437,1,1
30_A6,tier0_canopy_mid,0,300,-1.05,1.8,0.675,0.0084269,0.032884,0.0086992,0.035043,298.543,1,1
30_A6,tier0_canopy_mid,0,300,-1.0,1.8,0.675,0.010628,0.056666,0.0038265,0.05778,298.479,1,1
30_A6,tier0_canopy_mid,0,300,-1.2,1.85,0.675,0.042432,0.069837,0.0052632,0.081886,298.315,1,1
30_A6,tier0_canopy_mid,0,300,-1.2,1.9,0.675,0.039671,0.071415,0.005592,0.081885,298.311,1,1
30_A6,tier0_canopy_mid,0,300,-1.15,1.85,0.675,0.041112,0.051611,0.0027339,0.066041,298.393,1,1
30_A6,tier0_canopy_mid,0,300,-1.1,1.85,0.675,0.027891,0.035634,0.0059483,0.045641,298.488,1,1
30_A6,tier0_canopy_mid,0,300,-1.15,1.9,0.675,0.039694,0.057896,0.002133,0.070228,298.379,1,1
