run_id,plane,tier,t_s,x_m,y_m,z_m,Ux,Uy,Uz,magU,T_K,in_bed,in_window
25_A1,tier0_canopy_mid,0,300,-1.2,1.6,0.675,0,0,0,0,302,1,1
25_A1,tier0_canopy_mid,0,300,-1.15,1.6,0.675,0,0,0,0,302,1,1
25_A1,tier0_canopy_mid,0,300,-1.2,1.65,0.675,0,0,0,0,302,1,1
25_A1,tier0_canopy_mid,0,300,-1.2,1.7,0.675,0,0,0,0,302,1,1
25_A1,tier0_canopy_mid,0,300,-1.2,1.75,0.675,0.068114,0.085465,-0.048751,0.11967,298.63,1,1
25_A1,tier0_canopy_mid,0,300,-1.2,1.8,0.675,0.23683,0.041208,-0.12715,0.27195,298.594,1,1
25_A1,tier0_canopy_mid,0,300,-1.15,1.75,0.675,0.18496,-0.064509,-0.071937,0.20868,298.785,1,1
25_A1,tier0_canopy_mid,0,300,-1.15,1.7,0.675,0,0,0,0,302,1,1
25_A1,tier0_canopy_mid,0,300,-1.15,1.8,0.675,0.44509,-0.15604,-0.16766,0.50056,298.664,1,1
25_A1,tier0_canopy_mid,0,300,-1.2,1.85,0.675,0.66932,-0.12517,-0.26402,0.73032,298.588,1,1
25_A1,tier0_canopy_mid,0,300,-1.2,1.9,0.675,1.6103,-0.18245,-0.5387,1.7078,298.59,1,1
25_A1,tier0_canopy_mid,0,300,-1.15,1.85,0.675,0.92209,-0.31156,-0.29284,1.0164,298.628,1,1
25_A1,tier0_canopy_mid,0,300,-1.15,1.9,0.675,1.7358,-0.32975,-0.49753,1.8356,298.614,1,1
25_A1,tier0_canopy_mid,0,300,-1.2,1.95,0.675,2.4534,-0.073263,-0.75445,2.5678,298.582,1,1
25_A1,tier0_canopy_mid,0,300,-1.2,2.0,0.675,2.6288,0.0072747,-0.71375,2.7239,298.544,1,1
25_A1,tier0_canopy_mid,0,300,-1.15,1.95,0.675,2.4647,-0.16583,-0.65126,2.5547,298.598,1,1
25_A1,tier0_canopy_mid,0,300,-1.15,2.0,0.675,2.6484,0.015765,-0.62213,2.7206,298.56,1,1
25_A1,tier0_canopy_mid,0,300,-1.2,2.05,0.675,2.3435,0.071709,-0.52891,2.4035,298.49,1,1
25_A1,tier0_canopy_mid,0,300,-1.15,2.05,0.675,2.3511,0.17217,-0.48017,2.4058,298.51,1,1
25_A1,tier0_canopy_mid,0,300,-1.1,1.6,0.675,0,0,0,0,302,1,1
25_A1,tier0_canopy_mid,0,300,-1.05,1.6,0.675,0.091231,-0.017075,-0.031383,0.097977,298.517,1,1
25_A1,tier0_canopy_mid,0,300,-1.0,1.6,0.675,0.16417,-0.11736,-0.026583,0.20355,298.64,1,1
25_A1,tier0_canopy_mid,0,300,-0.95,1.6,0.675,0.24888,-0.18376,-0.026011,0.31046,298.713,1,1
25_A1,tier0_canopy_mid,0,300,-0.9,1.6,0.675,0.32446,-0.22804,-0.024759,0.39735,298.75,1,1
25_A1,tier0_canopy_mid,0,300,-0.85,1.6,0.675,0.39112,-0.25871,-0.022254,0.46947,298.771,1,1
25_A1,tier0_canopy_mid,0,300,-0.8,1.6,0.675,0.44939,-0.27963,-0.019216,0.52963,298.784,1,1
25_A1,tier0_canopy_mid,0,300,-0.75,1.6,0.675,0.49953,-0.29298,-0.016037,0.57933,298.792,1,1
25_A1,tier0_canopy_mid,0,300,-0.7,1.6,0.675,0.5419,-0.30036,-0.012787,0.61971,298.797,1,1
25_A1,tier0_canopy_mid,0,300,-0.65,1.6,0.675,0.57697,-0.30307,-0.0094658,0.6518,298.801,1,1
25_A1,tier0_canopy_mid,0,300,-0.6,1.6,0.675,0.60534,-0.30217,-0.006153,0.6766,298.805,1,1
25_A1,tier0_canopy_mid,0,300,-0.55,1.6,0.675,0.6277,-0.29857,-0.0029445,0.6951,298.807,1,1
25_A1,tier0_canopy_mid,0,300,-1.05,1.65,0.675,0.15757,-0.10241,-0.072646,0.20148,298.754,1,1
