run_id,plane,tier,t_s,x_m,y_m,z_m,Ux,Uy,Uz,magU,T_K,in_bed,in_window
14_S6,tier0_canopy_mid,0,300,-1.2,1.6,0.675,0,0,0,0,302,1,1
14_S6,tier0_canopy_mid,0,300,-1.15,1.6,0.675,0,0,0,0,302,1,1
14_S6,tier0_canopy_mid,0,300,-1.2,1.65,0.675,0,0,0,0,302,1,1
14_S6,tier0_canopy_mid,0,300,-1.2,1.7,0.675,6.8787e-18,2.6655e-17,4.4189e-19,2.7532e-17,302,1,1
14_S6,tier0_canopy_mid,0,300,-1.2,1.75,0.675,0.17703,0.38114,-0.060115,0.42453,298.79,1,1
14_S6,tier0_canopy_mid,0,300,-1.2,1.8,0.675,0.28125,0.36822,-0.077536,0.46978,298.75,1,1
14_S6,tier0_canopy_mid,0,300,-1.15,1.75,0.675,0.18983,0.12021,-0.10981,0.25009,298.893,1,1
14_S6,tier0_canopy_mid,0,300,-1.15,1.7,0.675,0,0,0,0,302,1,1
14_S6,tier0_canopy_mid,0,300,-1.15,1.8,0.675,0.5499,0.03099,-0.17464,0.5778,298.795,1,1
14_S6,tier0_canopy_mid,0,300,-1.2,1.85,0.675,0.88282,0.029639,-0.2307,0.91294,298.692,1,1
14_S6,tier0_canopy_mid,0,300,-1.2,1.9,0.675,2.8455,-0.12101,-0.79728,2.9576,298.619,1,1
14_S6,tier0_canopy_mid,0,300,-1.15,1.85,0.675,1.3962,-0.31857,-0.36661,1.4783,298.709,1,1
14_S6,tier0_canopy_mid,0,300,-1.15,1.9,0.675,3.1487,-0.45301,-0.81494,3.2839,298.634,1,1
14_S6,tier0_canopy_mid,0,300,-1.2,1.95,0.675,4.8285,0.10556,-1.3879,5.0251,298.563,1,1
14_S6,tier0_canopy_mid,0,300,-1.2,2.0,0.675,5.3408,0.22039,-1.4421,5.5364,298.538,1,1
14_S6,tier0_canopy_mid,0,300,-1.15,1.95,0.675,4.8648,-0.14567,-1.2428,5.0232,298.582,1,1
14_S6,tier0_canopy_mid,0,300,-1.15,2.0,0.675,5.4127,0.17894,-1.2898,5.5672,298.558,1,1
14_S6,tier0_canopy_mid,0,300,-1.2,2.05,0.675,4.8847,0.30796,-1.0973,5.0159,298.545,1,1
14_S6,tier0_canopy_mid,0,300,-1.15,2.05,0.675,4.9263,0.46758,-1.0248,5.0534,298.563,1,1
14_S6,tier0_canopy_mid,0,300,-1.1,1.6,0.675,0,0,0,0,302,1,1
14_S6,tier0_canopy_mid,0,300,-1.05,1.6,0.675,0.13875,0.27445,0.051083,0.31175,298.849,1,1
14_S6,tier0_canopy_mid,0,300,-1.0,1.6,0.675,0.15738,0.20339,0.071929,0.26704,298.857,1,1
14_S6,tier0_canopy_mid,0,300,-0.95,1.6,0.675,0.25322,0.11805,0.087737,0.29284,298.877,1,1
14_S6,tier0_canopy_mid,0,300,-0.9,1.6,0.675,0.37085,0.025434,0.097377,0.38426,298.896,1,1
14_S6,tier0_canopy_mid,0,300,-0.85,1.6,0.675,0.49881,-0.060982,0.10326,0.51302,298.909,1,1
14_S6,tier0_canopy_mid,0,300,-0.8,1.6,0.675,0.62555,-0.13529,0.10673,0.64886,298.916,1,1
14_S6,tier0_canopy_mid,0,300,-0.75,1.6,0.675,0.74264,-0.19556,0.10876,0.77562,298.92,1,1
14_S6,tier0_canopy_mid,0,300,-0.7,1.6,0.675,0.84527,-0.2417,0.11019,0.88603,298.921,1,1
14_S6,tier0_canopy_mid,0,300,-0.65,1.6,0.675,0.93303,-0.27545,0.11166,0.97923,298.922,1,1
