run_id,plane,tier,t_s,x_m,y_m,z_m,Ux,Uy,Uz,magU,T_K,in_bed,in_window
26_A2,tier0_canopy_mid,0,300,-1.2,1.6,0.675,0,0,0,0,302,1,1
26_A2,tier0_canopy_mid,0,300,-1.15,1.6,0.675,1.1085e-17,1.398e-17,5.3839e-18,1.8636e-17,302,1,1
26_A2,tier0_canopy_mid,0,300,-1.1,1.6,0.675,0,0,0,0,302,1,1
26_A2,tier0_canopy_mid,0,300,-1.05,1.6,0.675,0.06838,0.13241,0.044972,0.15566,298.739,1,1
26_A2,tier0_canopy_mid,0,300,-1.0,1.6,0.675,0.11158,0.057536,0.048059,0.13443,298.776,1,1
26_A2,tier0_canopy_mid,0,300,-1.2,1.65,0.675,0,0,0,0,302,1,1
26_A2,tier0_canopy_mid,0,300,-1.2,1.7,0.675,0,0,0,0,302,1,1
26_A2,tier0_canopy_mid,0,300,-1.05,1.65,0.675,0.12588,0.05786,0.014893,0.13934,298.86,1,1
26_A2,tier0_canopy_mid,0,300,-1.1,1.65,0.675,0,0,0,0,302,1,1
26_A2,tier0_canopy_mid,0,300,-1.0,1.65,0.675,0.22222,-0.041341,0.024763,0.22738,298.87,1,1
26_A2,tier0_canopy_mid,0,300,-1.05,1.7,0.675,0.28148,-0.089817,-0.014086,0.2958,298.907,1,1
26_A2,tier0_canopy_mid,0,300,-1.1,1.7,0.675,0,0,0,0,302,1,1
26_A2,tier0_canopy_mid,0,300,-1.0,1.7,0.675,0.40583,-0.16731,-0.0036876,0.43898,298.892,1,1
26_A2,tier0_canopy_mid,0,300,-1.2,1.75,0.675,0.19358,0.13012,0.089745,0.24992,298.805,1,1
26_A2,tier0_canopy_mid,0,300,-1.2,1.8,0.675,0.36863,0.038167,0.076479,0.37841,298.768,1,1
26_A2,tier0_canopy_mid,0,300,-1.15,1.75,0.675,0.27162,-0.0068587,0.019024,0.27237,298.873,1,1
26_A2,tier0_canopy_mid,0,300,-1.15,1.7,0.675,0,0,0,0,302,1,1
26_A2,tier0_canopy_mid,0,300,-1.1,1.75,0.675,0.38605,-0.13208,-0.015792,0.40832,298.89,1,1
26_A2,tier0_canopy_mid,0,300,-1.15,1.8,0.675,0.56092,-0.13776,-0.01581,0.5778,298.802,1,1
26_A2,tier0_canopy_mid,0,300,-1.1,1.8,0.675,0.73537,-0.26405,-0.056437,0.78337,298.824,1,1
26_A2,tier0_canopy_mid,0,300,-1.05,1.75,0.675,0.53227,-0.22192,-0.029411,0.57743,298.876,1,1
26_A2,tier0_canopy_mid,0,300,-1.0,1.75,0.675,0.66273,-0.28346,-0.029191,0.7214,298.874,1,1
26_A2,tier0_canopy_mid,0,300,-1.05,1.8,0.675,0.88253,-0.33954,-0.068127,0.94805,298.841,1,1
26_A2,tier0_canopy_mid,0,300,-1.0,1.8,0.675,0.99855,-0.37933,-0.067151,1.0703,298.856,1,1
26_A2,tier0_canopy_mid,0,300,-1.2,1.85,0.675,0.8212,-0.17575,-0.024293,0.84015,298.753,1,1
26_A2,tier0_canopy_mid,0,300,-1.2,1.9,0.675,1.7316,-0.3029,-0.29246,1.7821,298.775,1,1
26_A2,tier0_canopy_mid,0,300,-1.15,1.85,0.675,1.0623,-0.34023,-0.11573,1.1214,298.788,1,1
26_A2,tier0_canopy_mid,0,300,-1.1,1.85,0.675,1.2336,-0.41629,-0.14259,1.3097,298.815,1,1
26_A2,tier0_canopy_mid,0,300,-1.15,1.9,0.675,1.8525,-0.42252,-0.31797,1.9265,298.81,1,1
26_A2,tier0_canopy_mid,0,300,-1.1,1.9,0.675,1.9183,-0.45141,-0.29284,1.9923,298.838,1,1
26_A2,tier0_canopy_mid,0,300,-1.05,1.85,0.675,1.3501,-0.44236,-0.14172,1.4277,298.838,1,1
26_A2,tier0_canopy_mid,0,300,-1.0,1.85,0.675,1.4247,-0.44331,-0.13056,1.4978,298.858,1,1
26_A2,tier0_canopy_mid,0,300,-1.05,1.9,0.675,1.9368,-0.44155,-0.25824,2.0032,298.861,1,1
26_A2,tier0_canopy_mid,0,300,-1.0,1.9,0.675,1.9245,-0.41635,-0.22406,1.9817,298.881,1,1
26_A2,tier0_canopy_mid,0,300,-1.2,1.95,0.675,2.48,-0.26389,-0.58829,2.5625,298.841,1,1
26_A2,tier0_canopy_mid,0,300,-1.2,2.0,0.675,2.5738,-0.20628,-0.7249,2.6818,298.92,1,1
26_A2,tier0_canopy_mid,0,300,-1.15,1.95,0.675,2.4955,-0.31975,-0.53137,2.5714,298.87,1,1
26_A2,tier0_canopy_mid,0,300,-1.1,1.95,0.675,2.4722,-0.32387,-0.44854,2.5334,298.893,1,1
26_A2,tier0_canopy_mid,0,300,-1.15,2.0,0.675,2.5985,-0.16203,-0.63609,2.6801,298.944,1,1
26_A2,tier0_canopy_mid,0,300,-1.1,2.0,0.675,2.5727,-0.12938,-0.53044,2.63,298.961,1,1
26_A2,tier0_canopy_mid,0,300,-1.05,1.95,0.675,2.4073,-0.30439,-0.37914,2.4559,298.911,1,1
26_A2,tier0_canopy_mid,0,300,-1.0,1.95,0.675,2.3197,-0.27268,-0.32341,2.3579,298.927,1,1
26_A2,tier0_canopy_mid,0,300,-1.05,2.0,0.675,2.4991,-0.1016,-0.44981,2.5413,298.976,1,1
26_A2,tier0_canopy_mid,0,300,-1.0,2.0,0.675,2.3941,-0.071303,-0.40002,2.4283,298.986,1,1
26_A2,tier0_canopy_mid,0,300,-1.2,2.05,0.675,2.2224,-0.11809,-0.68607,2.3288,298.972,1,1
26_A2,tier0_canopy_mid,0,300,-1.15,2.05,0.675,2.2317,0.018901,-0.60401,2.312,298.997,1,1
26_A2,tier0_canopy_mid,0,300,-1.1,2.05,0.675,2.2098,0.08057,-0.50477,2.2682,299.015,1,1
26_A2,tier0_canopy_mid,0,300,-1.05,2.05,0.675,2.1601,0.10563,-0.43067,2.2051,299.028,1,1
26_A2,tier0_canopy_mid,0,300,-1.0,2.05,0.675,2.0813,0.11281,-0.39713,2.1219,299.037,1,1
26_A2,tier0_canopy_mid,0,300,-0.95,1.6,0.675,0.19797,-0.017699,0.048518,0.2046,298.827,1,1
26_A2,tier0_canopy_mid,0,300,-1.0,1.6,0.675,0.11158,0.057536,0.048059,0.13443,298.776,1,1
26_A2,tier0_canopy_mid,0,300,-0.9,1.6,0.675,0.28549,-0.083184,0.047076,0.30107,298.866,1,1
26_A2,tier0_canopy_mid,0,300,-0.85,1.6,0.675,0.36732,-0.13637,0.044714,0.39436,298.893,1,1
26_A2,tier0_canopy_mid,0,300,-0.8,1.6,0.675,0.43939,-0.1769,0.041831,0.47551,298.912,1,1
26_A2,tier0_canopy_mid,0,300,-0.75,1.6,0.675,0.50117,-0.20672,0.038708,0.54351,298.926,1,1
26_A2,tier0_canopy_mid,0,300,-0.7,1.6,0.675,0.55291,-0.22777,0.035591,0.59904,298.936,1,1
26_A2,tier0_canopy_mid,0,300,-0.65,1.6,0.675,0.59568,-0.24192,0.032658,0.64376,298.945,1,1
26_A2,tier0_canopy_mid,0,300,-0.6,1.6,0.675,0.63041,-0.25061,0.029982,0.67906,298.954,1,1
26_A2,tier0_canopy_mid,0,300,-0.55,1.6,0.675,0.65798,-0.25498,0.027587,0.7062,298.962,1,1
26_A2,tier0_canopy_mid,0,300,-0.5,1.6,0.675,0.67922,-0.25596,0.02549,0.72629,298.97,1,1
26_A2,tier0_canopy_mid,0,300,-0.45,1.6,0.675,0.69499,-0.2543,0.023678,0.74043,298.978,1,1
26_A2,tier0_canopy_mid,0,300,-0.4,1.6,0.675,0.70605,-0.25061,0.022104,0.74953,298.986,1,1
26_A2,tier0_canopy_mid,0,300,-0.35,1.6,0.675,0.71304,-0.24537,0.020719,0.75436,298.994,1,1
26_A2,tier0_canopy_mid,0,300,-0.3,1.6,0.675,0.71655,-0.23897,0.019482,0.7556,299.002,1,1
26_A2,tier0_canopy_mid,0,300,-0.95,1.65,0.675,0.33453,-0.11951,0.027676,0.35631,298.889,1,1
26_A2,tier0_canopy_mid,0,300,-0.9,1.65,0.675,0.43134,-0.17794,0.027153,0.46739,298.902,1,1
