run_id,plane,tier,t_s,x_m,y_m,z_m,Ux,Uy,Uz,magU,T_K,in_bed,in_window
24_H2,tier0_canopy_mid,0,300,-1.2,1.6,0.675,0,0,0,0,302,1,1
24_H2,tier0_canopy_mid,0,300,-1.15,1.6,0.675,1.9137e-17,1.79e-17,-3.1665e-17,4.1101e-17,302,1,1
24_H2,tier0_canopy_mid,0,300,-1.1,1.6,0.675,0,0,0,0,302,1,1
24_H2,tier0_canopy_mid,0,300,-1.05,1.6,0.675,0.10729,0.13667,-0.068336,0.1867,298.262,1,1
24_H2,tier0_canopy_mid,0,300,-1.0,1.6,0.675,0.10307,0.11953,-0.052917,0.16646,298.219,1,1
24_H2,tier0_canopy_mid,0,300,-0.95,1.6,0.675,0.12295,0.097763,-0.031527,0.16021,298.216,1,1
24_H2,tier0_canopy_mid,0,300,-0.9,1.6,0.675,0.14714,0.0697,-0.0071396,0.16297,298.245,1,1
24_H2,tier0_canopy_mid,0,300,-0.85,1.6,0.675,0.17918,0.036826,0.017673,0.18378,298.3,1,1
24_H2,tier0_canopy_mid,0,300,-0.8,1.6,0.675,0.21857,0.00064351,0.040356,0.22226,298.37,1,1
24_H2,tier0_canopy_mid,0,300,-0.75,1.6,0.675,0.2628,-0.037212,0.058532,0.2718,298.447,1,1
24_H2,tier0_canopy_mid,0,300,-1.2,1.65,0.675,0,0,0,0,302,1,1
24_H2,tier0_canopy_mid,0,300,-1.2,1.7,0.675,0,0,0,0,302,1,1
24_H2,tier0_canopy_mid,0,300,-1.05,1.65,0.675,0.041602,0.14393,-0.015476,0.15062,298.36,1,1
24_H2,tier0_canopy_mid,0,300,-1.1,1.65,0.675,0,0,0,0,302,1,1
24_H2,tier0_canopy_mid,0,300,-1.0,1.65,0.675,0.064112,0.11939,-0.0036527,0.13556,298.322,1,1
24_H2,tier0_canopy_mid,0,300,-1.05,1.7,0.675,0.022782,0.10525,0.020458,0.10961,298.489,1,1
24_H2,tier0_canopy_mid,0,300,-1.1,1.7,0.675,0,0,0,0,302,1,1
24_H2,tier0_canopy_mid,0,300,-1.0,1.7,0.675,0.092732,0.061299,0.025073,0.11395,298.476,1,1
24_H2,tier0_canopy_mid,0,300,-0.95,1.65,0.675,0.12016,0.077447,0.014661,0.1437,298.356,1,1
24_H2,tier0_canopy_mid,0,300,-0.9,1.65,0.675,0.17713,0.029699,0.032452,0.18251,298.416,1,1
