run_id,plane,tier,t_s,x_m,y_m,z_m,Ux,Uy,Uz,magU,T_K,in_bed,in_window
08_F6,tier0_canopy_mid,0,300,-1.2,1.6,0.675,0,0,0,0,302,1,1
08_F6,tier0_canopy_mid,0,300,-1.15,1.6,0.675,-9.1806e-18,3.9909e-17,1.6435e-17,4.4126e-17,302,1,1
08_F6,tier0_canopy_mid,0,300,-1.1,1.6,0.675,0,0,0,0,302,1,1
08_F6,tier0_canopy_mid,0,300,-1.05,1.6,0.675,0.060707,0.30144,0.15836,0.34588,299.159,1,1
08_F6,tier0_canopy_mid,0,300,-1.0,1.6,0.675,0.10674,0.20703,0.16241,0.28396,299.182,1,1
08_F6,tier0_canopy_mid,0,300,-0.95,1.6,0.675,0.21981,0.10228,0.16961,0.29588,299.22,1,1
08_F6,tier0_canopy_mid,0,300,-0.9,1.6,0.675,0.35048,-0.0065637,0.17241,0.39064,299.257,1,1
08_F6,tier0_canopy_mid,0,300,-0.85,1.6,0.675,0.48459,-0.10602,0.17071,0.52461,299.284,1,1
08_F6,tier0_canopy_mid,0,300,-0.8,1.6,0.675,0.60847,-0.18983,0.16473,0.65833,299.301,1,1
08_F6,tier0_canopy_mid,0,300,-0.75,1.6,0.675,0.71568,-0.25655,0.15591,0.7761,299.31,1,1
08_F6,tier0_canopy_mid,0,300,-1.2,1.65,0.675,0,0,0,0,302,1,1
08_F6,tier0_canopy_mid,0,300,-1.2,1.7,0.675,0,0,0,0,302,1,1
08_F6,tier0_canopy_mid,0,300,-1.05,1.65,0.675,0.12961,0.21551,0.1136,0.27595,299.255,1,1
08_F6,tier0_canopy_mid,0,300,-1.1,1.65,0.675,0,0,0,0,302,1,1
08_F6,tier0_canopy_mid,0,300,-1.0,1.65,0.675,0.25264,0.065278,0.11184,0.28389,299.263,1,1
08_F6,tier0_canopy_mid,0,300,-1.05,1.7,0.675,0.27826,0.0043756,0.027231,0.27962,299.295,1,1
08_F6,tier0_canopy_mid,0,300,-1.1,1.7,0.675,0,0,0,0,302,1,1
08_F6,tier0_canopy_mid,0,300,-1.0,1.7,0.675,0.45801,-0.13573,0.029146,0.47858,299.274,1,1
08_F6,tier0_canopy_mid,0,300,-0.95,1.65,0.675,0.41661,-0.069143,0.10955,0.43628,299.28,1,1
08_F6,tier0_canopy_mid,0,300,-0.9,1.65,0.675,0.56769,-0.1801,0.10423,0.60462,299.29,1,1
08_F6,tier0_canopy_mid,0,300,-0.95,1.7,0.675,0.64191,-0.25441,0.026372,0.69099,299.267,1,1
08_F6,tier0_canopy_mid,0,300,-0.9,1.7,0.675,0.79981,-0.34271,0.023353,0.87046,299.262,1,1
08_F6,tier0_canopy_mid,0,300,-0.85,1.65,0.675,0.70201,-0.26725,0.097463,0.75746,299.295,1,1
08_F6,tier0_canopy_mid,0,300,-0.8,1.65,0.675,0.81681,-0.33261,0.090546,0.88657,299.295,1,1
08_F6,tier0_canopy_mid,0,300,-0.85,1.7,0.675,0.93314,-0.40568,0.021691,1.0177,299.259,1,1
08_F6,tier0_canopy_mid,0,300,-0.8,1.7,0.675,1.0438,-0.44867,0.021182,1.1364,299.258,1,1
08_F6,tier0_canopy_mid,0,300,-0.75,1.65,0.675,0.91296,-0.38014,0.084037,0.9925,299.295,1,1
08_F6,tier0_canopy_mid,0,300,-0.75,1.7,0.675,1.1338,-0.47598,0.02139,1.2298,299.258,1,1
08_F6,tier0_canopy_mid,0,300,-1.2,1.75,0.675,0.078092,0.30661,-0.033303,0.31814,299.248,1,1
08_F6,tier0_canopy_mid,0,300,-1.2,1.8,0.675,0.17363,0.31908,-0.064409,0.36893,299.222,1,1
08_F6,tier0_canopy_mid,0,300,-1.15,1.75,0.675,0.15024,0.05877,-0.13462,0.21011,299.321,1,1
