run_id,plane,tier,t_s,x_m,y_m,z_m,Ux,Uy,Uz,magU,T_K,in_bed,in_window
04_F2,tier0_canopy_mid,0,300,-1.2,1.6,0.675,0,0,0,0,302,1,1
04_F2,tier0_canopy_mid,0,300,-1.15,1.6,0.675,3.2423e-17,-1.5123e-18,-1.0365e-17,3.4073e-17,302,1,1
04_F2,tier0_canopy_mid,0,300,-1.1,1.6,0.675,0,0,0,0,302,1,1
04_F2,tier0_canopy_mid,0,300,-1.05,1.6,0.675,0.094962,0.029275,-0.014375,0.10041,298.832,1,1
04_F2,tier0_canopy_mid,0,300,-1.0,1.6,0.675,0.12237,-0.018619,-0.0099672,0.12417,298.813,1,1
04_F2,tier0_canopy_mid,0,300,-0.95,1.6,0.675,0.17738,-0.062576,-0.0097046,0.18835,298.801,1,1
04_F2,tier0_canopy_mid,0,300,-0.9,1.6,0.675,0.23494,-0.10035,-0.01019,0.25568,298.792,1,1
04_F2,tier0_canopy_mid,0,300,-0.85,1.6,0.675,0.2908,-0.1312,-0.0099458,0.31919,298.784,1,1
04_F2,tier0_canopy_mid,0,300,-0.8,1.6,0.675,0.34264,-0.15543,-0.0089187,0.37635,298.778,1,1
04_F2,tier0_canopy_mid,0,300,-0.75,1.6,0.675,0.38899,-0.17398,-0.0073553,0.42619,298.773,1,1
04_F2,tier0_canopy_mid,0,300,-1.2,1.65,0.675,0,0,0,0,302,1,1
04_F2,tier0_canopy_mid,0,300,-1.2,1.7,0.675,0,0,0,0,302,1,1
04_F2,tier0_canopy_mid,0,300,-1.05,1.65,0.675,0.10148,-0.02529,-0.029219,0.10859,298.909,1,1
04_F2,tier0_canopy_mid,0,300,-1.1,1.65,0.675,0,0,0,0,302,1,1
04_F2,tier0_canopy_mid,0,300,-1.0,1.65,0.675,0.16725,-0.081228,-0.017066,0.18672,298.852,1,1
04_F2,tier0_canopy_mid,0,300,-1.05,1.7,0.675,0.20891,-0.10746,-0.050268,0.24024,298.851,1,1
04_F2,tier0_canopy_mid,0,300,-1.1,1.7,0.675,0,0,0,0,302,1,1
04_F2,tier0_canopy_mid,0,300,-1.0,1.7,0.675,0.2947,-0.15413,-0.040835,0.33507,298.804,1,1
04_F2,tier0_canopy_mid,0,300,-0.95,1.65,0.675,0.2499,-0.12731,-0.013765,0.28079,298.823,1,1
04_F2,tier0_canopy_mid,0,300,-0.9,1.65,0.675,0.32205,-0.16165,-0.012722,0.36057,298.803,1,1
04_F2,tier0_canopy_mid,0,300,-0.95,1.7,0.675,0.38139,-0.1912,-0.035294,0.42809,298.779,1,1
04_F2,tier0_canopy_mid,0,300,-0.9,1.7,0.675,0.45573,-0.21688,-0.031222,0.50567,298.763,1,1
04_F2,tier0_canopy_mid,0,300,-0.85,1.65,0.675,0.38483,-0.18651,-0.011434,0.4278,298.789,1,1
04_F2,tier0_canopy_mid,0,300,-0.8,1.65,0.675,0.43886,-0.20394,-0.0097481,0.48403,298.78,1,1
04_F2,tier0_canopy_mid,0,300,-0.85,1.7,0.675,0.51797,-0.23332,-0.027283,0.56875,298.753,1,1
04_F2,tier0_canopy_mid,0,300,-0.8,1.7,0.675,0.56924,-0.24282,-0.02338,0.6193,298.746,1,1
