run_id,plane,tier,t_s,x_m,y_m,z_m,Ux,Uy,Uz,magU,T_K,in_bed,in_window
15_L1,tier0_canopy_mid,0,300,-1.2,1.6,0.675,0,0,0,0,302,1,1
15_L1,tier0_canopy_mid,0,300,-1.15,1.6,0.675,0,0,0,0,302,1,1
15_L1,tier0_canopy_mid,0,300,-1.2,1.65,0.675,0,0,0,0,302,1,1
15_L1,tier0_canopy_mid,0,300,-1.2,1.7,0.675,2.3349e-18,9.6202e-18,4.6134e-18,1.0922e-17,302,1,1
15_L1,tier0_canopy_mid,0,300,-1.2,1.75,0.675,0.13634,0.14247,0.0461,0.20251,299.164,1,1
15_L1,tier0_canopy_mid,0,300,-1.2,1.8,0.675,0.23561,0.107,0.041399,0.26205,299.135,1,1
15_L1,tier0_canopy_mid,0,300,-1.15,1.75,0.675,0.17181,0.037619,-0.013446,0.1764,299.227,1,1
15_L1,tier0_canopy_mid,0,300,-1.15,1.7,0.675,0,0,0,0,302,1,1
15_L1,tier0_canopy_mid,0,300,-1.15,1.8,0.675,0.39355,-0.04304,-0.039132,0.39782,299.153,1,1
15_L1,tier0_canopy_mid,0,300,-1.2,1.85,0.675,0.60303,-0.076694,-0.030887,0.60867,299.097,1,1
15_L1,tier0_canopy_mid,0,300,-1.2,1.9,0.675,1.5549,-0.17936,-0.28355,1.5907,299.076,1,1
15_L1,tier0_canopy_mid,0,300,-1.15,1.85,0.675,0.84892,-0.23338,-0.12074,0.88865,299.109,1,1
15_L1,tier0_canopy_mid,0,300,-1.15,1.9,0.675,1.6956,-0.31482,-0.31634,1.7533,299.09,1,1
15_L1,tier0_canopy_mid,0,300,-1.2,1.95,0.675,2.453,-0.10867,-0.57375,2.5215,299.105,1,1
15_L1,tier0_canopy_mid,0,300,-1.2,2.0,0.675,2.6739,-0.07605,-0.69093,2.7628,299.19,1,1
15_L1,tier0_canopy_mid,0,300,-1.15,1.95,0.675,2.4834,-0.1977,-0.52805,2.5466,299.118,1,1
15_L1,tier0_canopy_mid,0,300,-1.15,2.0,0.675,2.7206,-0.058662,-0.61985,2.791,299.198,1,1
15_L1,tier0_canopy_mid,0,300,-1.2,2.05,0.675,2.3999,-0.041381,-0.63229,2.4822,299.277,1,1
15_L1,tier0_canopy_mid,0,300,-1.15,2.05,0.675,2.4299,0.082417,-0.57159,2.4976,299.282,1,1
15_L1,tier0_canopy_mid,0,300,-1.1,1.6,0.675,0,0,0,0,302,1,1
15_L1,tier0_canopy_mid,0,300,-1.05,1.6,0.675,0.056949,0.12291,0.030346,0.13882,299.077,1,1
15_L1,tier0_canopy_mid,0,300,-1.0,1.6,0.675,0.07601,0.07964,0.026842,0.11332,299.081,1,1
15_L1,tier0_canopy_mid,0,300,-0.95,1.6,0.675,0.1312,0.033348,0.02562,0.13777,299.099,1,1
15_L1,tier0_canopy_mid,0,300,-0.9,1.6,0.675,0.19467,-0.010886,0.025778,0.19667,299.114,1,1
15_L1,tier0_canopy_mid,0,300,-0.85,1.6,0.675,0.26091,-0.048481,0.027155,0.26676,299.126,1,1
15_L1,tier0_canopy_mid,0,300,-0.8,1.6,0.675,0.32582,-0.078603,0.029337,0.33644,299.136,1,1
15_L1,tier0_canopy_mid,0,300,-0.75,1.6,0.675,0.38604,-0.10138,0.031942,0.40041,299.144,1,1
15_L1,tier0_canopy_mid,0,300,-0.7,1.6,0.675,0.44,-0.11778,0.03488,0.45682,299.151,1,1
15_L1,tier0_canopy_mid,0,300,-0.65,1.6,0.675,0.48742,-0.12913,0.038291,0.50568,299.159,1,1
15_L1,tier0_canopy_mid,0,300,-0.6,1.6,0.675,0.52845,-0.13662,0.042249,0.54746,299.166,1,1
15_L1,tier0_canopy_mid,0,300,-0.55,1.6,0.675,0.56337,-0.1411,0.046727,0.58264,299.175,1,1
15_L1,tier0_canopy_mid,0,300,-0.5,1.6,0.675,0.59231,-0.14316,0.051599,0.61155,299.185,1,1
15_L1,tier0_canopy_mid,0,300,-0.45,1.6,0.675,0.61549,-0.14327,0.056747,0.63449,299.196,1,1
15_L1,tier0_canopy_mid,0,300,-0.4,1.6,0.675,0.63328,-0.14181,0.062088,0.65192,299.207,1,1
15_L1,tier0_canopy_mid,0,300,-0.35,1.6,0.675,0.6461,-0.13904,0.067516,0.66433,299.218,1,1
15_L1,tier0_canopy_mid,0,300,-0.3,1.6,0.675,0.65446,-0.13517,0.072909,0.67224,299.23,1,1
15_L1,tier0_canopy_mid,0,300,-0.25,1.6,0.675,0.65885,-0.13036,0.078123,0.67615,299.242,1,1
15_L1,tier0_canopy_mid,0,300,-0.2,1.6,0.675,0.6597,-0.12473,0.083015,0.6765,299.253,1,1
15_L1,tier0_canopy_mid,0,300,-0.15,1.6,0.675,0.65744,-0.11843,0.087463,0.67372,299.264,1,1
15_L1,tier0_canopy_mid,0,300,-0.1,1.6,0.675,0.65245,-0.11156,0.091371,0.6682,299.273,1,1
15_L1,tier0_canopy_mid,0,300,-0.05,1.6,0.675,0.64512,-0.10426,0.094661,0.66031,299.282,1,1
15_L1,tier0_canopy_mid,0,300,-0.0,1.6,0.675,0.63579,-0.096615,0.097282,0.65041,299.29,1,1
15_L1,tier0_canopy_mid,0,300,-1.05,1.65,0.675,0.073325,0.086372,0.023438,0.1157,299.186,1,1
15_L1,tier0_canopy_mid,0,300,-1.1,1.65,0.675,8.8133e-18,3.0591e-17,5.44e-18,3.2296e-17,302,1,1
15_L1,tier0_canopy_mid,0,300,-1.0,1.65,0.675,0.13846,0.017278,0.02531,0.14181,299.179,1,1
15_L1,tier0_canopy_mid,0,300,-1.05,1.7,0.675,0.17408,-0.02077,-0.0033751,0.17535,299.234,1,1
15_L1,tier0_canopy_mid,0,300,-1.1,1.7,0.675,0,0,0,0,302,1,1
15_L1,tier0_canopy_mid,0,300,-1.0,1.7,0.675,0.27988,-0.088228,0.0030377,0.29347,299.208,1,1
15_L1,tier0_canopy_mid,0,300,-0.95,1.65,0.675,0.22991,-0.043889,0.026956,0.23561,299.184,1,1
15_L1,tier0_canopy_mid,0,300,-0.9,1.65,0.675,0.31619,-0.093407,0.028016,0.33088,299.189,1,1
15_L1,tier0_canopy_mid,0,300,-0.95,1.7,0.675,0.39001,-0.14635,0.0059044,0.4166,299.2,1,1
15_L1,tier0_canopy_mid,0,300,-0.9,1.7,0.675,0.48528,-0.18814,0.008011,0.52054,299.196,1,1
15_L1,tier0_canopy_mid,0,300,-0.85,1.65,0.675,0.39563,-0.13085,0.02941,0.41775,299.193,1,1
15_L1,tier0_canopy_mid,0,300,-0.8,1.65,0.675,0.46578,-0.15727,0.031061,0.49259,299.195,1,1
15_L1,tier0_canopy_mid,0,300,-0.85,1.7,0.675,0.56696,-0.21631,0.010514,0.60691,299.195,1,1
15_L1,tier0_canopy_mid,0,300,-0.8,1.7,0.675,0.63558,-0.23381,0.013391,0.67736,299.196,1,1
15_L1,tier0_canopy_mid,0,300,-0.75,1.65,0.675,0.52659,-0.17506,0.03292,0.5559,299.198,1,1
15_L1,tier0_canopy_mid,0,300,-0.7,1.65,0.675,0.57824,-0.18613,0.034973,0.60846,299.201,1,1
15_L1,tier0_canopy_mid,0,300,-0.75,1.7,0.675,0.69197,-0.24315,0.016402,0.73363,299.198,1,1
15_L1,tier0_canopy_mid,0,300,-0.7,1.7,0.675,0.73734,-0.24642,0.01944,0.77767,299.201,1,1
15_L1,tier0_canopy_mid,0,300,-0.65,1.65,0.675,0.62122,-0.19207,0.037217,0.6513,299.205,1,1
15_L1,tier0_canopy_mid,0,300,-0.6,1.65,0.675,0.65615,-0.19417,0.039624,0.68543,299.21,1,1
15_L1,tier0_canopy_mid,0,300,-0.65,1.7,0.675,0.77297,-0.24533,0.022488,0.81128,299.205,1,1
15_L1,tier0_canopy_mid,0,300,-0.6,1.7,0.675,0.80001,-0.24118,0.025504,0.83596,299.21,1,1
15_L1,tier0_canopy_mid,0,300,-0.55,1.65,0.675,0.68376,-0.1934,0.042181,0.71183,299.215,1,1
15_L1,tier0_canopy_mid,0,300,-0.5,1.65,0.675,0.70486,-0.19056,0.044866,0.73154,299.222,1,1
15_L1,tier0_canopy_mid,0,300,-0.55,1.7,0.675,0.81951,-0.23493,0.028443,0.853,299.215,1,1
15_L1,tier0_canopy_mid,0,300,-0.5,1.7,0.675,0.83249,-0.2273,0.031253,0.86352,299.221,1,1
15_L1,tier0_canopy_mid,0,300,-0.45,1.65,0.675,0.7202,-0.18623,0.047632,0.74541,299.229,1,1
15_L1,tier0_canopy_mid,0,300,-0.4,1.65,0.675,0.73047,-0.18079,0.050434,0.7542,299.237,1,1
15_L1,tier0_canopy_mid,0,300,-0.45,1.7,0.675,0.83982,-0.21879,0.033889,0.86852,299.228,1,1
15_L1,tier0_canopy_mid,0,300,-0.4,1.7,0.675,0.84233,-0.20972,0.036345,0.86881,299.235,1,1
15_L1,tier0_canopy_mid,0,300,-0.35,1.65,0.675,0.73633,-0.17453,0.053225,0.7586,299.245,1,1
15_L1,tier0_canopy_mid,0,300,-0.3,1.65,0.675,0.73835,-0.16766,0.055949,0.75921,299.254,1,1
15_L1,tier0_canopy_mid,0,300,-0.35,1.7,0.675,0.84074,-0.20035,0.038623,0.86514,299.242,1,1
15_L1,tier0_canopy_mid,0,300,-0.3,1.7,0.675,0.83567,-0.19085,0.040722,0.85816,299.25,1,1
15_L1,tier0_canopy_mid,0,300,-0.25,1.65,0.675,0.73706,-0.16033,0.058542,0.75656,299.264,1,1
15_L1,tier0_canopy_mid,0,300,-0.2,1.65,0.675,0.73292,-0.15264,0.060944,0.75112,299.274,1,1
15_L1,tier0_canopy_mid,0,300,-0.25,1.7,0.675,0.8277,-0.18133,0.042635,0.8484,299.259,1,1
15_L1,tier0_canopy_mid,0,300,-0.2,1.7,0.675,0.81733,-0.17186,0.04435,0.83638,299.267,1,1
15_L1,tier0_canopy_mid,0,300,-0.15,1.65,0.675,0.72637,-0.1447,0.06311,0.74333,299.284,1,1
15_L1,tier0_canopy_mid,0,300,-0.1,1.65,0.675,0.7178,-0.13657,0.065001,0.73356,299.295,1,1
15_L1,tier0_canopy_mid,0,300,-0.15,1.7,0.675,0.80499,-0.16251,0.045861,0.82251,299.277,1,1
15_L1,tier0_canopy_mid,0,300,-0.1,1.7,0.675,0.79108,-0.15329,0.047166,0.80717,299.286,1,1
15_L1,tier0_canopy_mid,0,300,-0.05,1.65,0.675,0.70755,-0.12831,0.066582,0.72217,299.306,1,1
15_L1,tier0_canopy_mid,0,300,0.0,1.65,0.675,0.69594,-0.11999,0.067828,0.70945,299.317,1,1
15_L1,tier0_canopy_mid,0,300,-0.05,1.7,0.675,0.77594,-0.14422,0.048259,0.79071,299.295,1,1
15_L1,tier0_canopy_mid,0,300,0.0,1.7,0.675,0.75988,-0.13531,0.04914,0.7734,299.305,1,1
15_L1,tier0_canopy_mid,0,300,-1.1,1.75,0.675,0.24388,-0.059953,-0.030973,0.25305,299.234,1,1
