run_id,plane,tier,t_s,x_m,y_m,z_m,Ux,Uy,Uz,magU,T_K,in_bed,in_window
09_S1,tier0_canopy_mid,0,300,-1.2,1.6,0.675,0,0,0,0,302,1,1
09_S1,tier0_canopy_mid,0,300,-1.15,1.6,0.675,-2.3127e-17,3.6277e-18,-4.869e-17,5.4026e-17,302,1,1
09_S1,tier0_canopy_mid,0,300,-1.1,1.6,0.675,0,0,0,0,302,1,1
09_S1,tier0_canopy_mid,0,300,-1.05,1.6,0.675,-0.049464,-0.028627,-0.15843,0.16842,297.496,1,1
09_S1,tier0_canopy_mid,0,300,-1.0,1.6,0.675,-0.021692,-0.039969,-0.14011,0.14731,297.407,1,1
09_S1,tier0_canopy_mid,0,300,-0.95,1.6,0.675,0.019695,-0.055618,-0.12538,0.13857,297.361,1,1
09_S1,tier0_canopy_mid,0,300,-0.9,1.6,0.675,0.069343,-0.070296,-0.11192,0.14925,297.33,1,1
09_S1,tier0_canopy_mid,0,300,-0.85,1.6,0.675,0.12255,-0.082333,-0.098845,0.17767,297.313,1,1
09_S1,tier0_canopy_mid,0,300,-0.8,1.6,0.675,0.1763,-0.091476,-0.086218,0.21653,297.309,1,1
09_S1,tier0_canopy_mid,0,300,-0.75,1.6,0.675,0.228,-0.09823,-0.074393,0.25916,297.317,1,1
09_S1,tier0_canopy_mid,0,300,-1.2,1.65,0.675,0,0,0,0,302,1,1
09_S1,tier0_canopy_mid,0,300,-1.2,1.7,0.675,0,0,0,0,302,1,1
09_S1,tier0_canopy_mid,0,300,-1.05,1.65,0.675,0.022061,-0.0064399,-0.097536,0.10021,297.627,1,1
09_S1,tier0_canopy_mid,0,300,-1.1,1.65,0.675,0,0,0,0,302,1,1
09_S1,tier0_canopy_mid,0,300,-1.0,1.65,0.675,0.075266,-0.044675,-0.069021,0.11147,297.56,1,1
09_S1,tier0_canopy_mid,0,300,-1.05,1.7,0.675,0.10954,-0.02519,-0.06501,0.12984,297.77,1,1
09_S1,tier0_canopy_mid,0,300,-1.1,1.7,0.675,0,0,0,0,302,1,1
09_S1,tier0_canopy_mid,0,300,-1.0,1.7,0.675,0.20916,-0.083986,-0.041963,0.22926,297.741,1,1
09_S1,tier0_canopy_mid,0,300,-0.95,1.65,0.675,0.14431,-0.076788,-0.050271,0.17102,297.56,1,1
09_S1,tier0_canopy_mid,0,300,-0.9,1.65,0.675,0.21629,-0.10084,-0.035286,0.24124,297.573,1,1
09_S1,tier0_canopy_mid,0,300,-0.95,1.7,0.675,0.30634,-0.12508,-0.026329,0.33193,297.758,1,1
09_S1,tier0_canopy_mid,0,300,-0.9,1.7,0.675,0.39463,-0.15235,-0.01391,0.42324,297.781,1,1
09_S1,tier0_canopy_mid,0,300,-0.85,1.65,0.675,0.28561,-0.11815,-0.022316,0.30989,297.593,1,1
09_S1,tier0_canopy_mid,0,300,-0.8,1.65,0.675,0.35045,-0.13053,-0.010818,0.37413,297.621,1,1
09_S1,tier0_canopy_mid,0,300,-0.85,1.7,0.675,0.47264,-0.17003,-0.003233,0.5023,297.809,1,1
09_S1,tier0_canopy_mid,0,300,-0.8,1.7,0.675,0.54019,-0.18126,0.0062189,0.56983,297.84,1,1
09_S1,tier0_canopy_mid,0,300,-0.75,1.65,0.675,0.40914,-0.13922,-0.00079421,0.43217,297.653,1,1
09_S1,tier0_canopy_mid,0,300,-0.75,1.7,0.675,0.59733,-0.18785,0.014481,0.62634,297.87,1,1
09_S1,tier0_canopy_mid,0,300,-1.2,1.75,0.675,0.0035703,0.12628,-0.10838,0.16645,298.189,1,1
09_S1,tier0_canopy_mid,0,300,-1.2,1.8,0.675,0.10494,0.13382,-0.13343,0.21616,298.235,1,1
09_S1,tier0_canopy_mid,0,300,-1.15,1.75,0.675,0.036458,0.0091706,-0.071022,0.080358,298.096,1,1
09_S1,tier0_canopy_mid,0,300,-1.15,1.7,0.675,0,0,0,0,302,1,1
09_S1,tier0_canopy_mid,0,300,-1.1,1.75,0.675,0.14391,-0.066064,-0.06187,0.17001,297.995,1,1
09_S1,tier0_canopy_mid,0,300,-1.15,1.8,0.675,0.26522,-0.04807,-0.13889,0.30322,298.154,1,1
09_S1,tier0_canopy_mid,0,300,-1.1,1.8,0.675,0.44216,-0.17109,-0.12703,0.49083,298.118,1,1
09_S1,tier0_canopy_mid,0,300,-1.05,1.75,0.675,0.28398,-0.12166,-0.061504,0.31501,297.925,1,1
09_S1,tier0_canopy_mid,0,300,-1.0,1.75,0.675,0.41815,-0.17574,-0.046843,0.456,297.926,1,1
09_S1,tier0_canopy_mid,0,300,-1.05,1.8,0.675,0.60337,-0.2394,-0.1067,0.65784,298.109,1,1
09_S1,tier0_canopy_mid,0,300,-1.0,1.8,0.675,0.73716,-0.2765,-0.086818,0.79208,298.109,1,1
09_S1,tier0_canopy_mid,0,300,-0.95,1.75,0.675,0.52999,-0.20897,-0.033571,0.57069,297.941,1,1
09_S1,tier0_canopy_mid,0,300,-0.9,1.75,0.675,0.62219,-0.22807,-0.022059,0.66304,297.959,1,1
09_S1,tier0_canopy_mid,0,300,-0.95,1.8,0.675,0.83996,-0.29257,-0.069228,0.89215,298.111,1,1
09_S1,tier0_canopy_mid,0,300,-0.9,1.8,0.675,0.91674,-0.29668,-0.053801,0.96506,298.113,1,1
09_S1,tier0_canopy_mid,0,300,-0.85,1.75,0.675,0.69715,-0.23786,-0.011814,0.7367,297.977,1,1
09_S1,tier0_canopy_mid,0,300,-0.8,1.75,0.675,0.7572,-0.24146,-0.0025939,0.79477,297.996,1,1
09_S1,tier0_canopy_mid,0,300,-0.85,1.8,0.675,0.97321,-0.29402,-0.04015,1.0174,298.115,1,1
09_S1,tier0_canopy_mid,0,300,-0.8,1.8,0.675,1.0139,-0.28731,-0.028113,1.0542,298.118,1,1
09_S1,tier0_canopy_mid,0,300,-0.75,1.75,0.675,0.80397,-0.2409,0.0056323,0.83931,298.013,1,1
