run_id,plane,tier,t_s,x_m,y_m,z_m,Ux,Uy,Uz,magU,T_K,in_bed,in_window
27_A3,tier0_canopy_mid,0,300,-1.2,1.6,0.675,0,0,0,0,302,1,1
27_A3,tier0_canopy_mid,0,300,-1.15,1.6,0.675,1.7144e-17,1.0936e-17,-3.4821e-18,2.0631e-17,302,1,1
27_A3,tier0_canopy_mid,0,300,-1.1,1.6,0.675,0,0,0,0,302,1,1
27_A3,tier0_canopy_mid,0,300,-1.05,1.6,0.675,0.074165,0.10499,0.013307,0.12923,298.808,1,1
27_A3,tier0_canopy_mid,0,300,-1.0,1.6,0.675,0.096845,0.055969,0.018049,0.1133,298.829,1,1
27_A3,tier0_canopy_mid,0,300,-1.2,1.65,0.675,0,0,0,0,302,1,1
27_A3,tier0_canopy_mid,0,300,-1.2,1.7,0.675,0,0,0,0,302,1,1
27_A3,tier0_canopy_mid,0,300,-1.05,1.65,0.675,0.08978,0.060814,0.00069005,0.10844,298.91,1,1
27_A3,tier0_canopy_mid,0,300,-1.1,1.65,0.675,0,0,0,0,302,1,1
27_A3,tier0_canopy_mid,0,300,-1.0,1.65,0.675,0.15899,-0.01036,0.010875,0.15969,298.904,1,1
27_A3,tier0_canopy_mid,0,300,-1.05,1.7,0.675,0.18628,-0.043151,-0.029027,0.19341,298.939,1,1
27_A3,tier0_canopy_mid,0,300,-1.1,1.7,0.675,0,0,0,0,302,1,1
27_A3,tier0_canopy_mid,0,300,-1.0,1.7,0.675,0.29661,-0.11134,-0.016192,0.31723,298.914,1,1
27_A3,tier0_canopy_mid,0,300,-1.2,1.75,0.675,0.1142,0.16856,-0.0057094,0.20369,298.742,1,1
27_A3,tier0_canopy_mid,0,300,-1.2,1.8,0.675,0.21777,0.12809,-0.011176,0.2529,298.713,1,1
27_A3,tier0_canopy_mid,0,300,-1.15,1.75,0.675,0.14904,0.043903,-0.048889,0.16288,298.869,1,1
27_A3,tier0_canopy_mid,0,300,-1.15,1.7,0.675,0,0,0,0,302,1,1
27_A3,tier0_canopy_mid,0,300,-1.1,1.75,0.675,0.24142,-0.069886,-0.058505,0.25805,298.917,1,1
27_A3,tier0_canopy_mid,0,300,-1.15,1.8,0.675,0.3915,-0.043584,-0.073318,0.40068,298.775,1,1
27_A3,tier0_canopy_mid,0,300,-1.1,1.8,0.675,0.5678,-0.1787,-0.093656,0.60258,298.812,1,1
27_A3,tier0_canopy_mid,0,300,-1.05,1.75,0.675,0.39024,-0.15543,-0.054606,0.42359,298.892,1,1
27_A3,tier0_canopy_mid,0,300,-1.0,1.75,0.675,0.52311,-0.21975,-0.046887,0.56933,298.886,1,1
27_A3,tier0_canopy_mid,0,300,-1.05,1.8,0.675,0.7248,-0.26428,-0.093381,0.77711,298.832,1,1
27_A3,tier0_canopy_mid,0,300,-1.0,1.8,0.675,0.85209,-0.31232,-0.085873,0.91157,298.849,1,1
27_A3,tier0_canopy_mid,0,300,-1.2,1.85,0.675,0.61414,-0.066343,-0.08577,0.62364,298.686,1,1
27_A3,tier0_canopy_mid,0,300,-1.2,1.9,0.675,1.5865,-0.17626,-0.3317,1.6304,298.686,1,1
27_A3,tier0_canopy_mid,0,300,-1.15,1.85,0.675,0.87531,-0.23964,-0.15656,0.92093,298.734,1,1
27_A3,tier0_canopy_mid,0,300,-1.1,1.85,0.675,1.0676,-0.32968,-0.1712,1.1304,298.771,1,1
27_A3,tier0_canopy_mid,0,300,-1.15,1.9,0.675,1.7342,-0.31941,-0.34827,1.7975,298.734,1,1
27_A3,tier0_canopy_mid,0,300,-1.1,1.9,0.675,1.8192,-0.3651,-0.31778,1.8825,298.774,1,1
27_A3,tier0_canopy_mid,0,300,-1.05,1.85,0.675,1.2033,-0.36825,-0.1635,1.269,298.802,1,1
27_A3,tier0_canopy_mid,0,300,-1.0,1.85,0.675,1.2963,-0.37946,-0.14845,1.3588,298.83,1,1
