pid,x,y,z,T,speed
0,356.5,178.5,262.6,24.01,0.525
0,359.4,178.7,260.3,24.01,0.468
0,364.1,183.0,260.2,19.70,0.468
0,370.3,184.6,259.8,19.70,0.804
0,375.1,186.7,265.9,20.38,0.804
0,380.1,189.2,267.0,20.38,1.254
0,385.1,191.8,267.0,20.06,1.254
0,388.0,191.4,267.0,20.06,1.617
0,390.9,191.1,267.0,20.06,1.617
0,393.8,190.8,267.0,20.06,1.617
0,396.7,190.4,267.0,19.78,1.617
0,396.7,193.1,267.0,20.12,1.722
0,396.7,192.8,267.0,20.12,1.844
0,396.7,192.5,267.0,20.12,1.844
0,396.7,192.2,267.0,20.12,1.844
0,396.7,191.9,267.0,19.78,1.844
0,396.7,191.6,267.0,19.78,1.722
0,396.7,191.3,267.0,19.78,1.722
0,396.7,191.0,267.0,19.78,1.722
0,396.7,190.7,267.0,19.78,1.722
0,396.7,190.4,267.0,19.78,1.722
0,396.7,193.1,267.0,20.12,1.722
0,396.7,192.8,267.0,20.12,1.844
0,396.7,192.5,267.0,20.12,1.844
0,396.7,192.2,267.0,20.12,1.844
0,396.7,191.9,267.0,19.78,1.844
0,396.7,191.6,267.0,19.78,1.722
0,396.7,191.3,267.0,19.78,1.722
0,396.7,191.0,267.0,19.78,1.722
0,396.7,190.7,267.0,19.78,1.722
0,396.7,190.4,267.0,19.78,1.722
0,396.7,193.1,267.0,20.12,1.722
0,396.7,192.8,267.0,20.12,1.844
0,396.7,192.5,267.0,20.12,1.844
0,396.7,192.2,267.0,20.12,1.844
0,396.7,191.9,267.0,19.78,1.844
0,396.7,191.6,267.0,19.78,1.722
0,396.7,191.3,267.0,19.78,1.722
0,396.7,191.0,267.0,19.78,1.722
0,396.7,190.7,267.0,19.78,1.722
0,396.7,190.4,267.0,19.78,1.722
0,396.7,193.0,267.0,20.12,1.722
0,396.7,192.7,267.0,20.12,1.844
0,396.7,192.4,267.0,20.12,1.844
0,396.7,192.2,267.0,20.12,1.844
0,396.7,194.8,267.0,20.12,1.844
0,396.7,194.5,267.0,20.12,1.844
0,396.7,194.2,267.0,20.12,1.844
0,396.7,193.9,267.0,20.12,1.844
0,396.7,193.6,267.0,20.12,1.844
0,396.7,193.3,267.0,20.12,1.844
0,396.7,193.0,267.0,20.12,1.844
0,396.7,192.7,267.0,20.12,1.844
0,396.7,192.4,267.0,20.12,1.844
0,396.7,192.1,267.0,20.12,1.844
0,396.7,194.8,267.0,20.12,1.844
0,396.7,194.5,267.0,20.12,1.844
0,396.7,194.2,267.0,20.12,1.844
0,396.7,193.9,267.0,20.12,1.844
0,396.7,193.6,267.0,20.12,1.844
0,396.7,193.3,267.0,20.12,1.844
0,396.7,193.0,267.0,20.12,1.844
0,396.7,192.7,267.0,20.12,1.844
0,396.7,192.4,267.0,20.12,1.844
0,396.7,192.1,267.0,20.12,1.844
0,396.7,194.8,267.0,20.12,1.844
0,396.7,194.5,267.0,20.12,1.844
0,396.7,194.2,267.0,20.12,1.844
0,396.7,193.9,267.0,20.12,1.844
0,396.7,193.6,267.0,20.12,1.844
0,396.7,193.3,267.0,20.12,1.844
0,396.7,193.0,267.0,20.12,1.844
0,396.7,192.7,267.0,20.12,1.844
0,396.7,192.4,267.0,20.12,1.844
0,396.7,192.1,267.0,20.12,1.844
0,396.7,194.8,267.0,20.12,1.844
0,396.7,194.5,267.0,20.12,1.844
0,396.7,194.2,267.0,20.12,1.844
0,396.7,193.9,267.0,20.12,1.844
0,396.7,193.6,267.0,20.12,1.844
0,396.7,193.3,267.0,20.12,1.844
0,396.7,193.0,267.0,20.12,1.844
0,396.7,192.7,267.0,20.12,1.844
0,396.7,192.4,267.0,20.12,1.844
0,396.7,192.1,267.0,20.12,1.844
0,396.7,194.7,267.0,20.12,1.844
0,396.7,194.4,267.0,20.12,1.844
0,396.7,194.2,267.0,20.12,1.844
0,396.7,193.8,267.0,20.12,1.844
0,396.7,193.6,267.0,20.12,1.844
0,396.7,193.3,267.0,20.12,1.844
0,396.7,193.0,267.0,20.12,1.844
0,396.7,192.7,267.0,20.12,1.844
0,396.7,192.4,267.0,20.12,1.844
0,396.7,192.1,267.0,20.12,1.844
0,396.7,194.7,267.0,20.12,1.844
0,396.7,194.4,267.0,20.12,1.844
0,396.7,194.1,267.0,20.12,1.844
0,396.7,193.8,267.0,20.12,1.844
0,396.7,193.6,267.0,20.12,1.844
0,396.7,193.2,267.0,20.12,1.844
0,396.7,192.9,267.0,20.12,1.844
0,396.7,192.7,267.0,20.12,1.844
0,396.7,192.4,267.0,20.12,1.844
0,396.7,192.1,267.0,20.12,1.844
0,396.7,194.7,267.0,20.12,1.844
0,396.7,194.4,267.0,20.12,1.844
0,396.7,194.1,267.0,20.12,1.844
0,396.7,193.8,267.0,20.12,1.844
0,396.7,193.5,267.0,20.12,1.844
0,396.7,193.2,267.0,20.12,1.844
0,396.7,192.9,267.0,20.12,1.844
0,396.7,192.6,267.0,20.12,1.844
0,396.7,192.3,267.0,20.12,1.844
0,396.7,192.1,267.0,20.12,1.844
0,396.7,194.7,267.0,20.12,1.844
0,396.7,194.4,267.0,20.12,1.844
0,396.7,194.1,267.0,20.12,1.844
0,396.7,193.8,267.0,20.12,1.844
0,396.7,193.5,267.0,20.12,1.844
0,396.7,193.2,267.0,20.12,1.844
0,396.7,192.9,267.0,20.12,1.844
0,396.7,192.6,267.0,20.12,1.844
0,396.7,192.3,267.0,20.12,1.844
0,396.7,192.0,267.0,20.12,1.844
0,396.7,194.7,267.0,20.12,1.844
0,396.7,194.4,267.0,20.12,1.844
0,396.7,194.1,267.0,20.12,1.844
0,396.7,193.8,267.0,20.12,1.844
0,396.7,193.5,267.0,20.12,1.844
0,396.7,193.2,267.0,20.12,1.844
0,396.7,192.9,267.0,20.12,1.844
0,396.7,192.6,267.0,20.12,1.844
0,396.7,192.3,267.0,20.12,1.844
0,396.7,192.0,267.0,20.12,1.844
0,396.7,194.7,267.0,20.12,1.844
0,396.7,194.4,267.0,20.12,1.844
0,396.7,194.1,267.0,20.12,1.844
0,396.7,193.8,267.0,20.12,1.844
0,396.7,193.5,267.0,20.12,1.844
0,396.7,193.2,267.0,20.12,1.844
0,396.7,192.9,267.0,20.12,1.844
0,396.7,192.6,267.0,20.12,1.844
0,396.7,192.3,267.0,20.12,1.844
0,396.7,192.0,267.0,20.12,1.844
0,396.7,194.7,267.0,20.12,1.844
0,396.7,194.4,267.0,20.12,1.844
0,396.7,194.1,267.0,20.12,1.844
0,396.7,193.8,267.0,20.12,1.844
0,396.7,193.5,267.0,20.12,1.844
0,396.7,193.2,267.0,20.12,1.844
0,396.7,192.9,267.0,20.12,1.844
0,396.7,192.6,267.0,20.12,1.844
0,396.7,192.3,267.0,20.12,1.844
0,396.7,192.0,267.0,20.12,1.844
0,396.7,191.7,267.0,19.78,1.722
0,396.7,191.4,267.0,19.78,1.722
0,396.7,191.1,267.0,19.78,1.722
0,396.7,190.8,267.0,19.78,1.722
0,396.7,190.5,267.0,19.78,1.722
6,374.3,205.0,264.6,20.07,0.891
6,379.3,204.6,267.0,20.07,1.260
6,384.3,204.3,267.0,20.13,1.260
6,387.2,203.9,267.0,20.00,1.595
6,390.1,203.6,267.0,20.00,1.703
6,393.0,203.3,267.0,20.00,1.703
6,395.9,202.9,267.0,20.00,1.703
6,395.9,202.6,267.0,20.00,1.844
6,395.9,202.3,267.0,20.00,1.844
6,395.9,202.0,267.0,20.00,1.844
6,395.9,201.7,267.0,20.00,1.844
6,395.9,201.4,267.0,20.00,1.844
6,395.9,201.1,267.0,20.00,1.844
6,395.9,200.9,267.0,20.00,1.844
6,395.9,200.6,267.0,20.00,1.844
6,395.9,200.3,267.0,20.00,1.844
6,395.9,200.0,267.0,20.00,1.844
6,395.9,199.7,267.0,20.00,1.844
6,395.9,199.4,267.0,20.00,1.844
6,395.9,199.1,267.0,20.00,1.844
6,395.9,198.8,267.0,20.00,1.844
6,395.9,198.5,267.0,20.00,1.844
6,395.9,198.2,267.0,20.00,1.844
6,395.9,197.9,267.0,20.00,1.844
6,395.9,197.6,267.0,20.00,1.844
6,395.9,197.3,267.0,20.00,1.844
6,395.9,197.0,267.0,20.00,1.844
6,395.9,196.7,267.0,20.00,1.844
6,395.9,196.4,267.0,20.00,1.844
6,395.9,196.1,267.0,20.00,1.844
6,395.9,195.8,267.0,20.00,1.844
6,395.9,195.5,267.0,20.00,1.844
6,395.9,195.2,267.0,20.00,1.844
6,395.9,194.9,267.0,20.00,1.844
6,395.9,194.6,267.0,20.00,1.844
6,395.9,194.3,267.0,20.00,1.844
6,395.9,194.0,267.0,20.00,1.844
6,395.9,193.8,267.0,20.00,1.844
6,395.9,193.5,267.0,20.00,1.844
6,395.9,193.2,267.0,20.00,1.844
6,395.9,192.9,267.0,20.00,1.844
6,395.9,192.6,267.0,20.00,1.844
6,395.9,192.3,267.0,20.00,1.844
6,395.9,192.0,267.0,20.06,1.844
6,395.9,191.7,267.0,20.06,1.722
6,395.9,191.4,267.0,20.06,1.722
6,395.9,191.1,267.0,20.06,1.722
6,395.9,190.8,267.0,20.06,1.722
6,395.9,190.5,267.0,20.06,1.722
6,395.9,193.2,267.0,20.00,1.722
6,395.9,192.9,267.0,20.00,1.844
6,395.9,192.6,267.0,20.00,1.844
6,395.9,192.3,267.0,20.00,1.844
6,395.9,192.0,267.0,20.06,1.844
6,395.9,191.7,267.0,20.06,1.722
6,395.9,191.4,267.0,20.06,1.722
6,395.9,191.1,267.0,20.06,1.722
6,395.9,190.8,267.0,20.06,1.722
6,395.9,190.5,267.0,20.06,1.722
6,395.9,193.1,267.0,20.00,1.722
6,395.9,192.8,267.0,20.00,1.844
6,395.9,192.5,267.0,20.00,1.844
6,395.9,192.2,267.0,20.00,1.844
6,395.9,191.9,267.0,20.06,1.844
6,395.9,191.7,267.0,20.06,1.722
6,395.9,191.4,267.0,20.06,1.722
6,395.9,191.1,267.0,20.06,1.722
6,395.9,190.8,267.0,20.06,1.722
6,395.9,190.5,267.0,20.06,1.722
6,395.9,193.1,267.0,20.00,1.722
6,395.9,192.8,267.0,20.00,1.844
6,395.9,192.5,267.0,20.00,1.844
6,395.9,192.2,267.0,20.00,1.844
6,395.9,191.9,267.0,20.06,1.844
6,395.9,191.6,267.0,20.06,1.722
6,395.9,191.3,267.0,20.06,1.722
6,395.9,191.1,267.0,20.06,1.722
6,395.9,190.8,267.0,20.06,1.722
6,395.9,190.5,267.0,20.06,1.722
6,395.9,193.1,267.0,20.00,1.722
6,395.9,192.8,267.0,20.00,1.844
6,395.9,192.5,267.0,20.00,1.844
6,395.9,192.2,267.0,20.00,1.844
6,395.9,191.9,267.0,20.06,1.844
6,395.9,191.6,267.0,20.06,1.722
6,395.9,191.3,267.0,20.06,1.722
6,395.9,191.0,267.0,20.06,1.722
6,395.9,190.7,267.0,20.06,1.722
