pid,x,y,z,T,speed
0,373.5,174.2,264.5,20.39,0.990
0,378.1,180.4,264.6,19.87,0.968
0,383.1,182.8,267.0,19.87,1.252
0,386.0,185.2,267.0,19.58,1.252
0,388.9,187.6,267.0,19.58,1.624
0,391.8,190.1,267.0,19.58,1.624
0,394.7,192.5,267.0,19.54,1.624
0,394.7,192.1,267.0,19.54,1.704
0,394.7,194.5,267.0,19.54,1.704
0,394.7,194.1,267.0,19.54,1.704
0,394.7,193.6,267.0,19.54,1.704
0,394.7,193.2,267.0,19.54,1.704
0,394.7,192.7,267.0,19.54,1.704
0,394.7,192.3,267.0,19.54,1.704
0,394.7,191.8,267.0,19.58,1.704
0,394.7,191.3,267.0,19.58,1.624
0,394.7,190.9,267.0,19.58,1.624
0,394.7,190.4,267.0,19.58,1.624
0,394.7,192.9,267.0,19.54,1.624
0,394.7,192.5,267.0,19.54,1.704
0,394.7,192.0,267.0,19.54,1.704
0,394.7,194.5,267.0,19.54,1.704
0,394.7,194.0,267.0,19.54,1.704
0,394.7,193.6,267.0,19.54,1.704
0,394.7,193.1,267.0,19.54,1.704
0,394.7,192.7,267.0,19.54,1.704
0,394.7,192.2,267.0,19.54,1.704
0,394.7,194.7,267.0,19.54,1.704
0,394.7,194.2,267.0,19.54,1.704
0,394.7,193.8,267.0,19.54,1.704
0,394.7,193.3,267.0,19.54,1.704
0,394.7,192.9,267.0,19.54,1.704
0,394.7,192.4,267.0,19.54,1.704
0,394.7,192.0,267.0,19.58,1.704
0,394.7,191.5,267.0,19.58,1.624
0,394.7,191.0,267.0,19.58,1.624
0,394.7,190.6,267.0,19.58,1.624
0,394.7,193.1,267.0,19.54,1.624
0,394.7,192.6,267.0,19.54,1.704
0,394.7,192.2,267.0,19.54,1.704
0,394.7,194.6,267.0,19.54,1.704
0,394.7,194.2,267.0,19.54,1.704
0,394.7,193.7,267.0,19.54,1.704
0,394.7,193.3,267.0,19.54,1.704
0,394.7,192.8,267.0,19.54,1.704
0,394.7,192.4,267.0,19.54,1.704
0,394.7,191.9,267.0,19.58,1.704
0,394.7,191.5,267.0,19.58,1.624
0,394.7,191.0,267.0,19.58,1.624
0,394.7,190.5,267.0,19.58,1.624
0,394.7,193.0,267.0,19.54,1.624
0,394.7,192.6,267.0,19.54,1.704
0,394.7,192.1,267.0,19.54,1.704
0,394.7,194.6,267.0,19.54,1.704
0,394.7,194.2,267.0,19.54,1.704
0,394.7,193.7,267.0,19.54,1.704
0,394.7,193.2,267.0,19.54,1.704
0,394.7,192.8,267.0,19.54,1.704
0,394.7,192.3,267.0,19.54,1.704
0,394.7,191.9,267.0,19.58,1.704
0,394.7,191.4,267.0,19.58,1.624
0,394.7,190.9,267.0,19.58,1.624
0,394.7,190.5,267.0,19.58,1.624
0,394.7,193.0,267.0,19.54,1.624
0,394.7,192.5,267.0,19.54,1.704
0,394.7,192.1,267.0,19.54,1.704
0,394.7,194.6,267.0,19.54,1.704
0,394.7,194.1,267.0,19.54,1.704
0,394.7,193.6,267.0,19.54,1.704
0,394.7,193.2,267.0,19.54,1.704
0,394.7,192.7,267.0,19.54,1.704
0,394.7,192.3,267.0,19.54,1.704
0,394.7,191.8,267.0,19.58,1.704
0,394.7,191.4,267.0,19.58,1.624
0,394.7,190.9,267.0,19.58,1.624
0,394.7,190.4,267.0,19.58,1.624
0,394.7,192.9,267.0,19.54,1.624
0,394.7,192.5,267.0,19.54,1.704
0,394.7,192.0,267.0,19.54,1.704
0,394.7,194.5,267.0,19.54,1.704
0,394.7,194.0,267.0,19.54,1.704
0,394.7,193.6,267.0,19.54,1.704
0,394.7,193.1,267.0,19.54,1.704
0,394.7,192.7,267.0,19.54,1.704
0,394.7,192.2,267.0,19.54,1.704
0,394.7,194.7,267.0,19.54,1.704
0,394.7,194.3,267.0,19.54,1.704
0,394.7,193.8,267.0,19.54,1.704
0,394.7,193.3,267.0,19.54,1.704
0,394.7,192.9,267.0,19.54,1.704
0,394.7,192.4,267.0,19.54,1.704
0,394.7,192.0,267.0,19.58,1.704
0,394.7,191.5,267.0,19.58,1.624
0,394.7,191.1,267.0,19.58,1.624
0,394.7,190.6,267.0,19.58,1.624
0,394.7,193.1,267.0,19.54,1.624
0,394.7,192.6,267.0,19.54,1.704
0,394.7,192.2,267.0,19.54,1.704
0,394.7,194.7,267.0,19.54,1.704
0,394.7,194.2,267.0,19.54,1.704
0,394.7,193.8,267.0,19.54,1.704
0,394.7,193.3,267.0,19.54,1.704
0,394.7,192.8,267.0,19.54,1.704
0,394.7,192.4,267.0,19.54,1.704
0,394.7,191.9,267.0,19.58,1.704
0,394.7,191.5,267.0,19.58,1.624
0,394.7,191.0,267.0,19.58,1.624
0,394.7,190.6,267.0,19.58,1.624
0,394.7,193.0,267.0,19.54,1.624
0,394.7,192.6,267.0,19.54,1.704
0,394.7,192.1,267.0,19.54,1.704
0,394.7,194.6,267.0,19.54,1.704
0,394.7,194.2,267.0,19.54,1.704
0,394.7,193.7,267.0,19.54,1.704
0,394.7,193.2,267.0,19.54,1.704
0,394.7,192.8,267.0,19.54,1.704
0,394.7,192.3,267.0,19.54,1.704
0,394.7,191.9,267.0,19.58,1.704
0,394.7,191.4,267.0,19.58,1.624
0,394.7,191.0,267.0,19.58,1.624
0,394.7,190.5,267.0,19.58,1.624
0,394.7,193.0,267.0,19.54,1.624
0,394.7,192.5,267.0,19.54,1.704
0,394.7,192.1,267.0,19.54,1.704
0,394.7,194.6,267.0,19.54,1.704
0,394.7,194.1,267.0,19.54,1.704
0,394.7,193.7,267.0,19.54,1.704
0,394.7,193.2,267.0,19.54,1.704
0,394.7,192.7,267.0,19.54,1.704
0,394.7,192.3,267.0,19.54,1.704
0,394.7,191.8,267.0,19.58,1.704
0,394.7,191.4,267.0,19.58,1.624
0,394.7,190.9,267.0,19.58,1.624
0,394.7,190.5,267.0,19.58,1.624
0,394.7,192.9,267.0,19.54,1.624
0,394.7,192.5,267.0,19.54,1.704
0,394.7,192.0,267.0,19.54,1.704
0,394.7,194.5,267.0,19.54,1.704
0,394.7,194.1,267.0,19.54,1.704
0,394.7,193.6,267.0,19.54,1.704
0,394.7,193.2,267.0,19.54,1.704
0,394.7,192.7,267.0,19.54,1.704
0,394.7,192.2,267.0,19.54,1.704
0,394.7,194.7,267.0,19.54,1.704
0,394.7,194.3,267.0,19.54,1.704
0,394.7,193.8,267.0,19.54,1.704
0,394.7,193.4,267.0,19.54,1.704
0,394.7,192.9,267.0,19.54,1.704
0,394.7,192.5,267.0,19.54,1.704
0,394.7,192.0,267.0,19.58,1.704
0,394.7,191.5,267.0,19.58,1.624
0,394.7,191.1,267.0,19.58,1.624
0,394.7,190.6,267.0,19.58,1.624
0,394.7,193.1,267.0,19.54,1.624
0,394.7,192.7,267.0,19.54,1.704
0,394.7,192.2,267.0,19.54,1.704
0,394.7,194.7,267.0,19.54,1.704
0,394.7,194.2,267.0,19.54,1.704
0,394.7,193.8,267.0,19.54,1.704
0,394.7,193.3,267.0,19.54,1.704
6,360.3,219.7,259.9,19.81,0.804
6,365.9,215.9,260.0,18.91,0.849
6,372.0,213.6,259.7,19.70,0.816
6,376.7,210.8,265.9,19.63,1.028
6,381.7,207.6,267.0,19.63,1.261
6,384.6,204.4,267.0,19.67,1.261
6,387.5,203.9,267.0,19.54,1.592
6,390.4,203.4,267.0,19.54,1.704
6,393.3,202.9,267.0,19.54,1.704
6,396.2,202.5,267.0,19.65,1.704
6,396.2,202.0,267.0,19.65,1.846
6,396.2,201.5,267.0,19.65,1.846
6,396.2,201.1,267.0,19.65,1.846
6,396.2,200.6,267.0,19.65,1.846
6,396.2,200.2,267.0,19.65,1.846
6,396.2,199.7,267.0,19.65,1.846
6,396.2,199.3,267.0,19.65,1.846
6,396.2,198.8,267.0,19.65,1.846
6,396.2,198.3,267.0,19.65,1.846
6,396.2,197.9,267.0,19.65,1.846
6,396.2,197.4,267.0,19.65,1.846
6,396.2,197.0,267.0,19.65,1.846
6,396.2,196.5,267.0,19.65,1.846
6,396.2,196.1,267.0,19.65,1.846
6,396.2,195.6,267.0,19.65,1.846
6,396.2,195.2,267.0,19.65,1.846
6,396.2,194.7,267.0,19.65,1.846
6,396.2,194.2,267.0,19.65,1.846
6,396.2,193.8,267.0,19.65,1.846
6,396.2,193.3,267.0,19.65,1.846
6,396.2,192.9,267.0,19.65,1.846
6,396.2,192.4,267.0,19.65,1.846
6,396.2,191.9,267.0,19.33,1.846
6,396.2,191.5,267.0,19.33,1.733
6,396.2,191.0,267.0,19.33,1.733
6,396.2,190.6,267.0,19.33,1.733
6,396.2,193.1,267.0,19.65,1.733
6,396.2,192.6,267.0,19.65,1.846
6,396.2,192.2,267.0,19.65,1.846
6,396.2,194.6,267.0,19.65,1.846
6,396.2,194.2,267.0,19.65,1.846
6,396.2,193.7,267.0,19.65,1.846
6,396.2,193.3,267.0,19.65,1.846
6,396.2,192.8,267.0,19.65,1.846
6,396.2,192.4,267.0,19.65,1.846
