pid,x,y,z,T,speed
0,413.4,244.2,260.0,20.20,0.835
0,413.1,241.0,255.1,20.20,0.739
0,411.2,234.7,254.6,19.26,0.739
0,409.2,228.4,254.1,19.26,0.825
0,406.8,223.5,260.0,19.38,0.825
0,406.8,218.3,266.3,19.25,1.010
0,406.8,215.1,267.0,19.70,1.248
0,406.8,211.9,267.0,19.70,1.687
0,406.8,208.7,267.0,19.70,1.687
0,406.8,205.5,267.0,19.70,1.687
0,406.8,205.1,267.0,19.70,1.687
0,406.8,204.7,267.0,19.70,1.687
0,406.8,204.4,267.0,19.70,1.687
0,406.8,204.0,267.0,19.80,1.687
0,406.8,203.6,267.0,19.80,1.845
0,406.8,203.2,267.0,19.80,1.845
0,406.8,202.8,267.0,19.80,1.845
0,406.8,202.4,267.0,19.80,1.845
0,406.8,202.1,267.0,19.80,1.845
0,406.8,201.7,267.0,19.80,1.845
0,406.8,201.3,267.0,19.80,1.845
0,406.8,200.9,267.0,19.80,1.845
0,406.8,200.5,267.0,19.80,1.845
0,406.8,200.1,267.0,19.80,1.845
0,406.8,199.8,267.0,19.80,1.845
0,406.8,199.4,267.0,19.80,1.845
0,406.8,199.0,267.0,19.80,1.845
0,406.8,198.6,267.0,19.80,1.845
0,406.8,198.2,267.0,19.80,1.845
0,406.8,197.8,267.0,19.80,1.845
0,406.8,197.4,267.0,19.80,1.845
0,406.8,197.1,267.0,19.80,1.845
0,406.8,196.7,267.0,19.80,1.845
0,406.8,196.3,267.0,19.80,1.845
0,406.8,195.9,267.0,19.80,1.845
0,406.8,195.5,267.0,19.80,1.845
0,406.8,195.1,267.0,19.80,1.845
0,406.8,194.8,267.0,19.80,1.845
0,406.8,194.4,267.0,19.80,1.845
0,406.8,194.0,267.0,19.80,1.845
0,406.8,193.6,267.0,19.80,1.845
0,406.8,193.2,267.0,19.80,1.845
0,406.8,192.8,267.0,19.80,1.845
0,406.8,192.5,267.0,19.80,1.845
0,406.8,192.1,267.0,19.80,1.845
0,406.8,194.6,267.0,19.80,1.845
0,406.8,194.2,267.0,19.80,1.845
0,406.8,193.9,267.0,19.80,1.845
0,406.8,193.5,267.0,19.80,1.845
0,406.8,193.1,267.0,19.80,1.845
0,406.8,192.7,267.0,19.80,1.845
0,406.8,192.3,267.0,19.80,1.845
0,406.8,191.9,267.0,19.47,1.845
0,406.8,191.6,267.0,19.47,1.728
0,406.8,191.2,267.0,19.47,1.728
0,406.8,190.8,267.0,19.47,1.728
0,406.8,190.4,267.0,19.47,1.728
0,406.8,193.0,267.0,19.80,1.728
0,406.8,192.6,267.0,19.80,1.845
0,406.8,192.2,267.0,19.80,1.845
0,406.8,191.8,267.0,19.47,1.845
0,406.8,191.4,267.0,19.47,1.728
0,406.8,191.1,267.0,19.47,1.728
0,406.8,190.7,267.0,19.47,1.728
0,406.8,193.2,267.0,19.80,1.728
0,406.8,192.9,267.0,19.80,1.845
0,406.8,192.5,267.0,19.80,1.845
0,406.8,192.1,267.0,19.80,1.845
0,406.8,194.6,267.0,19.80,1.845
0,406.8,194.3,267.0,19.80,1.845
0,406.8,193.9,267.0,19.80,1.845
0,406.8,193.5,267.0,19.80,1.845
0,406.8,193.1,267.0,19.80,1.845
0,406.8,192.7,267.0,19.80,1.845
0,406.8,192.3,267.0,19.80,1.845
0,406.8,192.0,267.0,19.47,1.845
0,406.8,191.6,267.0,19.47,1.728
0,406.8,191.2,267.0,19.47,1.728
0,406.8,190.8,267.0,19.47,1.728
0,406.8,190.4,267.0,19.47,1.728
0,406.8,193.0,267.0,19.80,1.728
0,406.8,192.6,267.0,19.80,1.845
0,406.8,192.2,267.0,19.80,1.845
0,406.8,191.8,267.0,19.47,1.845
0,406.8,191.5,267.0,19.47,1.728
0,406.8,191.1,267.0,19.47,1.728
0,406.8,190.7,267.0,19.47,1.728
0,406.8,193.3,267.0,19.80,1.728
0,406.8,192.9,267.0,19.80,1.845
0,406.8,192.5,267.0,19.80,1.845
0,406.8,192.1,267.0,19.80,1.845
0,406.8,194.7,267.0,19.80,1.845
0,406.8,194.3,267.0,19.80,1.845
0,406.8,193.9,267.0,19.80,1.845
0,406.8,193.5,267.0,19.80,1.845
0,406.8,193.1,267.0,19.80,1.845
0,406.8,192.8,267.0,19.80,1.845
0,406.8,192.4,267.0,19.80,1.845
0,406.8,192.0,267.0,19.47,1.845
0,406.8,191.6,267.0,19.47,1.728
0,406.8,191.2,267.0,19.47,1.728
0,406.8,190.8,267.0,19.47,1.728
0,406.8,190.5,267.0,19.47,1.728
0,406.8,193.0,267.0,19.80,1.728
0,406.8,192.6,267.0,19.80,1.845
0,406.8,192.2,267.0,19.80,1.845
0,406.8,191.9,267.0,19.47,1.845
0,406.8,191.5,267.0,19.47,1.728
0,406.8,191.1,267.0,19.47,1.728
0,406.8,190.7,267.0,19.47,1.728
0,406.8,193.3,267.0,19.80,1.728
0,406.8,192.9,267.0,19.80,1.845
0,406.8,192.5,267.0,19.80,1.845
0,406.8,192.1,267.0,19.80,1.845
0,406.8,194.7,267.0,19.80,1.845
0,406.8,194.3,267.0,19.80,1.845
0,406.8,193.9,267.0,19.80,1.845
0,406.8,193.5,267.0,19.80,1.845
0,406.8,193.2,267.0,19.80,1.845
0,406.8,192.8,267.0,19.80,1.845
0,406.8,192.4,267.0,19.80,1.845
0,406.8,192.0,267.0,19.80,1.845
0,406.8,194.6,267.0,19.80,1.845
0,406.8,194.2,267.0,19.80,1.845
0,406.8,193.8,267.0,19.80,1.845
0,406.8,193.4,267.0,19.80,1.845
0,406.8,193.0,267.0,19.80,1.845
0,406.8,192.7,267.0,19.80,1.845
0,406.8,192.3,267.0,19.80,1.845
0,406.8,191.9,267.0,19.47,1.845
0,406.8,191.5,267.0,19.47,1.728
0,406.8,191.1,267.0,19.47,1.728
0,406.8,190.7,267.0,19.47,1.728
0,406.8,190.3,267.0,19.47,1.728
0,406.8,192.9,267.0,19.80,1.728
0,406.8,192.5,267.0,19.80,1.845
0,406.8,192.1,267.0,19.80,1.845
0,406.8,194.7,267.0,19.80,1.845
0,406.8,194.3,267.0,19.80,1.845
0,406.8,193.9,267.0,19.80,1.845
0,406.8,193.6,267.0,19.80,1.845
0,406.8,193.2,267.0,19.80,1.845
0,406.8,192.8,267.0,19.80,1.845
0,406.8,192.4,267.0,19.80,1.845
0,406.8,192.0,267.0,19.80,1.845
0,406.8,194.6,267.0,19.80,1.845
0,406.8,194.2,267.0,19.80,1.845
0,406.8,193.8,267.0,19.80,1.845
0,406.8,193.4,267.0,19.80,1.845
0,406.8,193.1,267.0,19.80,1.845
0,406.8,192.7,267.0,19.80,1.845
0,406.8,192.3,267.0,19.80,1.845
0,406.8,191.9,267.0,19.47,1.845
0,406.8,191.5,267.0,19.47,1.728
0,406.8,191.1,267.0,19.47,1.728
0,406.8,190.7,267.0,19.47,1.728
0,406.8,190.4,267.0,19.47,1.728
0,406.8,192.9,267.0,19.80,1.728
0,406.8,192.5,267.0,19.80,1.845
0,406.8,192.2,267.0,19.80,1.845
6,364.1,166.0,262.4,23.69,0.777
6,366.7,169.5,259.9,22.25,0.627
6,371.5,173.7,259.8,22.25,0.791
6,375.2,179.0,260.1,20.59,0.791
6,380.0,181.0,266.3,20.03,0.815
6,385.0,183.4,267.0,19.74,1.253
6,387.9,185.9,267.0,19.74,1.621
6,390.8,188.4,267.0,19.74,1.621
6,393.7,190.9,267.0,19.74,1.621
6,396.6,190.5,267.0,19.47,1.621
6,396.6,193.1,267.0,19.80,1.728
6,396.6,192.7,267.0,19.80,1.845
6,396.6,192.3,267.0,19.80,1.845
6,396.6,191.9,267.0,19.47,1.845
6,396.6,191.5,267.0,19.47,1.728
6,396.6,191.2,267.0,19.47,1.728
6,396.6,190.8,267.0,19.47,1.728
6,396.6,190.4,267.0,19.47,1.728
6,396.6,192.9,267.0,19.80,1.728
6,396.6,192.6,267.0,19.80,1.845
6,396.6,192.2,267.0,19.80,1.845
6,396.6,194.8,267.0,19.80,1.845
6,396.6,194.4,267.0,19.80,1.845
6,396.6,194.0,267.0,19.80,1.845
6,396.6,193.6,267.0,19.80,1.845
6,396.6,193.2,267.0,19.80,1.845
6,396.6,192.8,267.0,19.80,1.845
6,396.6,192.5,267.0,19.80,1.845
6,396.6,192.1,267.0,19.80,1.845
6,396.6,194.6,267.0,19.80,1.845
6,396.6,194.2,267.0,19.80,1.845
6,396.6,193.9,267.0,19.80,1.845
6,396.6,193.5,267.0,19.80,1.845
6,396.6,193.1,267.0,19.80,1.845
6,396.6,192.7,267.0,19.80,1.845
6,396.6,192.3,267.0,19.80,1.845
6,396.6,191.9,267.0,19.47,1.845
6,396.6,191.6,267.0,19.47,1.728
6,396.6,191.2,267.0,19.47,1.728
6,396.6,190.8,267.0,19.47,1.728
6,396.6,190.4,267.0,19.47,1.728
6,396.6,193.0,267.0,19.80,1.728
6,396.6,192.6,267.0,19.80,1.845
6,396.6,192.2,267.0,19.80,1.845
6,396.6,191.8,267.0,19.47,1.845
6,396.6,191.4,267.0,19.47,1.728
6,396.6,191.1,267.0,19.47,1.728
6,396.6,190.7,267.0,19.47,1.728
6,396.6,193.2,267.0,19.80,1.728
6,396.6,192.9,267.0,19.80,1.845
6,396.6,192.5,267.0,19.80,1.845
6,396.6,192.1,267.0,19.80,1.845
6,396.6,194.6,267.0,19.80,1.845
6,396.6,194.3,267.0,19.80,1.845
6,396.6,193.9,267.0,19.80,1.845
6,396.6,193.5,267.0,19.80,1.845
6,396.6,193.1,267.0,19.80,1.845
6,396.6,192.7,267.0,19.80,1.845
6,396.6,192.3,267.0,19.80,1.845
6,396.6,192.0,267.0,19.47,1.845
6,396.6,191.6,267.0,19.47,1.728
6,396.6,191.2,267.0,19.47,1.728
6,396.6,190.8,267.0,19.47,1.728
6,396.6,190.4,267.0,19.47,1.728
6,396.6,193.0,267.0,19.80,1.728
6,396.6,192.6,267.0,19.80,1.845
6,396.6,192.2,267.0,19.80,1.845
6,396.6,191.8,267.0,19.47,1.845
6,396.6,191.5,267.0,19.47,1.728
6,396.6,191.1,267.0,19.47,1.728
6,396.6,190.7,267.0,19.47,1.728
6,396.6,193.2,267.0,19.80,1.728
6,396.6,192.9,267.0,19.80,1.845
6,396.6,192.5,267.0,19.80,1.845
6,396.6,192.1,267.0,19.80,1.845
6,396.6,194.7,267.0,19.80,1.845
6,396.6,194.3,267.0,19.80,1.845
6,396.6,193.9,267.0,19.80,1.845
6,396.6,193.5,267.0,19.80,1.845
6,396.6,193.1,267.0,19.80,1.845
6,396.6,192.7,267.0,19.80,1.845
6,396.6,192.4,267.0,19.80,1.845
6,396.6,192.0,267.0,19.47,1.845
6,396.6,191.6,267.0,19.47,1.728
6,396.6,191.2,267.0,19.47,1.728
6,396.6,190.8,267.0,19.47,1.728
6,396.6,190.4,267.0,19.47,1.728
6,396.6,193.0,267.0,19.80,1.728
6,396.6,192.6,267.0,19.80,1.845
6,396.6,192.2,267.0,19.80,1.845
6,396.6,191.9,267.0,19.47,1.845
6,396.6,191.5,267.0,19.47,1.728
6,396.6,191.1,267.0,19.47,1.728
6,396.6,190.7,267.0,19.47,1.728
6,396.6,193.3,267.0,19.80,1.728
6,396.6,192.9,267.0,19.80,1.845
6,396.6,192.5,267.0,19.80,1.845
6,396.6,192.1,267.0,19.80,1.845
6,396.6,194.7,267.0,19.80,1.845
6,396.6,194.3,267.0,19.80,1.845
6,396.6,193.9,267.0,19.80,1.845
6,396.6,193.5,267.0,19.80,1.845
6,396.6,193.1,267.0,19.80,1.845
6,396.6,192.8,267.0,19.80,1.845
6,396.6,192.4,267.0,19.80,1.845
6,396.6,192.0,267.0,19.47,1.845
6,396.6,191.6,267.0,19.47,1.728
6,396.6,191.2,267.0,19.47,1.728
6,396.6,190.8,267.0,19.47,1.728
6,396.6,190.5,267.0,19.47,1.728
6,396.6,193.0,267.0,19.80,1.728
6,396.6,192.6,267.0,19.80,1.845
6,396.6,192.2,267.0,19.80,1.845
6,396.6,191.9,267.0,19.47,1.845
