pid,x,y,z,T,speed
12,396.5,191.7,267.0,19.96,1.720
12,396.5,191.4,267.0,19.96,1.720
12,396.5,191.2,267.0,19.96,1.720
12,396.5,190.9,267.0,19.96,1.720
12,396.5,190.6,267.0,19.96,1.720
12,396.5,193.3,267.0,20.33,1.720
12,396.5,193.0,267.0,20.33,1.844
12,396.5,192.7,267.0,20.33,1.844
12,396.5,192.5,267.0,20.33,1.844
12,396.5,192.2,267.0,20.33,1.844
12,396.5,191.9,267.0,19.96,1.844
12,396.5,191.6,267.0,19.96,1.720
12,396.5,191.3,267.0,19.96,1.720
12,396.5,191.1,267.0,19.96,1.720
12,396.5,190.8,267.0,19.96,1.720
12,396.5,190.5,267.0,19.96,1.720
12,396.5,193.2,267.0,20.33,1.720
12,396.5,192.9,267.0,20.33,1.844
12,396.5,192.6,267.0,20.33,1.844
12,396.5,192.4,267.0,20.33,1.844
12,396.5,192.1,267.0,20.33,1.844
12,396.5,194.8,267.0,20.33,1.844
12,396.5,194.5,267.0,20.33,1.844
12,396.5,194.2,267.0,20.33,1.844
12,396.5,193.9,267.0,20.33,1.844
12,396.5,193.7,267.0,20.33,1.844
12,396.5,193.4,267.0,20.33,1.844
12,396.5,193.1,267.0,20.33,1.844
12,396.5,192.8,267.0,20.33,1.844
12,396.5,192.6,267.0,20.33,1.844
12,396.5,192.3,267.0,20.33,1.844
12,396.5,192.0,267.0,20.33,1.844
12,396.5,194.7,267.0,20.33,1.844
12,396.5,194.4,267.0,20.33,1.844
12,396.5,194.1,267.0,20.33,1.844
12,396.5,193.9,267.0,20.33,1.844
12,396.5,193.6,267.0,20.33,1.844
12,396.5,193.3,267.0,20.33,1.844
12,396.5,193.0,267.0,20.33,1.844
12,396.5,192.8,267.0,20.33,1.844
12,396.5,192.5,267.0,20.33,1.844
12,396.5,192.2,267.0,20.33,1.844
12,396.5,191.9,267.0,19.96,1.844
12,396.5,191.7,267.0,19.96,1.720
12,396.5,191.4,267.0,19.96,1.720
12,396.5,191.1,267.0,19.96,1.720
12,396.5,190.8,267.0,19.96,1.720
12,396.5,190.6,267.0,19.96,1.720
12,396.5,193.2,267.0,20.33,1.720
12,396.5,192.9,267.0,20.33,1.844
12,396.5,192.7,267.0,20.33,1.844
12,396.5,192.4,267.0,20.33,1.844
12,396.5,192.1,267.0,20.33,1.844
12,396.5,194.8,267.0,20.33,1.844
12,396.5,194.5,267.0,20.33,1.844
12,396.5,194.2,267.0,20.33,1.844
12,396.5,194.0,267.0,20.33,1.844
12,396.5,193.7,267.0,20.33,1.844
12,396.5,193.4,267.0,20.33,1.844
12,396.5,193.2,267.0,20.33,1.844
12,396.5,192.9,267.0,20.33,1.844
12,396.5,192.6,267.0,20.33,1.844
12,396.5,192.3,267.0,20.33,1.844
12,396.5,192.1,267.0,20.33,1.844
12,396.5,194.7,267.0,20.33,1.844
12,396.5,194.4,267.0,20.33,1.844
12,396.5,194.2,267.0,20.33,1.844
12,396.5,193.9,267.0,20.33,1.844
12,396.5,193.6,267.0,20.33,1.844
12,396.5,193.3,267.0,20.33,1.844
12,396.5,193.1,267.0,20.33,1.844
12,396.5,192.8,267.0,20.33,1.844
12,396.5,192.5,267.0,20.33,1.844
12,396.5,192.2,267.0,20.33,1.844
12,396.5,192.0,267.0,19.96,1.844
12,396.5,191.7,267.0,19.96,1.720
12,396.5,191.4,267.0,19.96,1.720
12,396.5,191.1,267.0,19.96,1.720
12,396.5,190.9,267.0,19.96,1.720
12,396.5,190.6,267.0,19.96,1.720
12,396.5,193.3,267.0,20.33,1.720
12,396.5,193.0,267.0,20.33,1.844
12,396.5,192.7,267.0,20.33,1.844
12,396.5,192.4,267.0,20.33,1.844
12,396.5,192.2,267.0,20.33,1.844
12,396.5,191.9,267.0,19.96,1.844
12,396.5,191.6,267.0,19.96,1.720
12,396.5,191.3,267.0,19.96,1.720
12,396.5,191.1,267.0,19.96,1.720
12,396.5,190.8,267.0,19.96,1.720
12,396.5,190.5,267.0,19.96,1.720
12,396.5,193.2,267.0,20.33,1.720
12,396.5,192.9,267.0,20.33,1.844
12,396.5,192.6,267.0,20.33,1.844
12,396.5,192.3,267.0,20.33,1.844
12,396.5,192.1,267.0,20.33,1.844
12,396.5,194.8,267.0,20.33,1.844
12,396.5,194.5,267.0,20.33,1.844
12,396.5,194.2,267.0,20.33,1.844
12,396.5,193.9,267.0,20.33,1.844
12,396.5,193.7,267.0,20.33,1.844
12,396.5,193.4,267.0,20.33,1.844
12,396.5,193.1,267.0,20.33,1.844
12,396.5,192.8,267.0,20.33,1.844
12,396.5,192.6,267.0,20.33,1.844
12,396.5,192.3,267.0,20.33,1.844
