pid,x,y,z,T,speed
0,418.0,234.3,264.5,20.05,0.500
0,415.6,227.6,264.0,20.99,0.886
0,412.8,222.5,267.0,20.99,1.248
0,410.0,217.4,267.0,20.99,1.248
0,407.2,214.4,267.0,21.03,1.248
0,407.2,211.5,267.0,21.03,1.692
0,407.2,208.5,267.0,21.03,1.692
0,407.2,205.5,267.0,21.03,1.692
0,407.2,202.6,267.0,21.25,1.692
0,407.2,202.6,267.0,21.25,1.839
0,407.2,202.6,267.0,21.25,1.839
0,407.2,202.6,267.0,21.25,1.839
0,407.2,202.5,267.0,21.25,1.839
0,407.2,202.5,267.0,21.25,1.839
0,407.2,202.5,267.0,21.25,1.839
0,407.2,202.5,267.0,21.25,1.839
0,407.2,202.5,267.0,21.25,1.839
0,407.2,202.5,267.0,21.25,1.839
0,407.2,202.4,267.0,21.25,1.839
0,407.2,202.4,267.0,21.25,1.839
0,407.2,202.4,267.0,21.25,1.839
0,407.2,202.4,267.0,21.25,1.839
0,407.2,202.4,267.0,21.25,1.839
0,407.2,202.4,267.0,21.25,1.839
0,407.2,202.3,267.0,21.25,1.839
0,407.2,202.3,267.0,21.25,1.839
0,407.2,202.3,267.0,21.25,1.839
0,407.2,202.3,267.0,21.25,1.839
0,407.2,202.3,267.0,21.25,1.839
0,407.2,202.3,267.0,21.25,1.839
0,407.2,202.3,267.0,21.25,1.839
0,407.2,202.2,267.0,21.25,1.839
0,407.2,202.2,267.0,21.25,1.839
0,407.2,202.2,267.0,21.25,1.839
0,407.2,202.2,267.0,21.25,1.839
0,407.2,202.2,267.0,21.25,1.839
0,407.2,202.2,267.0,21.25,1.839
0,407.2,202.2,267.0,21.25,1.839
0,407.2,202.1,267.0,21.25,1.839
0,407.2,202.1,267.0,21.25,1.839
0,407.2,202.1,267.0,21.25,1.839
0,407.2,202.1,267.0,21.25,1.839
0,407.2,202.1,267.0,21.25,1.839
0,407.2,202.1,267.0,21.25,1.839
0,407.2,202.1,267.0,21.25,1.839
0,407.2,202.0,267.0,21.25,1.839
0,407.2,202.0,267.0,21.25,1.839
0,407.2,202.0,267.0,21.25,1.839
0,407.2,202.0,267.0,21.25,1.839
0,407.2,202.0,267.0,21.25,1.839
0,407.2,201.9,267.0,21.25,1.839
0,407.2,201.9,267.0,21.25,1.839
0,407.2,201.9,267.0,21.25,1.839
0,407.2,201.9,267.0,21.25,1.839
0,407.2,201.9,267.0,21.25,1.839
0,407.2,201.9,267.0,21.25,1.839
0,407.2,201.9,267.0,21.25,1.839
0,407.2,201.8,267.0,21.25,1.839
0,407.2,201.8,267.0,21.25,1.839
0,407.2,201.8,267.0,21.25,1.839
0,407.2,201.8,267.0,21.25,1.839
0,407.2,201.8,267.0,21.25,1.839
0,407.2,201.8,267.0,21.25,1.839
0,407.2,201.8,267.0,21.25,1.839
0,407.2,201.7,267.0,21.25,1.839
0,407.2,201.7,267.0,21.25,1.839
0,407.2,201.7,267.0,21.25,1.839
0,407.2,201.7,267.0,21.25,1.839
0,407.2,201.7,267.0,21.25,1.839
0,407.2,201.7,267.0,21.25,1.839
0,407.2,201.7,267.0,21.25,1.839
0,407.2,201.6,267.0,21.25,1.839
0,407.2,201.6,267.0,21.25,1.839
0,407.2,201.6,267.0,21.25,1.839
0,407.2,201.6,267.0,21.25,1.839
0,407.2,201.6,267.0,21.25,1.839
0,407.2,201.6,267.0,21.25,1.839
0,407.2,201.5,267.0,21.25,1.839
0,407.2,201.5,267.0,21.25,1.839
0,407.2,201.5,267.0,21.25,1.839
0,407.2,201.5,267.0,21.25,1.839
0,407.2,201.5,267.0,21.25,1.839
0,407.2,201.5,267.0,21.25,1.839
0,407.2,201.4,267.0,21.25,1.839
0,407.2,201.4,267.0,21.25,1.839
0,407.2,201.4,267.0,21.25,1.839
0,407.2,201.4,267.0,21.25,1.839
0,407.2,201.4,267.0,21.25,1.839
0,407.2,201.4,267.0,21.25,1.839
0,407.2,201.4,267.0,21.25,1.839
0,407.2,201.3,267.0,21.25,1.839
0,407.2,201.3,267.0,21.25,1.839
0,407.2,201.3,267.0,21.25,1.839
0,407.2,201.3,267.0,21.25,1.839
0,407.2,201.3,267.0,21.25,1.839
0,407.2,201.3,267.0,21.25,1.839
0,407.2,201.3,267.0,21.25,1.839
0,407.2,201.2,267.0,21.25,1.839
0,407.2,201.2,267.0,21.25,1.839
0,407.2,201.2,267.0,21.25,1.839
0,407.2,201.2,267.0,21.25,1.839
0,407.2,201.2,267.0,21.25,1.839
0,407.2,201.2,267.0,21.25,1.839
0,407.2,201.1,267.0,21.25,1.839
0,407.2,201.1,267.0,21.25,1.839
0,407.2,201.1,267.0,21.25,1.839
0,407.2,201.1,267.0,21.25,1.839
0,407.2,201.1,267.0,21.25,1.839
0,407.2,201.1,267.0,21.25,1.839
0,407.2,201.1,267.0,21.25,1.839
0,407.2,201.0,267.0,21.25,1.839
0,407.2,201.0,267.0,21.25,1.839
0,407.2,201.0,267.0,21.25,1.839
0,407.2,201.0,267.0,21.25,1.839
0,407.2,201.0,267.0,21.25,1.839
0,407.2,201.0,267.0,21.25,1.839
0,407.2,201.0,267.0,21.25,1.839
0,407.2,200.9,267.0,21.25,1.839
0,407.2,200.9,267.0,21.25,1.839
0,407.2,200.9,267.0,21.25,1.839
0,407.2,200.9,267.0,21.25,1.839
0,407.2,200.9,267.0,21.25,1.839
0,407.2,200.9,267.0,21.25,1.839
0,407.2,200.8,267.0,21.25,1.839
0,407.2,200.8,267.0,21.25,1.839
0,407.2,200.8,267.0,21.25,1.839
0,407.2,200.8,267.0,21.25,1.839
0,407.2,200.8,267.0,21.25,1.839
0,407.2,200.8,267.0,21.25,1.839
0,407.2,200.7,267.0,21.25,1.839
0,407.2,200.7,267.0,21.25,1.839
0,407.2,200.7,267.0,21.25,1.839
0,407.2,200.7,267.0,21.25,1.839
0,407.2,200.7,267.0,21.25,1.839
0,407.2,200.7,267.0,21.25,1.839
0,407.2,200.7,267.0,21.25,1.839
0,407.2,200.7,267.0,21.25,1.839
0,407.2,200.6,267.0,21.25,1.839
0,407.2,200.6,267.0,21.25,1.839
0,407.2,200.6,267.0,21.25,1.839
0,407.2,200.6,267.0,21.25,1.839
0,407.2,200.6,267.0,21.25,1.839
0,407.2,200.6,267.0,21.25,1.839
0,407.2,200.5,267.0,21.25,1.839
0,407.2,200.5,267.0,21.25,1.839
0,407.2,200.5,267.0,21.25,1.839
0,407.2,200.5,267.0,21.25,1.839
0,407.2,200.5,267.0,21.25,1.839
0,407.2,200.5,267.0,21.25,1.839
0,407.2,200.5,267.0,21.25,1.839
0,407.2,200.4,267.0,21.25,1.839
0,407.2,200.4,267.0,21.25,1.839
0,407.2,200.4,267.0,21.25,1.839
0,407.2,200.4,267.0,21.25,1.839
0,407.2,200.4,267.0,21.25,1.839
0,407.2,200.4,267.0,21.25,1.839
0,407.2,200.3,267.0,21.25,1.839
0,407.2,200.3,267.0,21.25,1.839
0,407.2,200.3,267.0,21.25,1.839
0,407.2,200.3,267.0,21.25,1.839
6,394.2,243.9,260.1,21.70,0.826
6,394.4,240.7,255.2,21.70,0.727
6,396.3,234.5,254.8,19.75,0.727
6,396.3,228.1,254.1,19.75,0.802
6,396.3,223.1,260.4,20.56,0.802
6,396.3,218.1,266.7,20.38,1.006
6,396.3,215.2,267.0,21.03,1.249
6,396.3,212.2,267.0,21.03,1.692
6,396.3,209.2,267.0,21.03,1.692
6,396.3,206.3,267.0,21.03,1.692
6,396.3,203.3,267.0,21.25,1.692
6,396.3,203.3,267.0,21.25,1.839
6,396.3,203.3,267.0,21.25,1.839
6,396.3,203.3,267.0,21.25,1.839
6,396.3,203.2,267.0,21.25,1.839
6,396.3,203.2,267.0,21.25,1.839
6,396.3,203.2,267.0,21.25,1.839
6,396.3,203.2,267.0,21.25,1.839
6,396.3,203.2,267.0,21.25,1.839
6,396.3,203.2,267.0,21.25,1.839
6,396.3,203.1,267.0,21.25,1.839
6,396.3,203.1,267.0,21.25,1.839
6,396.3,203.1,267.0,21.25,1.839
6,396.3,203.1,267.0,21.25,1.839
6,396.3,203.1,267.0,21.25,1.839
6,396.3,203.1,267.0,21.25,1.839
6,396.3,203.1,267.0,21.25,1.839
6,396.3,203.0,267.0,21.25,1.839
6,396.3,203.0,267.0,21.25,1.839
6,396.3,203.0,267.0,21.25,1.839
6,396.3,203.0,267.0,21.25,1.839
6,396.3,203.0,267.0,21.25,1.839
6,396.3,203.0,267.0,21.25,1.839
6,396.3,203.0,267.0,21.25,1.839
6,396.3,202.9,267.0,21.25,1.839
6,396.3,202.9,267.0,21.25,1.839
6,396.3,202.9,267.0,21.25,1.839
6,396.3,202.9,267.0,21.25,1.839
6,396.3,202.9,267.0,21.25,1.839
6,396.3,202.9,267.0,21.25,1.839
6,396.3,202.8,267.0,21.25,1.839
6,396.3,202.8,267.0,21.25,1.839
6,396.3,202.8,267.0,21.25,1.839
6,396.3,202.8,267.0,21.25,1.839
6,396.3,202.8,267.0,21.25,1.839
6,396.3,202.8,267.0,21.25,1.839
6,396.3,202.8,267.0,21.25,1.839
6,396.3,202.7,267.0,21.25,1.839
6,396.3,202.7,267.0,21.25,1.839
6,396.3,202.7,267.0,21.25,1.839
6,396.3,202.7,267.0,21.25,1.839
6,396.3,202.7,267.0,21.25,1.839
6,396.3,202.7,267.0,21.25,1.839
6,396.3,202.7,267.0,21.25,1.839
6,396.3,202.6,267.0,21.25,1.839
6,396.3,202.6,267.0,21.25,1.839
6,396.3,202.6,267.0,21.25,1.839
6,396.3,202.6,267.0,21.25,1.839
6,396.3,202.6,267.0,21.25,1.839
6,396.3,202.6,267.0,21.25,1.839
6,396.3,202.5,267.0,21.25,1.839
6,396.3,202.5,267.0,21.25,1.839
6,396.3,202.5,267.0,21.25,1.839
6,396.3,202.5,267.0,21.25,1.839
6,396.3,202.5,267.0,21.25,1.839
6,396.3,202.5,267.0,21.25,1.839
6,396.3,202.5,267.0,21.25,1.839
6,396.3,202.4,267.0,21.25,1.839
6,396.3,202.4,267.0,21.25,1.839
6,396.3,202.4,267.0,21.25,1.839
6,396.3,202.4,267.0,21.25,1.839
6,396.3,202.4,267.0,21.25,1.839
6,396.3,202.4,267.0,21.25,1.839
6,396.3,202.3,267.0,21.25,1.839
6,396.3,202.3,267.0,21.25,1.839
6,396.3,202.3,267.0,21.25,1.839
6,396.3,202.3,267.0,21.25,1.839
6,396.3,202.3,267.0,21.25,1.839
6,396.3,202.3,267.0,21.25,1.839
6,396.3,202.2,267.0,21.25,1.839
6,396.3,202.2,267.0,21.25,1.839
6,396.3,202.2,267.0,21.25,1.839
6,396.3,202.2,267.0,21.25,1.839
6,396.3,202.2,267.0,21.25,1.839
6,396.3,202.2,267.0,21.25,1.839
6,396.3,202.2,267.0,21.25,1.839
6,396.3,202.2,267.0,21.25,1.839
6,396.3,202.1,267.0,21.25,1.839
6,396.3,202.1,267.0,21.25,1.839
6,396.3,202.1,267.0,21.25,1.839
6,396.3,202.1,267.0,21.25,1.839
6,396.3,202.1,267.0,21.25,1.839
6,396.3,202.1,267.0,21.25,1.839
6,396.3,202.0,267.0,21.25,1.839
6,396.3,202.0,267.0,21.25,1.839
6,396.3,202.0,267.0,21.25,1.839
6,396.3,202.0,267.0,21.25,1.839
6,396.3,202.0,267.0,21.25,1.839
6,396.3,202.0,267.0,21.25,1.839
6,396.3,201.9,267.0,21.25,1.839
