dir,k,step,x,y,z,T
Xp,0,0,4.4570,1.7000,2.6000,22.747
Xp,1,0,4.4570,1.7750,2.6000,18.562
Xp,2,0,4.4570,1.8500,2.6000,18.562
Xp,3,0,4.4570,1.9250,2.6000,18.183
Xp,4,0,4.4570,2.0000,2.6000,18.220
Xp,5,0,4.4570,2.0750,2.6000,18.220
Xp,6,0,4.4570,2.1500,2.6000,18.238
Xp,7,0,4.4570,2.2250,2.6000,18.566
Xp,8,0,4.4570,2.3000,2.6000,18.566
Xp,0,1,4.4238,1.7261,2.6044,22.747
Xp,1,1,4.5321,1.7935,2.5615,20.048
Xp,2,1,4.5681,1.8511,2.5642,19.307
Xp,3,1,4.5681,1.9261,2.5642,19.307
Xp,4,1,4.5678,1.9972,2.5641,19.360
Xp,5,1,4.5678,2.0722,2.5641,19.360
Xp,6,1,4.5613,2.1378,2.5601,19.402
Xp,7,1,4.5334,2.2061,2.5623,19.402
Xp,8,1,4.5334,2.2811,2.5623,20.130
Xp,0,2,4.5245,1.7404,2.5547,20.048
Xp,1,2,4.5694,1.8078,2.5395,20.048
Xp,2,2,4.6152,1.8528,2.5599,19.119
Xp,3,2,4.6152,1.9278,2.5599,19.119
Xp,4,2,4.6156,1.9917,2.5587,19.178
Xp,5,2,4.6156,2.0667,2.5587,19.178
Xp,6,2,4.6131,2.1244,2.5440,19.398
Xp,7,2,4.5852,2.1927,2.5461,19.402
Xp,8,2,4.5694,2.2659,2.5427,20.130
Xp,0,3,4.5618,1.7547,2.5327,20.048
Xp,1,3,4.6067,1.8221,2.5175,20.048
Xp,2,3,4.6722,1.8554,2.5530,19.119
Xp,3,3,4.6722,1.9304,2.5530,19.119
Xp,4,3,4.6729,1.9856,2.5506,19.178
Xp,5,3,4.6729,2.0606,2.5506,19.178
Xp,6,3,4.6702,2.1117,2.5268,19.398
Xp,7,3,4.6423,2.1800,2.5289,19.398
Xp,8,3,4.6054,2.2507,2.5232,20.130
Xp,0,4,4.5991,1.7690,2.5107,20.048
Xp,1,4,4.6421,1.8332,2.4983,20.291
Xp,2,4,4.7292,1.8579,2.5461,19.026
Xp,3,4,4.7292,1.9329,2.5461,19.026
Xp,4,4,4.7303,1.9796,2.5426,19.098
Xp,5,4,4.7303,2.0546,2.5426,19.098
Xp,6,4,4.7273,2.0990,2.5095,19.398
Xp,7,4,4.6994,2.1673,2.5117,19.398
Xp,8,4,4.6402,2.2386,2.5067,20.386
Xp,0,5,4.6345,1.7801,2.4915,20.291
Xp,1,5,4.6776,1.8443,2.4791,20.291
Xp,2,5,4.7934,1.8606,2.5361,19.026
Xp,3,5,4.7934,1.9356,2.5361,19.026
Xp,4,5,4.7943,1.9737,2.5316,19.098
Xp,5,5,4.7943,2.0487,2.5316,19.098
Xp,6,5,4.7857,2.0875,2.4921,19.098
Xp,7,5,4.7566,2.1546,2.4945,19.514
Xp,8,5,4.6750,2.2266,2.4901,20.386
Xp,0,6,4.6700,1.7912,2.4723,20.291
Xp,1,6,4.7130,1.8554,2.4598,19.119
Xp,2,6,4.8576,1.8632,2.5260,19.024
Xp,3,6,4.8576,1.9382,2.5260,19.024
Xp,4,6,4.8583,1.9679,2.5206,19.024
Xp,5,6,4.8583,2.0429,2.5206,19.135
Xp,6,6,4.8497,2.0816,2.4811,19.135
Xp,7,6,4.8149,2.1431,2.4770,19.514
