dir,k,step,x,y,z,T
Xp,0,0,4.4570,1.7000,2.6000,26.366
Xp,1,0,4.4570,1.7750,2.6000,19.882
Xp,2,0,4.4570,1.8500,2.6000,19.882
Xp,3,0,4.4570,1.9250,2.6000,19.478
Xp,4,0,4.4570,2.0000,2.6000,19.663
Xp,5,0,4.4570,2.0750,2.6000,19.663
Xp,6,0,4.4570,2.1500,2.6000,19.687
Xp,7,0,4.4570,2.2250,2.6000,20.188
Xp,8,0,4.4570,2.3000,2.6000,20.188
Xp,0,1,4.4266,1.7253,2.6055,26.366
Xp,1,1,4.5339,1.7936,2.5620,22.359
Xp,2,1,4.5679,1.8514,2.5639,21.278
Xp,3,1,4.5679,1.9264,2.5639,21.278
Xp,4,1,4.5676,1.9956,2.5636,21.568
Xp,5,1,4.5676,2.0706,2.5636,21.568
Xp,6,1,4.5609,2.1358,2.5599,21.772
Xp,7,1,4.5335,2.2050,2.5624,21.772
Xp,8,1,4.5335,2.2800,2.5624,23.094
Xp,0,2,4.5278,1.7396,2.5563,22.359
Xp,1,2,4.5714,1.8080,2.5416,22.359
Xp,2,2,4.6174,1.8538,2.5569,20.959
Xp,3,2,4.6174,1.9288,2.5569,20.959
Xp,4,2,4.6181,1.9879,2.5550,21.262
Xp,5,2,4.6181,2.0629,2.5550,21.262
Xp,6,2,4.6130,2.1201,2.5425,21.760
Xp,7,2,4.5855,2.1894,2.5450,21.772
Xp,8,2,4.5685,2.2635,2.5432,23.094
Xp,0,3,4.5653,1.7540,2.5360,22.359
Xp,1,3,4.6089,1.8224,2.5213,22.359
Xp,2,3,4.6764,1.8563,2.5478,20.959
Xp,3,3,4.6764,1.9313,2.5478,20.959
Xp,4,3,4.6775,1.9800,2.5442,21.262
Xp,5,3,4.6775,2.0550,2.5442,21.262
Xp,6,3,4.6696,2.1056,2.5242,21.760
Xp,7,3,4.6421,2.1748,2.5268,21.760
Xp,8,3,4.6035,2.2469,2.5239,23.094
Xp,0,4,4.6029,1.7684,2.5156,22.359
Xp,1,4,4.6455,1.8335,2.5037,22.672
Xp,2,4,4.7354,1.8588,2.5387,20.787
Xp,3,4,4.7354,1.9338,2.5387,20.787
Xp,4,4,4.7369,1.9721,2.5333,21.130
Xp,5,4,4.7369,2.0471,2.5333,21.130
Xp,6,4,4.7262,2.0910,2.5060,21.760
Xp,7,4,4.6987,2.1603,2.5085,21.760
Xp,8,4,4.6367,2.2338,2.5077,23.500
Xp,0,5,4.6394,1.7795,2.4980,22.672
Xp,1,5,4.6820,1.8446,2.4861,22.672
Xp,2,5,4.8014,1.8609,2.5268,20.787
Xp,3,5,4.8014,1.9359,2.5268,20.787
Xp,4,5,4.8029,1.9742,2.5215,21.130
Xp,5,5,4.8023,2.0394,2.5199,21.130
Xp,6,5,4.7916,2.0833,2.4925,21.130
Xp,7,5,4.7553,2.1457,2.4903,21.954
Xp,8,5,4.6700,2.2206,2.4915,23.500
Xp,0,6,4.6759,1.7906,2.4804,22.672
Xp,1,6,4.7410,1.8471,2.4770,23.120
Xp,2,6,4.8675,1.8630,2.5150,20.721
Xp,3,6,4.8675,1.9380,2.5150,20.721
Xp,4,6,4.8684,1.9665,2.5081,20.721
Xp,5,6,4.8678,2.0316,2.5064,21.216
Xp,6,6,4.8571,2.0755,2.4791,21.216
Xp,7,6,4.8124,2.1327,2.4721,21.954
Xp,8,6,4.7032,2.2075,2.4752,21.760
Xp,0,7,4.7125,1.8018,2.4628,22.672
Xp,1,7,4.8070,1.8492,2.4651,23.120
Xp,2,7,4.9409,1.8639,2.4995,20.721
Xp,3,7,4.9409,1.9388,2.4995,20.721
Xp,4,7,4.9418,1.9673,2.4926,20.721
Xp,5,7,4.9379,2.0246,2.4901,21.216
Xp,6,7,4.9271,2.0684,2.4628,21.216
Xp,7,7,4.8695,2.1196,2.4539,22.710
Xp,8,7,4.7603,2.1944,2.4570,21.954
Xp,0,8,4.7443,1.8098,2.4484,24.474
Xp,1,8,4.8731,1.8513,2.4533,20.721
Xp,2,8,5.0155,1.8640,2.4835,20.786
Xp,3,8,5.0155,1.9390,2.4835,20.786
Xp,4,8,5.0164,1.9675,2.4765,20.786
Xp,5,8,5.0073,2.0178,2.4737,21.391
Xp,6,8,4.9972,2.0613,2.4464,22.637
Xp,7,8,4.8930,2.1111,2.4360,24.080
Xp,8,8,4.7759,2.1826,2.4406,24.217
Xp,0,9,4.7496,1.8158,2.4385,24.474
Xp,1,9,4.9142,1.8507,2.4304,21.998
Xp,2,9,5.0900,1.8641,2.4674,20.899
Xp,3,9,5.0900,1.9391,2.4674,20.899
Xp,4,9,5.0909,1.9676,2.4605,20.899
Xp,5,9,5.0767,2.0111,2.4572,21.391
Xp,6,9,5.0385,2.0542,2.4236,22.637
Xp,7,9,4.9164,2.1025,2.4181,24.080
Xp,8,9,4.7915,2.1707,2.4242,24.217
Xp,0,10,4.7548,1.8217,2.4285,24.474
Xp,1,10,4.9553,1.8500,2.4076,24.480
Xp,2,10,5.1644,1.8637,2.4512,20.899
Xp,3,10,5.1644,1.9387,2.4512,20.899
Xp,4,10,5.1653,1.9671,2.4443,21.761
Xp,5,10,5.1207,2.0044,2.4346,22.624
Xp,6,10,5.0798,2.0470,2.4008,22.637
Xp,7,10,4.9399,2.0939,2.4003,24.080
Xp,8,10,4.8072,2.1589,2.4077,24.217
Xp,0,11,4.7600,1.8276,2.4186,24.474
Xp,1,11,4.9964,1.8493,2.3847,24.600
Xp,2,11,5.2152,1.8619,2.4272,21.722
Xp,3,11,5.2152,1.9369,2.4272,21.722
Xp,4,11,5.2161,1.9653,2.4203,21.722
Xp,5,11,5.1648,1.9978,2.4119,22.624
Xp,6,11,5.1238,2.0404,2.3781,22.624
Xp,7,11,4.9770,2.0862,2.3778,22.637
Xp,8,11,4.8228,2.1471,2.3913,24.217
Xp,0,12,4.7652,1.8336,2.4086,24.474
Xp,1,12,5.0430,1.8480,2.3611,24.600
Xp,2,12,5.2690,1.8596,2.4032,21.722
Xp,3,12,5.2690,1.9346,2.4032,21.722
Xp,4,12,5.2699,1.9631,2.3963,21.722
Xp,5,12,5.2088,1.9912,2.3892,22.624
Xp,6,12,5.1679,2.0338,2.3554,22.624
Xp,7,12,5.0183,2.0790,2.3550,22.637
Xp,8,12,4.8384,2.1352,2.3749,24.217
Xp,0,13,4.7705,1.8395,2.3987,24.474
Xp,1,13,5.0524,1.8497,2.3505,24.600
Xp,2,13,5.3228,1.8574,2.3792,21.722
Xp,3,13,5.3228,1.9324,2.3792,21.722
Xp,4,13,5.3237,1.9608,2.3723,21.722
Xp,5,13,5.2542,1.9850,2.3670,22.669
Xp,6,13,5.2119,2.0271,2.3328,22.669
Xp,7,13,5.0596,2.0718,2.3322,22.637
Xp,8,13,4.8540,2.1234,2.3585,24.080
Xp,0,14,4.7757,1.8454,2.3887,24.474
Xp,1,14,5.0990,1.8484,2.3269,24.812
Xp,2,14,5.3785,1.8547,2.3555,21.734
Xp,3,14,5.3785,1.9297,2.3555,21.734
Xp,4,14,5.3794,1.9581,2.3485,21.734
Xp,5,14,5.2997,1.9789,2.3449,22.669
Xp,6,14,5.2476,2.0212,2.3109,23.210
Xp,7,14,5.0893,2.0649,2.3110,23.240
Xp,8,14,4.8775,2.1148,2.3407,24.080
Xp,0,15,4.7809,1.8513,2.3788,22.526
Xp,1,15,5.1060,1.8498,2.3172,24.812
Xp,2,15,5.4343,1.8520,2.3317,21.734
Xp,3,15,5.4343,1.9270,2.3317,21.734
Xp,4,15,5.4352,1.9555,2.3248,22.151
Xp,5,15,5.3452,1.9727,2.3227,23.230
Xp,6,15,5.2832,2.0152,2.2891,23.210
Xp,7,15,5.1226,2.0585,2.2892,23.240
Xp,8,15,4.9009,2.1063,2.3228,24.842
Xp,0,16,4.8064,1.8519,2.3601,22.526
Xp,1,16,5.1465,1.8472,2.2933,24.812
Xp,2,16,5.4841,1.8481,2.3077,24.996
Xp,3,16,5.4841,1.9231,2.3077,22.201
Xp,4,16,5.4850,1.9516,2.3008,22.201
Xp,5,16,5.3922,1.9696,2.2982,22.151
Xp,6,16,5.3189,2.0092,2.2673,23.210
Xp,7,16,5.1558,2.0521,2.2675,23.240
Xp,8,16,4.9132,2.0985,2.3085,24.842
Xp,0,17,4.8318,1.8525,2.3414,22.526
Xp,1,17,5.1535,1.8485,2.2836,24.812
Xp,2,17,5.4957,1.8493,2.2992,24.996
Xp,3,17,5.5340,1.9192,2.2837,22.201
Xp,4,17,5.5349,1.9477,2.2767,22.201
Xp,5,17,5.4391,1.9664,2.2737,22.151
Xp,6,17,5.3561,2.0035,2.2458,23.230
Xp,7,17,5.1891,2.0457,2.2457,23.240
Xp,8,17,4.9255,2.0907,2.2943,24.842
Xp,0,18,4.8572,1.8531,2.3227,22.626
Xp,1,18,5.1605,1.8499,2.2739,24.812
Xp,2,18,5.5072,1.8505,2.2907,22.201
Xp,3,18,5.5838,1.9153,2.2596,22.286
Xp,4,18,5.5847,1.9438,2.2527,22.286
Xp,5,18,5.4890,1.9625,2.2497,22.201
Xp,6,18,5.3932,1.9979,2.2242,23.230
Xp,7,18,5.2223,2.0393,2.2240,23.210
Xp,8,18,4.9505,2.0832,2.2742,23.485
Xp,0,19,4.8872,1.8512,2.3012,22.626
Xp,1,19,5.2010,1.8473,2.2500,24.812
Xp,2,19,5.5188,1.8516,2.2822,22.201
Xp,3,19,5.6336,1.9109,2.2361,22.286
Xp,4,19,5.6345,1.9393,2.2291,22.286
Xp,5,19,5.5388,1.9586,2.2256,22.201
Xp,6,19,5.4304,1.9923,2.2027,23.718
Xp,7,19,5.2580,2.0333,2.2022,23.756
Xp,8,19,4.9755,2.0758,2.2541,23.328
Xp,0,20,4.9171,1.8494,2.2796,24.777
Xp,1,20,5.2080,1.8486,2.2403,24.812
Xp,2,20,5.5304,1.8528,2.2737,22.201
Xp,3,20,5.6833,1.9065,2.2125,22.286
Xp,4,20,5.6842,1.9349,2.2056,22.607
Xp,5,20,5.5887,1.9547,2.2016,22.607
Xp,6,20,5.4595,1.9868,2.1819,23.769
Xp,7,20,5.2850,2.0276,2.1816,23.756
Xp,8,20,5.0052,2.0689,2.2329,23.328
Xp,0,21,4.9471,1.8475,2.2581,24.777
Xp,1,21,5.2158,1.8497,2.2309,24.862
Xp,2,21,5.5802,1.8489,2.2497,24.980
Xp,3,21,5.7271,1.9012,2.1886,22.691
Xp,4,21,5.7280,1.9297,2.1816,22.691
Xp,5,21,5.6322,1.9502,2.1773,22.607
Xp,6,21,5.4906,1.9818,2.1616,23.769
Xp,7,21,5.3121,2.0218,2.1611,23.756
Xp,8,21,5.0349,2.0620,2.2117,23.328
Xp,0,22,4.9512,1.8501,2.2489,22.626
Xp,1,22,5.2600,1.8468,2.2066,24.887
Xp,2,22,5.5946,1.8502,2.2414,22.286
Xp,3,22,5.7709,1.8960,2.1646,22.691
Xp,4,22,5.7718,1.9244,2.1577,22.691
Xp,5,22,5.6756,1.9456,2.1530,22.607
Xp,6,22,5.5217,1.9769,2.1412,23.769
Xp,7,22,5.3391,2.0160,2.1405,23.718
Xp,8,22,5.0553,2.0555,2.1927,23.979
Xp,0,23,4.9554,1.8528,2.2397,22.626
Xp,1,23,5.2667,1.8480,2.1971,24.887
Xp,2,23,5.6090,1.8514,2.2331,22.286
Xp,3,23,5.8147,1.8907,2.1406,23.386
Xp,4,23,5.8156,1.9192,2.1337,23.386
Xp,5,23,5.7194,1.9404,2.1290,22.691
Xp,6,23,5.5528,1.9719,2.1209,23.769
Xp,7,23,5.3683,2.0106,2.1198,23.718
Xp,8,23,5.0756,2.0490,2.1738,23.979
Xp,0,24,4.9912,1.8505,2.2167,22.422
Xp,1,24,5.2734,1.8491,2.1876,24.887
Xp,2,24,5.6234,1.8526,2.2248,22.286
Xp,3,24,5.8519,1.8861,2.1205,23.386
Xp,4,24,5.8529,1.9146,2.1136,23.386
Xp,5,24,5.7632,1.9351,2.1050,22.691
Xp,6,24,5.5956,1.9678,2.0964,22.607
Xp,7,24,5.3974,2.0051,2.0991,23.718
Xp,8,24,5.0960,2.0425,2.1548,23.840
Xp,0,25,4.9945,1.8524,2.2081,22.985
Xp,1,25,5.2801,1.8503,2.1781,22.683
Xp,2,25,5.6732,1.8482,2.2013,24.797
Xp,3,25,5.8892,1.8815,2.1003,23.386
Xp,4,25,5.8901,1.9100,2.0934,23.386
Xp,5,25,5.8070,1.9299,2.0811,23.007
Xp,6,25,5.6330,1.9632,2.0720,22.962
Xp,7,25,5.4195,1.9999,2.0797,24.188
Xp,8,25,5.1201,2.0364,2.1348,23.840
Xp,0,26,5.0215,1.8493,2.1863,24.929
Xp,1,26,5.2868,1.8514,2.1687,22.683
Xp,2,26,5.6883,1.8487,2.1916,24.797
Xp,3,26,5.9265,1.8769,2.0802,23.527
Xp,4,26,5.9241,1.9055,2.0724,23.527
Xp,5,26,5.8410,1.9255,2.0601,23.527
Xp,6,26,5.6704,1.9587,2.0477,22.962
Xp,7,26,5.4416,1.9946,2.0604,24.188
Xp,8,26,5.1443,2.0303,2.1148,23.840
Xp,0,27,5.0486,1.8462,2.1644,24.929
Xp,1,27,5.2935,1.8526,2.1592,22.683
Xp,2,27,5.7055,1.8473,2.1814,24.602
Xp,3,27,5.9591,1.8731,2.0602,23.756
Xp,4,27,5.9567,1.9017,2.0524,23.756
Xp,5,27,5.8750,1.9211,2.0391,23.527
Xp,6,27,5.7077,1.9541,2.0233,23.007
Xp,7,27,5.4666,1.9898,2.0408,24.147
Xp,8,27,5.1684,2.0242,2.0948,23.840
Xp,0,28,5.0519,1.8482,2.1559,24.929
Xp,1,28,5.3293,1.8492,2.1352,24.888
Xp,2,28,5.7226,1.8459,2.1711,24.602
Xp,3,28,5.9916,1.8692,2.0402,23.756
Xp,4,28,5.9893,1.8979,2.0325,23.756
Xp,5,28,5.9089,1.9166,2.0181,23.527
Xp,6,28,5.7460,1.9490,1.9991,23.007
Xp,7,28,5.4917,1.9849,2.0211,24.147
Xp,8,28,5.1852,2.0184,2.0770,24.390
Xp,0,29,5.0551,1.8501,2.1474,22.985
Xp,1,29,5.3375,1.8501,2.1257,22.603
Xp,2,29,5.7398,1.8446,2.1609,24.602
Xp,3,29,6.0242,1.8654,2.0202,23.756
Xp,4,29,6.0218,1.8941,2.0125,23.756
Xp,5,29,5.9429,1.9122,1.9971,23.756
Xp,6,29,5.7843,1.9439,1.9748,23.007
Xp,7,29,5.5167,1.9801,2.0015,24.147
Xp,8,29,5.2019,2.0126,2.0593,24.390
Xp,0,30,5.0584,1.8520,2.1389,22.985
Xp,1,30,5.3457,1.8511,2.1161,22.603
Xp,2,30,5.7569,1.8432,2.1506,24.602
Xp,3,30,6.0568,1.8616,2.0003,24.022
Xp,4,30,6.0544,1.8903,1.9925,24.022
Xp,5,30,5.9755,1.9084,1.9771,23.756
Xp,6,30,5.8173,1.9390,1.9509,23.704
Xp,7,30,5.5417,1.9753,1.9818,24.147
Xp,8,30,5.2217,2.0071,2.0405,24.267
Xp,0,31,5.0854,1.8489,2.1170,24.929
Xp,1,31,5.3539,1.8520,2.1065,22.603
Xp,2,31,5.7741,1.8419,2.1404,24.602
Xp,3,31,6.0863,1.8577,1.9820,24.022
Xp,4,31,6.0839,1.8864,1.9743,24.022
Xp,5,31,6.0048,1.9048,1.9568,23.915
Xp,6,31,5.8478,1.9348,1.9296,23.704
Xp,7,31,5.5668,1.9704,1.9622,24.505
Xp,8,31,5.2415,2.0016,2.0218,24.267
Xp,0,32,5.0887,1.8508,2.1085,22.985
Xp,1,32,5.3928,1.8485,2.0821,24.878
Xp,2,32,5.7912,1.8405,2.1301,24.602
Xp,3,32,6.1158,1.8538,1.9638,24.096
Xp,4,32,6.1114,1.8828,1.9553,24.096
Xp,5,32,6.0341,1.9012,1.9365,23.915
Xp,6,32,5.8783,1.9306,1.9084,23.704
Xp,7,32,5.5984,1.9659,1.9384,23.327
Xp,8,32,5.2612,1.9961,2.0030,24.267
Xp,0,33,5.0938,1.8522,2.0993,22.809
Xp,1,33,5.4004,1.8492,2.0723,24.878
Xp,2,33,5.8084,1.8392,2.1199,24.602
Xp,3,33,6.1434,1.8502,1.9449,24.096
Xp,4,33,6.1390,1.8792,1.9364,24.096
Xp,5,33,6.0634,1.8976,1.9162,24.096
Xp,6,33,5.9088,1.9265,1.8871,23.704
Xp,7,33,5.6301,1.9615,1.9145,23.327
Xp,8,33,5.2810,1.9906,1.9843,24.267
Xp,0,34,5.1184,1.8485,2.0775,24.969
Xp,1,34,5.4081,1.8500,2.0626,23.061
Xp,2,34,5.8384,1.8338,2.1033,23.784
Xp,3,34,6.1692,1.8464,1.9273,24.114
Xp,4,34,6.1665,1.8756,1.9175,24.096
Xp,5,34,6.0909,1.8940,1.8973,24.096
Xp,6,34,5.9393,1.9223,1.8658,23.915
Xp,7,34,5.6618,1.9570,1.8907,23.327
Xp,8,34,5.3007,1.9851,1.9655,24.720
Xp,0,35,5.1221,1.8499,2.0690,24.969
Xp,1,35,5.4157,1.8508,2.0528,23.061
Xp,2,35,5.8684,1.8285,2.0867,23.823
Xp,3,35,6.1919,1.8431,1.9116,24.306
Xp,4,35,6.1926,1.8721,1.8996,24.168
Xp,5,35,6.1184,1.8905,1.8784,24.096
Xp,6,35,5.9686,1.9187,1.8455,24.273
Xp,7,35,5.6934,1.9525,1.8669,23.340
Xp,8,35,5.3146,1.9798,1.9488,24.720
Xp,0,36,5.1467,1.8462,2.0472,24.969
Xp,1,36,5.4234,1.8516,2.0431,23.061
Xp,2,36,5.8966,1.8233,2.0690,23.823
Xp,3,36,6.2146,1.8397,1.8959,24.306
Xp,4,36,6.2187,1.8685,1.8817,24.168
Xp,5,36,6.1459,1.8869,1.8595,24.096
Xp,6,36,5.9916,1.9158,1.8257,24.273
Xp,7,36,5.7265,1.9475,1.8429,23.978
Xp,8,36,5.3284,1.9746,1.9321,24.720
Xp,0,37,5.1505,1.8475,2.0386,24.969
Xp,1,37,5.4310,1.8524,2.0334,23.061
Xp,2,37,5.9247,1.8182,2.0514,23.823
Xp,3,37,6.2373,1.8364,1.8801,24.306
Xp,4,37,6.2449,1.8650,1.8638,24.168
Xp,5,37,6.1734,1.8833,1.8406,24.299
Xp,6,37,6.0146,1.9128,1.8059,24.273
Xp,7,37,5.7504,1.9433,1.8206,23.978
Xp,8,37,5.3447,1.9696,1.9145,23.507
Xp,0,38,5.1542,1.8489,2.0301,24.969
Xp,1,38,5.4627,1.8485,2.0097,24.767
Xp,2,38,5.9482,1.8140,2.0365,24.156
Xp,3,38,6.2600,1.8330,1.8644,24.306
Xp,4,38,6.2710,1.8614,1.8459,24.299
Xp,5,38,6.1963,1.8810,1.8219,24.299
Xp,6,38,6.0376,1.9099,1.7860,24.273
Xp,7,38,5.7744,1.9391,1.7983,23.978
Xp,8,38,5.3702,1.9656,1.8920,23.507
Xp,0,39,5.1580,1.8503,2.0215,23.325
Xp,1,39,5.4749,1.8488,1.9994,24.767
Xp,2,39,5.9717,1.8099,2.0217,24.156
Xp,3,39,6.2827,1.8297,1.8487,24.384
Xp,4,39,6.2939,1.8590,1.8272,24.474
Xp,5,39,6.2193,1.8786,1.8032,24.299
Xp,6,39,6.0606,1.9069,1.7662,24.313
Xp,7,39,5.7983,1.9349,1.7759,23.978
Xp,8,39,5.3957,1.9616,1.8696,23.507
Xp,0,40,5.1618,1.8516,2.0130,23.325
Xp,1,40,5.4871,1.8490,1.9890,24.767
Xp,2,40,5.9951,1.8058,2.0069,24.156
Xp,3,40,6.3042,1.8277,1.8311,24.381
Xp,4,40,6.3161,1.8572,1.8084,24.474
Xp,5,40,6.2422,1.8762,1.7845,24.299
Xp,6,40,6.0837,1.9043,1.7470,24.313
Xp,7,40,5.8221,1.9316,1.7552,24.098
Xp,8,40,5.4212,1.9576,1.8471,24.294
Xp,0,41,5.1655,1.8530,2.0044,23.325
Xp,1,41,5.4993,1.8493,1.9787,24.767
Xp,2,41,6.0186,1.8016,1.9921,24.156
Xp,3,41,6.3257,1.8257,1.8136,24.381
Xp,4,41,6.3383,1.8553,1.7895,24.474
Xp,5,41,6.2651,1.8738,1.7658,24.299
Xp,6,41,6.1068,1.9017,1.7277,24.433
Xp,7,41,5.8459,1.9282,1.7345,24.098
