ix,iy,x,y,T
82,3,656.0,24.0,23.200
83,3,664.0,24.0,23.200
84,3,672.0,24.0,23.200
85,3,680.0,24.0,23.205
86,3,688.0,24.0,23.205
87,3,696.0,24.0,23.205
88,3,704.0,24.0,23.217
89,3,712.0,24.0,23.217
90,3,720.0,24.0,23.217
91,3,728.0,24.0,23.278
92,3,736.0,24.0,23.278
93,3,744.0,24.0,23.278
94,3,752.0,24.0,23.278
95,3,760.0,24.0,23.375
96,3,768.0,24.0,23.375
97,3,776.0,24.0,23.375
98,3,784.0,24.0,23.375
99,3,792.0,24.0,23.615
1,4,8.0,32.0,23.475
2,4,16.0,32.0,23.475
3,4,24.0,32.0,23.475
4,4,32.0,32.0,23.140
5,4,40.0,32.0,23.140
6,4,48.0,32.0,23.140
7,4,56.0,32.0,23.125
8,4,64.0,32.0,23.125
9,4,72.0,32.0,23.125
10,4,80.0,32.0,23.125
11,4,88.0,32.0,23.146
12,4,96.0,32.0,23.146
13,4,104.0,32.0,23.146
14,4,112.0,32.0,23.156
15,4,120.0,32.0,23.156
16,4,128.0,32.0,23.156
17,4,136.0,32.0,23.156
18,4,144.0,32.0,23.177
19,4,152.0,32.0,23.177
20,4,160.0,32.0,23.177
21,4,168.0,32.0,23.177
22,4,176.0,32.0,23.250
23,4,184.0,32.0,23.250
24,4,192.0,32.0,23.250
25,4,200.0,32.0,23.316
26,4,208.0,32.0,23.316
27,4,216.0,32.0,23.316
28,4,224.0,32.0,23.396
29,4,232.0,32.0,23.396
30,4,240.0,32.0,23.396
31,4,248.0,32.0,23.396
32,4,256.0,32.0,23.492
33,4,264.0,32.0,23.492
34,4,272.0,32.0,23.492
35,4,280.0,32.0,23.566
36,4,288.0,32.0,23.566
37,4,296.0,32.0,23.566
38,4,304.0,32.0,23.566
39,4,312.0,32.0,23.623
40,4,320.0,32.0,23.623
41,4,328.0,32.0,23.623
42,4,336.0,32.0,23.623
43,4,344.0,32.0,23.669
44,4,352.0,32.0,23.669
45,4,360.0,32.0,23.669
46,4,368.0,32.0,23.691
47,4,376.0,32.0,23.691
48,4,384.0,32.0,23.691
49,4,392.0,32.0,23.691
50,4,400.0,32.0,23.703
51,4,408.0,32.0,23.703
52,4,416.0,32.0,23.703
53,4,424.0,32.0,23.684
54,4,432.0,32.0,23.684
55,4,440.0,32.0,23.684
56,4,448.0,32.0,23.656
57,4,456.0,32.0,23.656
58,4,464.0,32.0,23.656
59,4,472.0,32.0,23.656
60,4,480.0,32.0,23.602
61,4,488.0,32.0,23.602
62,4,496.0,32.0,23.602
63,4,504.0,32.0,23.523
64,4,512.0,32.0,23.523
65,4,520.0,32.0,23.523
66,4,528.0,32.0,23.523
67,4,536.0,32.0,23.429
68,4,544.0,32.0,23.429
69,4,552.0,32.0,23.429
70,4,560.0,32.0,23.351
71,4,568.0,32.0,23.351
72,4,576.0,32.0,23.351
73,4,584.0,32.0,23.351
74,4,592.0,32.0,23.295
75,4,600.0,32.0,23.295
76,4,608.0,32.0,23.295
77,4,616.0,32.0,23.221
78,4,624.0,32.0,23.221
79,4,632.0,32.0,23.221
80,4,640.0,32.0,23.221
81,4,648.0,32.0,23.168
82,4,656.0,32.0,23.168
83,4,664.0,32.0,23.168
84,4,672.0,32.0,23.168
85,4,680.0,32.0,23.149
86,4,688.0,32.0,23.149
87,4,696.0,32.0,23.149
88,4,704.0,32.0,23.139
89,4,712.0,32.0,23.139
90,4,720.0,32.0,23.139
91,4,728.0,32.0,23.117
92,4,736.0,32.0,23.117
93,4,744.0,32.0,23.117
94,4,752.0,32.0,23.117
95,4,760.0,32.0,23.188
96,4,768.0,32.0,23.188
97,4,776.0,32.0,23.188
98,4,784.0,32.0,23.188
99,4,792.0,32.0,23.582
1,5,8.0,40.0,23.475
2,5,16.0,40.0,23.475
3,5,24.0,40.0,23.475
4,5,32.0,40.0,23.140
5,5,40.0,40.0,23.140
6,5,48.0,40.0,23.140
7,5,56.0,40.0,23.125
8,5,64.0,40.0,23.125
9,5,72.0,40.0,23.125
10,5,80.0,40.0,23.125
11,5,88.0,40.0,23.146
12,5,96.0,40.0,23.146
13,5,104.0,40.0,23.146
14,5,112.0,40.0,23.156
15,5,120.0,40.0,23.156
16,5,128.0,40.0,23.156
17,5,136.0,40.0,23.156
18,5,144.0,40.0,23.177
19,5,152.0,40.0,23.177
20,5,160.0,40.0,23.177
21,5,168.0,40.0,23.177
22,5,176.0,40.0,23.250
23,5,184.0,40.0,23.250
24,5,192.0,40.0,23.250
25,5,200.0,40.0,23.316
26,5,208.0,40.0,23.316
27,5,216.0,40.0,23.316
28,5,224.0,40.0,23.396
29,5,232.0,40.0,23.396
30,5,240.0,40.0,23.396
31,5,248.0,40.0,23.396
32,5,256.0,40.0,23.492
33,5,264.0,40.0,23.492
34,5,272.0,40.0,23.492
35,5,280.0,40.0,23.566
36,5,288.0,40.0,23.566
37,5,296.0,40.0,23.566
38,5,304.0,40.0,23.566
39,5,312.0,40.0,23.623
40,5,320.0,40.0,23.623
41,5,328.0,40.0,23.623
42,5,336.0,40.0,23.623
43,5,344.0,40.0,23.669
44,5,352.0,40.0,23.669
45,5,360.0,40.0,23.669
46,5,368.0,40.0,23.691
47,5,376.0,40.0,23.691
48,5,384.0,40.0,23.691
49,5,392.0,40.0,23.691
50,5,400.0,40.0,23.703
51,5,408.0,40.0,23.703
52,5,416.0,40.0,23.703
53,5,424.0,40.0,23.684
54,5,432.0,40.0,23.684
55,5,440.0,40.0,23.684
56,5,448.0,40.0,23.656
57,5,456.0,40.0,23.656
58,5,464.0,40.0,23.656
59,5,472.0,40.0,23.656
60,5,480.0,40.0,23.602
61,5,488.0,40.0,23.602
62,5,496.0,40.0,23.602
63,5,504.0,40.0,23.523
64,5,512.0,40.0,23.523
65,5,520.0,40.0,23.523
66,5,528.0,40.0,23.523
67,5,536.0,40.0,23.429
68,5,544.0,40.0,23.429
69,5,552.0,40.0,23.429
70,5,560.0,40.0,23.351
71,5,568.0,40.0,23.351
72,5,576.0,40.0,23.351
73,5,584.0,40.0,23.351
74,5,592.0,40.0,23.295
75,5,600.0,40.0,23.295
76,5,608.0,40.0,23.295
77,5,616.0,40.0,23.221
78,5,624.0,40.0,23.221
79,5,632.0,40.0,23.221
80,5,640.0,40.0,23.221
81,5,648.0,40.0,23.168
82,5,656.0,40.0,23.168
83,5,664.0,40.0,23.168
84,5,672.0,40.0,23.168
85,5,680.0,40.0,23.149
86,5,688.0,40.0,23.149
87,5,696.0,40.0,23.149
88,5,704.0,40.0,23.139
89,5,712.0,40.0,23.139
90,5,720.0,40.0,23.139
91,5,728.0,40.0,23.117
92,5,736.0,40.0,23.117
93,5,744.0,40.0,23.117
94,5,752.0,40.0,23.117
95,5,760.0,40.0,23.188
96,5,768.0,40.0,23.188
97,5,776.0,40.0,23.188
98,5,784.0,40.0,23.188
99,5,792.0,40.0,23.582
1,6,8.0,48.0,23.475
2,6,16.0,48.0,23.475
3,6,24.0,48.0,23.475
4,6,32.0,48.0,23.140
5,6,40.0,48.0,23.140
6,6,48.0,48.0,23.140
7,6,56.0,48.0,23.125
8,6,64.0,48.0,23.125
9,6,72.0,48.0,23.125
10,6,80.0,48.0,23.125
11,6,88.0,48.0,23.146
12,6,96.0,48.0,23.146
13,6,104.0,48.0,23.146
14,6,112.0,48.0,23.156
15,6,120.0,48.0,23.156
16,6,128.0,48.0,23.156
17,6,136.0,48.0,23.156
18,6,144.0,48.0,23.177
19,6,152.0,48.0,23.177
20,6,160.0,48.0,23.177
21,6,168.0,48.0,23.177
22,6,176.0,48.0,23.250
23,6,184.0,48.0,23.250
24,6,192.0,48.0,23.250
25,6,200.0,48.0,23.316
26,6,208.0,48.0,23.316
27,6,216.0,48.0,23.316
28,6,224.0,48.0,23.396
29,6,232.0,48.0,23.396
30,6,240.0,48.0,23.396
31,6,248.0,48.0,23.396
32,6,256.0,48.0,23.492
33,6,264.0,48.0,23.492
34,6,272.0,48.0,23.492
35,6,280.0,48.0,23.566
36,6,288.0,48.0,23.566
37,6,296.0,48.0,23.566
38,6,304.0,48.0,23.566
39,6,312.0,48.0,23.623
40,6,320.0,48.0,23.623
41,6,328.0,48.0,23.623
42,6,336.0,48.0,23.623
43,6,344.0,48.0,23.669
44,6,352.0,48.0,23.669
45,6,360.0,48.0,23.669
46,6,368.0,48.0,23.691
47,6,376.0,48.0,23.691
48,6,384.0,48.0,23.691
49,6,392.0,48.0,23.691
50,6,400.0,48.0,23.703
51,6,408.0,48.0,23.703
52,6,416.0,48.0,23.703
53,6,424.0,48.0,23.684
54,6,432.0,48.0,23.684
55,6,440.0,48.0,23.684
56,6,448.0,48.0,23.656
57,6,456.0,48.0,23.656
58,6,464.0,48.0,23.656
59,6,472.0,48.0,23.656
60,6,480.0,48.0,23.602
61,6,488.0,48.0,23.602
62,6,496.0,48.0,23.602
63,6,504.0,48.0,23.523
64,6,512.0,48.0,23.523
65,6,520.0,48.0,23.523
66,6,528.0,48.0,23.523
67,6,536.0,48.0,23.429
68,6,544.0,48.0,23.429
69,6,552.0,48.0,23.429
70,6,560.0,48.0,23.351
71,6,568.0,48.0,23.351
72,6,576.0,48.0,23.351
73,6,584.0,48.0,23.351
74,6,592.0,48.0,23.295
75,6,600.0,48.0,23.295
76,6,608.0,48.0,23.295
77,6,616.0,48.0,23.221
78,6,624.0,48.0,23.221
79,6,632.0,48.0,23.221
80,6,640.0,48.0,23.221
81,6,648.0,48.0,23.168
82,6,656.0,48.0,23.168
83,6,664.0,48.0,23.168
84,6,672.0,48.0,23.168
85,6,680.0,48.0,23.149
86,6,688.0,48.0,23.149
87,6,696.0,48.0,23.149
88,6,704.0,48.0,23.139
89,6,712.0,48.0,23.139
90,6,720.0,48.0,23.139
91,6,728.0,48.0,23.117
92,6,736.0,48.0,23.117
93,6,744.0,48.0,23.117
94,6,752.0,48.0,23.117
95,6,760.0,48.0,23.188
96,6,768.0,48.0,23.188
97,6,776.0,48.0,23.188
98,6,784.0,48.0,23.188
99,6,792.0,48.0,23.582
1,7,8.0,56.0,23.517
2,7,16.0,56.0,23.517
3,7,24.0,56.0,23.517
4,7,32.0,56.0,23.130
5,7,40.0,56.0,23.130
6,7,48.0,56.0,23.130
7,7,56.0,56.0,23.190
8,7,64.0,56.0,23.190
9,7,72.0,56.0,23.190
10,7,80.0,56.0,23.190
11,7,88.0,56.0,23.262
12,7,96.0,56.0,23.262
13,7,104.0,56.0,23.262
14,7,112.0,56.0,23.303
15,7,120.0,56.0,23.303
16,7,128.0,56.0,23.303
17,7,136.0,56.0,23.303
18,7,144.0,56.0,23.352
19,7,152.0,56.0,23.352
20,7,160.0,56.0,23.352
21,7,168.0,56.0,23.352
22,7,176.0,56.0,23.416
23,7,184.0,56.0,23.416
24,7,192.0,56.0,23.416
25,7,200.0,56.0,23.499
26,7,208.0,56.0,23.499
27,7,216.0,56.0,23.499
28,7,224.0,56.0,23.564
29,7,232.0,56.0,23.564
30,7,240.0,56.0,23.564
31,7,248.0,56.0,23.564
32,7,256.0,56.0,23.629
33,7,264.0,56.0,23.629
34,7,272.0,56.0,23.629
35,7,280.0,56.0,23.670
36,7,288.0,56.0,23.670
37,7,296.0,56.0,23.670
38,7,304.0,56.0,23.670
39,7,312.0,56.0,23.703
40,7,320.0,56.0,23.703
41,7,328.0,56.0,23.703
42,7,336.0,56.0,23.703
43,7,344.0,56.0,23.720
44,7,352.0,56.0,23.720
45,7,360.0,56.0,23.720
46,7,368.0,56.0,23.680
47,7,376.0,56.0,23.680
48,7,384.0,56.0,23.680
49,7,392.0,56.0,23.680
50,7,400.0,56.0,23.685
51,7,408.0,56.0,23.685
52,7,416.0,56.0,23.685
53,7,424.0,56.0,23.691
54,7,432.0,56.0,23.691
55,7,440.0,56.0,23.691
56,7,448.0,56.0,23.720
57,7,456.0,56.0,23.720
58,7,464.0,56.0,23.720
59,7,472.0,56.0,23.720
60,7,480.0,56.0,23.691
61,7,488.0,56.0,23.691
62,7,496.0,56.0,23.691
63,7,504.0,56.0,23.646
64,7,512.0,56.0,23.646
65,7,520.0,56.0,23.646
66,7,528.0,56.0,23.646
67,7,536.0,56.0,23.588
68,7,544.0,56.0,23.588
69,7,552.0,56.0,23.588
70,7,560.0,56.0,23.529
71,7,568.0,56.0,23.529
72,7,576.0,56.0,23.529
73,7,584.0,56.0,23.529
74,7,592.0,56.0,23.476
75,7,600.0,56.0,23.476
76,7,608.0,56.0,23.476
77,7,616.0,56.0,23.392
78,7,624.0,56.0,23.392
79,7,632.0,56.0,23.392
80,7,640.0,56.0,23.392
81,7,648.0,56.0,23.330
82,7,656.0,56.0,23.330
83,7,664.0,56.0,23.330
84,7,672.0,56.0,23.330
85,7,680.0,56.0,23.284
86,7,688.0,56.0,23.284
87,7,696.0,56.0,23.284
88,7,704.0,56.0,23.237
89,7,712.0,56.0,23.237
90,7,720.0,56.0,23.237
91,7,728.0,56.0,23.141
92,7,736.0,56.0,23.141
93,7,744.0,56.0,23.141
94,7,752.0,56.0,23.141
95,7,760.0,56.0,23.175
96,7,768.0,56.0,23.175
97,7,776.0,56.0,23.175
98,7,784.0,56.0,23.175
99,7,792.0,56.0,23.648
1,8,8.0,64.0,23.517
2,8,16.0,64.0,23.517
3,8,24.0,64.0,23.517
4,8,32.0,64.0,23.130
5,8,40.0,64.0,23.130
6,8,48.0,64.0,23.130
7,8,56.0,64.0,23.190
8,8,64.0,64.0,23.190
9,8,72.0,64.0,23.190
10,8,80.0,64.0,23.190
11,8,88.0,64.0,23.262
12,8,96.0,64.0,23.262
13,8,104.0,64.0,23.262
14,8,112.0,64.0,23.303
15,8,120.0,64.0,23.303
16,8,128.0,64.0,23.303
17,8,136.0,64.0,23.303
18,8,144.0,64.0,23.352
19,8,152.0,64.0,23.352
20,8,160.0,64.0,23.352
21,8,168.0,64.0,23.352
22,8,176.0,64.0,23.416
23,8,184.0,64.0,23.416
24,8,192.0,64.0,23.416
25,8,200.0,64.0,23.499
26,8,208.0,64.0,23.499
27,8,216.0,64.0,23.499
28,8,224.0,64.0,23.564
29,8,232.0,64.0,23.564
30,8,240.0,64.0,23.564
31,8,248.0,64.0,23.564
32,8,256.0,64.0,23.629
33,8,264.0,64.0,23.629
34,8,272.0,64.0,23.629
35,8,280.0,64.0,23.670
36,8,288.0,64.0,23.670
37,8,296.0,64.0,23.670
38,8,304.0,64.0,23.670
39,8,312.0,64.0,23.703
40,8,320.0,64.0,23.703
41,8,328.0,64.0,23.703
42,8,336.0,64.0,23.703
43,8,344.0,64.0,23.720
44,8,352.0,64.0,23.720
45,8,360.0,64.0,23.720
46,8,368.0,64.0,23.680
47,8,376.0,64.0,23.680
48,8,384.0,64.0,23.680
49,8,392.0,64.0,23.680
50,8,400.0,64.0,23.685
51,8,408.0,64.0,23.685
52,8,416.0,64.0,23.685
53,8,424.0,64.0,23.691
54,8,432.0,64.0,23.691
55,8,440.0,64.0,23.691
56,8,448.0,64.0,23.720
57,8,456.0,64.0,23.720
58,8,464.0,64.0,23.720
59,8,472.0,64.0,23.720
60,8,480.0,64.0,23.691
61,8,488.0,64.0,23.691
62,8,496.0,64.0,23.691
63,8,504.0,64.0,23.646
64,8,512.0,64.0,23.646
65,8,520.0,64.0,23.646
66,8,528.0,64.0,23.646
67,8,536.0,64.0,23.588
68,8,544.0,64.0,23.588
69,8,552.0,64.0,23.588
70,8,560.0,64.0,23.529
71,8,568.0,64.0,23.529
72,8,576.0,64.0,23.529
73,8,584.0,64.0,23.529
74,8,592.0,64.0,23.476
75,8,600.0,64.0,23.476
76,8,608.0,64.0,23.476
77,8,616.0,64.0,23.392
78,8,624.0,64.0,23.392
79,8,632.0,64.0,23.392
