ix,iy,x,y,T
0,0,0.0,0.0,24.939
1,0,8.0,0.0,24.939
2,0,16.0,0.0,24.939
3,0,24.0,0.0,24.939
4,0,32.0,0.0,24.711
5,0,40.0,0.0,24.711
6,0,48.0,0.0,24.711
7,0,56.0,0.0,24.575
8,0,64.0,0.0,24.575
9,0,72.0,0.0,24.575
10,0,80.0,0.0,24.575
11,0,88.0,0.0,24.428
12,0,96.0,0.0,24.428
13,0,104.0,0.0,24.428
14,0,112.0,0.0,24.347
15,0,120.0,0.0,24.347
16,0,128.0,0.0,24.347
17,0,136.0,0.0,24.347
18,0,144.0,0.0,24.421
19,0,152.0,0.0,24.421
20,0,160.0,0.0,24.421
21,0,168.0,0.0,24.421
22,0,176.0,0.0,24.497
23,0,184.0,0.0,24.497
24,0,192.0,0.0,24.497
25,0,200.0,0.0,24.254
26,0,208.0,0.0,24.254
27,0,216.0,0.0,24.254
28,0,224.0,0.0,23.926
29,0,232.0,0.0,23.926
30,0,240.0,0.0,23.926
31,0,248.0,0.0,23.926
32,0,256.0,0.0,23.754
33,0,264.0,0.0,23.754
34,0,272.0,0.0,23.754
35,0,280.0,0.0,23.666
36,0,288.0,0.0,23.666
37,0,296.0,0.0,23.666
38,0,304.0,0.0,23.666
39,0,312.0,0.0,23.573
40,0,320.0,0.0,23.573
41,0,328.0,0.0,23.573
42,0,336.0,0.0,23.573
43,0,344.0,0.0,23.468
44,0,352.0,0.0,23.468
45,0,360.0,0.0,23.468
46,0,368.0,0.0,23.314
47,0,376.0,0.0,23.314
48,0,384.0,0.0,23.314
49,0,392.0,0.0,23.314
50,0,400.0,0.0,23.187
51,0,408.0,0.0,23.187
52,0,416.0,0.0,23.187
53,0,424.0,0.0,23.382
54,0,432.0,0.0,23.382
55,0,440.0,0.0,23.382
56,0,448.0,0.0,23.534
57,0,456.0,0.0,23.534
58,0,464.0,0.0,23.534
59,0,472.0,0.0,23.534
60,0,480.0,0.0,23.623
61,0,488.0,0.0,23.623
62,0,496.0,0.0,23.623
63,0,504.0,0.0,23.693
64,0,512.0,0.0,23.693
65,0,520.0,0.0,23.693
66,0,528.0,0.0,23.693
67,0,536.0,0.0,23.794
68,0,544.0,0.0,23.794
69,0,552.0,0.0,23.794
70,0,560.0,0.0,24.034
71,0,568.0,0.0,24.034
72,0,576.0,0.0,24.034
73,0,584.0,0.0,24.034
74,0,592.0,0.0,24.465
75,0,600.0,0.0,24.465
76,0,608.0,0.0,24.465
77,0,616.0,0.0,24.454
78,0,624.0,0.0,24.454
79,0,632.0,0.0,24.454
80,0,640.0,0.0,24.454
81,0,648.0,0.0,24.379
82,0,656.0,0.0,24.379
83,0,664.0,0.0,24.379
84,0,672.0,0.0,24.379
85,0,680.0,0.0,24.357
86,0,688.0,0.0,24.357
87,0,696.0,0.0,24.357
88,0,704.0,0.0,24.483
89,0,712.0,0.0,24.483
90,0,720.0,0.0,24.483
91,0,728.0,0.0,24.660
92,0,736.0,0.0,24.660
93,0,744.0,0.0,24.660
94,0,752.0,0.0,24.660
95,0,760.0,0.0,24.786
96,0,768.0,0.0,24.786
97,0,776.0,0.0,24.786
98,0,784.0,0.0,24.786
99,0,792.0,0.0,25.002
100,0,800.0,0.0,25.002
1,1,8.0,8.0,24.939
2,1,16.0,8.0,24.939
3,1,24.0,8.0,24.939
4,1,32.0,8.0,24.711
