ix,iy,x,y,T
84,2,672.0,16.0,22.600
85,2,680.0,16.0,22.402
86,2,688.0,16.0,22.402
87,2,696.0,16.0,22.402
88,2,704.0,16.0,22.383
89,2,712.0,16.0,22.383
90,2,720.0,16.0,22.383
91,2,728.0,16.0,22.496
92,2,736.0,16.0,22.496
93,2,744.0,16.0,22.496
94,2,752.0,16.0,22.496
95,2,760.0,16.0,22.704
96,2,768.0,16.0,22.704
97,2,776.0,16.0,22.704
98,2,784.0,16.0,22.704
99,2,792.0,16.0,23.106
1,3,8.0,24.0,23.014
2,3,16.0,24.0,23.014
3,3,24.0,24.0,23.014
4,3,32.0,24.0,22.589
5,3,40.0,24.0,22.589
6,3,48.0,24.0,22.589
7,3,56.0,24.0,22.444
8,3,64.0,24.0,22.444
9,3,72.0,24.0,22.444
10,3,80.0,24.0,22.444
11,3,88.0,24.0,22.380
12,3,96.0,24.0,22.380
13,3,104.0,24.0,22.380
14,3,112.0,24.0,22.436
15,3,120.0,24.0,22.436
16,3,128.0,24.0,22.436
17,3,136.0,24.0,22.436
18,3,144.0,24.0,22.628
19,3,152.0,24.0,22.628
20,3,160.0,24.0,22.628
21,3,168.0,24.0,22.628
22,3,176.0,24.0,22.362
23,3,184.0,24.0,22.362
24,3,192.0,24.0,22.362
25,3,200.0,24.0,22.041
26,3,208.0,24.0,22.041
27,3,216.0,24.0,22.041
28,3,224.0,24.0,21.889
29,3,232.0,24.0,21.889
30,3,240.0,24.0,21.889
31,3,248.0,24.0,21.889
32,3,256.0,24.0,21.765
33,3,264.0,24.0,21.765
34,3,272.0,24.0,21.765
35,3,280.0,24.0,21.632
36,3,288.0,24.0,21.632
37,3,296.0,24.0,21.632
38,3,304.0,24.0,21.632
39,3,312.0,24.0,21.493
40,3,320.0,24.0,21.493
41,3,328.0,24.0,21.493
42,3,336.0,24.0,21.493
43,3,344.0,24.0,21.382
44,3,352.0,24.0,21.382
45,3,360.0,24.0,21.382
46,3,368.0,24.0,21.251
47,3,376.0,24.0,21.251
48,3,384.0,24.0,21.251
49,3,392.0,24.0,21.251
50,3,400.0,24.0,21.111
51,3,408.0,24.0,21.111
52,3,416.0,24.0,21.111
53,3,424.0,24.0,21.290
54,3,432.0,24.0,21.290
55,3,440.0,24.0,21.290
56,3,448.0,24.0,21.429
57,3,456.0,24.0,21.429
58,3,464.0,24.0,21.429
59,3,472.0,24.0,21.429
60,3,480.0,24.0,21.543
61,3,488.0,24.0,21.543
62,3,496.0,24.0,21.543
63,3,504.0,24.0,21.658
64,3,512.0,24.0,21.658
65,3,520.0,24.0,21.658
66,3,528.0,24.0,21.658
67,3,536.0,24.0,21.788
68,3,544.0,24.0,21.788
69,3,552.0,24.0,21.788
70,3,560.0,24.0,21.922
71,3,568.0,24.0,21.922
72,3,576.0,24.0,21.922
73,3,584.0,24.0,21.922
74,3,592.0,24.0,22.186
75,3,600.0,24.0,22.186
76,3,608.0,24.0,22.186
77,3,616.0,24.0,22.544
78,3,624.0,24.0,22.544
79,3,632.0,24.0,22.544
80,3,640.0,24.0,22.544
81,3,648.0,24.0,22.600
82,3,656.0,24.0,22.600
83,3,664.0,24.0,22.600
84,3,672.0,24.0,22.600
85,3,680.0,24.0,22.402
86,3,688.0,24.0,22.402
87,3,696.0,24.0,22.402
88,3,704.0,24.0,22.383
89,3,712.0,24.0,22.383
90,3,720.0,24.0,22.383
91,3,728.0,24.0,22.496
92,3,736.0,24.0,22.496
93,3,744.0,24.0,22.496
94,3,752.0,24.0,22.496
95,3,760.0,24.0,22.704
96,3,768.0,24.0,22.704
97,3,776.0,24.0,22.704
98,3,784.0,24.0,22.704
99,3,792.0,24.0,23.106
1,4,8.0,32.0,22.687
2,4,16.0,32.0,22.687
3,4,24.0,32.0,22.687
4,4,32.0,32.0,22.189
5,4,40.0,32.0,22.189
6,4,48.0,32.0,22.189
7,4,56.0,32.0,22.042
8,4,64.0,32.0,22.042
9,4,72.0,32.0,22.042
10,4,80.0,32.0,22.042
11,4,88.0,32.0,21.991
12,4,96.0,32.0,21.991
13,4,104.0,32.0,21.991
14,4,112.0,32.0,22.123
15,4,120.0,32.0,22.123
16,4,128.0,32.0,22.123
17,4,136.0,32.0,22.123
18,4,144.0,32.0,22.321
19,4,152.0,32.0,22.321
20,4,160.0,32.0,22.321
21,4,168.0,32.0,22.321
22,4,176.0,32.0,22.307
23,4,184.0,32.0,22.307
24,4,192.0,32.0,22.307
25,4,200.0,32.0,22.123
26,4,208.0,32.0,22.123
27,4,216.0,32.0,22.123
28,4,224.0,32.0,22.021
29,4,232.0,32.0,22.021
30,4,240.0,32.0,22.021
31,4,248.0,32.0,22.021
32,4,256.0,32.0,21.964
33,4,264.0,32.0,21.964
34,4,272.0,32.0,21.964
35,4,280.0,32.0,21.890
36,4,288.0,32.0,21.890
37,4,296.0,32.0,21.890
38,4,304.0,32.0,21.890
39,4,312.0,32.0,21.812
40,4,320.0,32.0,21.812
41,4,328.0,32.0,21.812
42,4,336.0,32.0,21.812
43,4,344.0,32.0,21.759
44,4,352.0,32.0,21.759
45,4,360.0,32.0,21.759
46,4,368.0,32.0,21.658
47,4,376.0,32.0,21.658
48,4,384.0,32.0,21.658
49,4,392.0,32.0,21.658
50,4,400.0,32.0,21.437
51,4,408.0,32.0,21.437
52,4,416.0,32.0,21.437
53,4,424.0,32.0,21.698
54,4,432.0,32.0,21.698
55,4,440.0,32.0,21.698
56,4,448.0,32.0,21.774
57,4,456.0,32.0,21.774
58,4,464.0,32.0,21.774
59,4,472.0,32.0,21.774
60,4,480.0,32.0,21.831
61,4,488.0,32.0,21.831
62,4,496.0,32.0,21.831
63,4,504.0,32.0,21.900
64,4,512.0,32.0,21.900
65,4,520.0,32.0,21.900
66,4,528.0,32.0,21.900
67,4,536.0,32.0,21.970
68,4,544.0,32.0,21.970
69,4,552.0,32.0,21.970
70,4,560.0,32.0,22.043
71,4,568.0,32.0,22.043
72,4,576.0,32.0,22.043
73,4,584.0,32.0,22.043
74,4,592.0,32.0,22.221
75,4,600.0,32.0,22.221
76,4,608.0,32.0,22.221
77,4,616.0,32.0,22.352
78,4,624.0,32.0,22.352
79,4,632.0,32.0,22.352
80,4,640.0,32.0,22.352
81,4,648.0,32.0,22.272
82,4,656.0,32.0,22.272
83,4,664.0,32.0,22.272
84,4,672.0,32.0,22.272
85,4,680.0,32.0,22.068
86,4,688.0,32.0,22.068
87,4,696.0,32.0,22.068
88,4,704.0,32.0,22.008
89,4,712.0,32.0,22.008
90,4,720.0,32.0,22.008
91,4,728.0,32.0,22.134
92,4,736.0,32.0,22.134
93,4,744.0,32.0,22.134
94,4,752.0,32.0,22.134
95,4,760.0,32.0,22.383
96,4,768.0,32.0,22.383
97,4,776.0,32.0,22.383
98,4,784.0,32.0,22.383
99,4,792.0,32.0,22.905
1,5,8.0,40.0,22.687
2,5,16.0,40.0,22.687
3,5,24.0,40.0,22.687
4,5,32.0,40.0,22.189
5,5,40.0,40.0,22.189
6,5,48.0,40.0,22.189
7,5,56.0,40.0,22.042
8,5,64.0,40.0,22.042
9,5,72.0,40.0,22.042
10,5,80.0,40.0,22.042
11,5,88.0,40.0,21.991
12,5,96.0,40.0,21.991
13,5,104.0,40.0,21.991
14,5,112.0,40.0,22.123
15,5,120.0,40.0,22.123
16,5,128.0,40.0,22.123
17,5,136.0,40.0,22.123
18,5,144.0,40.0,22.321
19,5,152.0,40.0,22.321
20,5,160.0,40.0,22.321
21,5,168.0,40.0,22.321
22,5,176.0,40.0,22.307
23,5,184.0,40.0,22.307
24,5,192.0,40.0,22.307
25,5,200.0,40.0,22.123
26,5,208.0,40.0,22.123
27,5,216.0,40.0,22.123
28,5,224.0,40.0,22.021
29,5,232.0,40.0,22.021
30,5,240.0,40.0,22.021
31,5,248.0,40.0,22.021
32,5,256.0,40.0,21.964
33,5,264.0,40.0,21.964
34,5,272.0,40.0,21.964
35,5,280.0,40.0,21.890
36,5,288.0,40.0,21.890
37,5,296.0,40.0,21.890
38,5,304.0,40.0,21.890
39,5,312.0,40.0,21.812
40,5,320.0,40.0,21.812
41,5,328.0,40.0,21.812
42,5,336.0,40.0,21.812
43,5,344.0,40.0,21.759
44,5,352.0,40.0,21.759
45,5,360.0,40.0,21.759
46,5,368.0,40.0,21.658
47,5,376.0,40.0,21.658
48,5,384.0,40.0,21.658
49,5,392.0,40.0,21.658
50,5,400.0,40.0,21.437
51,5,408.0,40.0,21.437
52,5,416.0,40.0,21.437
53,5,424.0,40.0,21.698
54,5,432.0,40.0,21.698
55,5,440.0,40.0,21.698
56,5,448.0,40.0,21.774
57,5,456.0,40.0,21.774
58,5,464.0,40.0,21.774
59,5,472.0,40.0,21.774
60,5,480.0,40.0,21.831
61,5,488.0,40.0,21.831
62,5,496.0,40.0,21.831
63,5,504.0,40.0,21.900
64,5,512.0,40.0,21.900
65,5,520.0,40.0,21.900
66,5,528.0,40.0,21.900
67,5,536.0,40.0,21.970
68,5,544.0,40.0,21.970
69,5,552.0,40.0,21.970
70,5,560.0,40.0,22.043
71,5,568.0,40.0,22.043
72,5,576.0,40.0,22.043
73,5,584.0,40.0,22.043
74,5,592.0,40.0,22.221
75,5,600.0,40.0,22.221
76,5,608.0,40.0,22.221
77,5,616.0,40.0,22.352
78,5,624.0,40.0,22.352
79,5,632.0,40.0,22.352
80,5,640.0,40.0,22.352
81,5,648.0,40.0,22.272
82,5,656.0,40.0,22.272
83,5,664.0,40.0,22.272
84,5,672.0,40.0,22.272
85,5,680.0,40.0,22.068
86,5,688.0,40.0,22.068
87,5,696.0,40.0,22.068
88,5,704.0,40.0,22.008
89,5,712.0,40.0,22.008
90,5,720.0,40.0,22.008
91,5,728.0,40.0,22.134
92,5,736.0,40.0,22.134
93,5,744.0,40.0,22.134
94,5,752.0,40.0,22.134
95,5,760.0,40.0,22.383
96,5,768.0,40.0,22.383
97,5,776.0,40.0,22.383
98,5,784.0,40.0,22.383
99,5,792.0,40.0,22.905
1,6,8.0,48.0,22.687
2,6,16.0,48.0,22.687
3,6,24.0,48.0,22.687
4,6,32.0,48.0,22.189
5,6,40.0,48.0,22.189
6,6,48.0,48.0,22.189
7,6,56.0,48.0,22.042
8,6,64.0,48.0,22.042
9,6,72.0,48.0,22.042
10,6,80.0,48.0,22.042
11,6,88.0,48.0,21.991
12,6,96.0,48.0,21.991
13,6,104.0,48.0,21.991
14,6,112.0,48.0,22.123
15,6,120.0,48.0,22.123
16,6,128.0,48.0,22.123
17,6,136.0,48.0,22.123
18,6,144.0,48.0,22.321
19,6,152.0,48.0,22.321
20,6,160.0,48.0,22.321
21,6,168.0,48.0,22.321
22,6,176.0,48.0,22.307
23,6,184.0,48.0,22.307
24,6,192.0,48.0,22.307
25,6,200.0,48.0,22.123
26,6,208.0,48.0,22.123
27,6,216.0,48.0,22.123
28,6,224.0,48.0,22.021
29,6,232.0,48.0,22.021
30,6,240.0,48.0,22.021
31,6,248.0,48.0,22.021
32,6,256.0,48.0,21.964
33,6,264.0,48.0,21.964
34,6,272.0,48.0,21.964
35,6,280.0,48.0,21.890
36,6,288.0,48.0,21.890
37,6,296.0,48.0,21.890
38,6,304.0,48.0,21.890
39,6,312.0,48.0,21.812
40,6,320.0,48.0,21.812
41,6,328.0,48.0,21.812
42,6,336.0,48.0,21.812
43,6,344.0,48.0,21.759
44,6,352.0,48.0,21.759
45,6,360.0,48.0,21.759
46,6,368.0,48.0,21.658
47,6,376.0,48.0,21.658
48,6,384.0,48.0,21.658
49,6,392.0,48.0,21.658
50,6,400.0,48.0,21.437
51,6,408.0,48.0,21.437
52,6,416.0,48.0,21.437
53,6,424.0,48.0,21.698
54,6,432.0,48.0,21.698
55,6,440.0,48.0,21.698
56,6,448.0,48.0,21.774
57,6,456.0,48.0,21.774
58,6,464.0,48.0,21.774
59,6,472.0,48.0,21.774
60,6,480.0,48.0,21.831
61,6,488.0,48.0,21.831
62,6,496.0,48.0,21.831
63,6,504.0,48.0,21.900
64,6,512.0,48.0,21.900
65,6,520.0,48.0,21.900
66,6,528.0,48.0,21.900
67,6,536.0,48.0,21.970
68,6,544.0,48.0,21.970
69,6,552.0,48.0,21.970
70,6,560.0,48.0,22.043
71,6,568.0,48.0,22.043
72,6,576.0,48.0,22.043
73,6,584.0,48.0,22.043
74,6,592.0,48.0,22.221
75,6,600.0,48.0,22.221
76,6,608.0,48.0,22.221
77,6,616.0,48.0,22.352
78,6,624.0,48.0,22.352
79,6,632.0,48.0,22.352
80,6,640.0,48.0,22.352
81,6,648.0,48.0,22.272
82,6,656.0,48.0,22.272
83,6,664.0,48.0,22.272
84,6,672.0,48.0,22.272
85,6,680.0,48.0,22.068
86,6,688.0,48.0,22.068
87,6,696.0,48.0,22.068
88,6,704.0,48.0,22.008
89,6,712.0,48.0,22.008
90,6,720.0,48.0,22.008
91,6,728.0,48.0,22.134
92,6,736.0,48.0,22.134
93,6,744.0,48.0,22.134
94,6,752.0,48.0,22.134
95,6,760.0,48.0,22.383
96,6,768.0,48.0,22.383
97,6,776.0,48.0,22.383
98,6,784.0,48.0,22.383
99,6,792.0,48.0,22.905
1,7,8.0,56.0,22.490
2,7,16.0,56.0,22.490
3,7,24.0,56.0,22.490
4,7,32.0,56.0,22.044
5,7,40.0,56.0,22.044
6,7,48.0,56.0,22.044
7,7,56.0,56.0,21.911
8,7,64.0,56.0,21.911
9,7,72.0,56.0,21.911
10,7,80.0,56.0,21.911
11,7,88.0,56.0,21.862
12,7,96.0,56.0,21.862
13,7,104.0,56.0,21.862
14,7,112.0,56.0,21.980
15,7,120.0,56.0,21.980
16,7,128.0,56.0,21.980
17,7,136.0,56.0,21.980
18,7,144.0,56.0,22.207
19,7,152.0,56.0,22.207
20,7,160.0,56.0,22.207
21,7,168.0,56.0,22.207
22,7,176.0,56.0,22.232
23,7,184.0,56.0,22.232
24,7,192.0,56.0,22.232
25,7,200.0,56.0,22.193
26,7,208.0,56.0,22.193
27,7,216.0,56.0,22.193
28,7,224.0,56.0,22.125
29,7,232.0,56.0,22.125
30,7,240.0,56.0,22.125
31,7,248.0,56.0,22.125
32,7,256.0,56.0,22.039
33,7,264.0,56.0,22.039
34,7,272.0,56.0,22.039
35,7,280.0,56.0,21.935
36,7,288.0,56.0,21.935
37,7,296.0,56.0,21.935
38,7,304.0,56.0,21.935
39,7,312.0,56.0,21.849
40,7,320.0,56.0,21.849
41,7,328.0,56.0,21.849
42,7,336.0,56.0,21.849
43,7,344.0,56.0,21.802
44,7,352.0,56.0,21.802
45,7,360.0,56.0,21.802
46,7,368.0,56.0,21.731
47,7,376.0,56.0,21.731
48,7,384.0,56.0,21.731
49,7,392.0,56.0,21.731
50,7,400.0,56.0,21.559
51,7,408.0,56.0,21.559
52,7,416.0,56.0,21.559
53,7,424.0,56.0,21.761
54,7,432.0,56.0,21.761
55,7,440.0,56.0,21.761
56,7,448.0,56.0,21.814
57,7,456.0,56.0,21.814
58,7,464.0,56.0,21.814
59,7,472.0,56.0,21.814
60,7,480.0,56.0,21.870
61,7,488.0,56.0,21.870
62,7,496.0,56.0,21.870
63,7,504.0,56.0,21.950
64,7,512.0,56.0,21.950
65,7,520.0,56.0,21.950
66,7,528.0,56.0,21.950
67,7,536.0,56.0,22.053
68,7,544.0,56.0,22.053
69,7,552.0,56.0,22.053
70,7,560.0,56.0,22.136
71,7,568.0,56.0,22.136
72,7,576.0,56.0,22.136
73,7,584.0,56.0,22.136
74,7,592.0,56.0,22.208
75,7,600.0,56.0,22.208
76,7,608.0,56.0,22.208
77,7,616.0,56.0,22.220
78,7,624.0,56.0,22.220
79,7,632.0,56.0,22.220
80,7,640.0,56.0,22.220
81,7,648.0,56.0,22.113
82,7,656.0,56.0,22.113
83,7,664.0,56.0,22.113
84,7,672.0,56.0,22.113
85,7,680.0,56.0,21.937
86,7,688.0,56.0,21.937
87,7,696.0,56.0,21.937
88,7,704.0,56.0,21.874
89,7,712.0,56.0,21.874
90,7,720.0,56.0,21.874
91,7,728.0,56.0,21.975
92,7,736.0,56.0,21.975
93,7,744.0,56.0,21.975
94,7,752.0,56.0,21.975
95,7,760.0,56.0,22.263
96,7,768.0,56.0,22.263
97,7,776.0,56.0,22.263
98,7,784.0,56.0,22.263
99,7,792.0,56.0,23.026
1,8,8.0,64.0,22.490
2,8,16.0,64.0,22.490
3,8,24.0,64.0,22.490
4,8,32.0,64.0,22.044
5,8,40.0,64.0,22.044
6,8,48.0,64.0,22.044
7,8,56.0,64.0,21.911
8,8,64.0,64.0,21.911
9,8,72.0,64.0,21.911
10,8,80.0,64.0,21.911
11,8,88.0,64.0,21.862
12,8,96.0,64.0,21.862
13,8,104.0,64.0,21.862
14,8,112.0,64.0,21.980
15,8,120.0,64.0,21.980
16,8,128.0,64.0,21.980
17,8,136.0,64.0,21.980
18,8,144.0,64.0,22.207
19,8,152.0,64.0,22.207
20,8,160.0,64.0,22.207
21,8,168.0,64.0,22.207
22,8,176.0,64.0,22.232
23,8,184.0,64.0,22.232
24,8,192.0,64.0,22.232
25,8,200.0,64.0,22.193
26,8,208.0,64.0,22.193
27,8,216.0,64.0,22.193
28,8,224.0,64.0,22.125
29,8,232.0,64.0,22.125
30,8,240.0,64.0,22.125
31,8,248.0,64.0,22.125
32,8,256.0,64.0,22.039
33,8,264.0,64.0,22.039
34,8,272.0,64.0,22.039
35,8,280.0,64.0,21.935
36,8,288.0,64.0,21.935
37,8,296.0,64.0,21.935
38,8,304.0,64.0,21.935
39,8,312.0,64.0,21.849
40,8,320.0,64.0,21.849
41,8,328.0,64.0,21.849
42,8,336.0,64.0,21.849
43,8,344.0,64.0,21.802
44,8,352.0,64.0,21.802
45,8,360.0,64.0,21.802
46,8,368.0,64.0,21.731
47,8,376.0,64.0,21.731
48,8,384.0,64.0,21.731
49,8,392.0,64.0,21.731
50,8,400.0,64.0,21.559
51,8,408.0,64.0,21.559
52,8,416.0,64.0,21.559
53,8,424.0,64.0,21.761
54,8,432.0,64.0,21.761
55,8,440.0,64.0,21.761
56,8,448.0,64.0,21.814
57,8,456.0,64.0,21.814
58,8,464.0,64.0,21.814
59,8,472.0,64.0,21.814
60,8,480.0,64.0,21.870
61,8,488.0,64.0,21.870
62,8,496.0,64.0,21.870
63,8,504.0,64.0,21.950
64,8,512.0,64.0,21.950
65,8,520.0,64.0,21.950
66,8,528.0,64.0,21.950
67,8,536.0,64.0,22.053
68,8,544.0,64.0,22.053
69,8,552.0,64.0,22.053
70,8,560.0,64.0,22.136
71,8,568.0,64.0,22.136
72,8,576.0,64.0,22.136
73,8,584.0,64.0,22.136
74,8,592.0,64.0,22.208
75,8,600.0,64.0,22.208
76,8,608.0,64.0,22.208
77,8,616.0,64.0,22.220
78,8,624.0,64.0,22.220
79,8,632.0,64.0,22.220
