pid,step,x,y,z,speed
98,0,4.1626,2.239,2.6492,1.0159
99,0,4.2609,2.1,2.6469,1.2837
100,0,3.8654,1.7272,2.6486,1.2736
101,0,3.9507,1.5494,2.5984,0.8251
102,0,4.2668,2.1185,2.6469,1.2837
103,0,3.8674,2.4398,2.6002,0.8355
104,0,4.3793,1.7031,2.6221,0.8047
105,0,3.675,2.026,2.6444,0.831
106,0,3.8927,1.6736,2.575,1.2736
107,0,3.6791,2.3121,2.6452,1.0159
108,0,3.8474,2.3019,2.6478,0.9951
109,0,4.1975,1.5478,2.5984,0.469
110,0,4.265,1.5555,2.6261,0.469
111,0,3.7359,2.227,2.6492,0.999
112,0,4.2843,2.1882,2.6514,1.1992
113,0,4.4514,2.1719,2.599,0.804
114,0,3.5402,1.8643,2.6006,0.8343
115,0,4.2698,1.9084,2.6453,1.29
116,0,3.8336,2.2614,2.6478,0.9951
117,0,4.3586,1.811,2.5755,1.29
118,0,3.9743,2.2999,2.6431,0.845
119,0,3.856,2.2344,2.67,0.9951
120,0,3.5058,2.0967,2.5923,0.3613
121,0,3.7912,2.3103,2.6478,0.9951
122,0,4.4642,2.0548,2.5999,0.8307
123,0,4.3315,1.6426,2.6558,0.5585
124,0,4.2522,1.8467,2.6453,0.862
125,0,3.6462,1.9751,2.6444,0.8348
126,0,3.6864,2.1063,2.6462,0.8927
127,0,3.7208,1.9924,2.6444,0.831
128,0,4.4718,1.7957,2.626,0.5438
129,0,4.2589,2.3063,2.6452,1.0159
130,0,3.7678,1.8323,2.67,0.8621
131,0,4.0927,1.6189,2.575,1.2736
132,0,3.6077,1.859,2.6006,0.8343
133,0,4.0914,1.719,2.6486,1.2736
134,0,3.8297,1.7996,2.6512,0.9678
135,0,3.6521,2.0952,2.6469,0.8307
136,0,4.366,1.669,2.6558,0.5585
137,0,4.2335,1.6058,2.6241,0.7758
138,0,4.2157,2.2609,2.6452,1.0159
139,0,4.2556,2.4071,2.6272,0.5063
140,0,3.6991,1.9107,2.6444,0.8621
141,0,4.2539,2.1946,2.6492,0.999
142,0,4.4047,2.1725,2.5821,0.804
143,0,4.4735,2.0272,2.6011,0.8348
144,0,3.7454,1.6388,2.5814,1.1881
145,0,4.3004,1.6221,2.6168,0.5585
146,0,4.4436,1.7345,2.626,0.5438
147,0,3.7258,1.8798,2.6453,0.8621
148,0,3.5787,2.3122,2.6275,0.4875
149,0,3.6751,1.9831,2.6444,0.831
150,0,4.2601,2.4413,2.6272,0.5063
151,0,4.4381,2.1306,2.5999,0.8307
152,0,3.6815,2.0079,2.6444,0.831
153,0,4.1909,1.7993,2.6488,0.9903
154,0,4.3412,1.8672,2.5755,1.29
155,0,3.714,1.6338,2.6241,0.7757
156,0,3.4874,2.0573,2.6511,0.3613
157,0,4.245,1.678,2.6241,0.7758
158,0,4.3311,2.1467,2.5759,1.2837
159,0,4.3751,2.104,2.5759,1.2837
160,0,3.7064,2.2443,2.6492,1.0159
161,0,4.3715,1.7142,2.6221,0.8047
162,0,4.2272,2.4332,2.6272,0.5063
163,0,3.8487,2.3557,2.6496,0.8131
164,0,4.5035,2.0733,2.5999,0.8307
165,0,4.4643,1.8683,2.6006,0.8343
166,0,4.3209,2.0636,2.5759,1.2837
167,0,4.279,2.0258,2.6469,1.2837
168,0,3.7657,1.7515,2.6512,0.9678
169,0,3.6534,2.3919,2.6272,0.5062
170,0,3.5653,1.8156,2.6006,0.8343
171,0,4.3748,1.9254,2.5749,1.3034
172,0,3.6839,2.1664,2.6492,0.999
173,0,4.468,1.9596,2.6011,0.8348
174,0,3.7354,2.4223,2.5989,0.8131
175,0,4.3474,2.2044,2.5821,1.1992
176,0,4.1033,1.5667,2.5984,0.8251
177,0,4.163,1.6835,2.575,1.2736
178,0,3.6009,1.6974,2.626,0.5437
179,0,4.0769,2.3292,2.6431,0.845
180,0,3.736,1.9025,2.67,0.8621
181,0,4.3065,2.1909,2.5821,1.1992
182,0,4.3658,2.2041,2.5821,1.1992
183,0,4.4829,2.0417,2.5999,0.8307
184,0,3.6947,1.9907,2.6444,0.831
185,0,3.7185,2.2385,2.6492,1.0159
186,0,3.8051,2.327,2.6478,0.9951
187,0,4.2452,2.4608,2.6272,0.5063
188,0,4.0027,1.5114,2.5995,0.8264
189,0,3.5432,1.8196,2.6006,0.8343
190,0,4.4644,2.2103,2.599,0.804
191,0,4.3203,1.6419,2.6558,0.5585
192,0,4.2316,1.6289,2.6241,0.7758
193,0,3.9892,1.4895,2.5995,0.8264
194,0,3.5748,2.1603,2.599,0.804
195,0,4.4776,2.0527,2.5999,0.8307
196,0,3.9627,1.6392,2.575,1.2736
197,0,3.7362,2.0251,2.6444,0.831
198,0,4.5173,1.9827,2.6011,0.8348
199,0,4.277,2.07,2.6469,1.2837
200,0,3.5525,1.9046,2.6006,0.8343
201,0,4.1793,1.7958,2.6453,0.9903
202,0,4.3518,2.0233,2.5749,1.3034
203,0,4.3555,1.9291,2.5749,1.3034
204,0,4.1074,1.7256,2.6486,1.2736
205,0,3.7801,1.8324,2.67,1.2518
206,0,3.9479,2.3252,2.6445,0.8938
207,0,3.745,1.6908,2.5814,1.1881
208,0,3.9844,1.5474,2.5995,0.8264
209,0,3.4874,2.0776,2.6511,0.3613
210,0,4.2137,2.1661,2.6492,0.999
211,0,4.446,2.2438,2.599,0.804
212,0,4.2441,2.1454,2.6462,0.999
213,0,3.7868,1.7702,2.6512,0.9678
214,0,4.1727,1.7069,2.6494,0.7758
215,0,4.4792,2.0406,2.5999,0.8307
216,0,3.6046,2.2975,2.6275,0.4875
217,0,4.1365,2.44,2.6002,0.8355
218,0,4.3756,2.013,2.5749,1.3034
219,0,3.9778,2.4213,2.601,0.8386
220,0,4.1381,2.4535,2.6002,0.8355
221,0,4.3272,2.0557,2.5759,1.2837
222,0,4.0084,2.342,2.6432,0.8386
223,0,3.8538,1.7685,2.6488,0.9678
224,0,4.0536,1.5504,2.5995,0.8264
225,0,4.2239,2.4415,2.6272,0.5063
226,0,3.7669,1.6159,2.5814,1.1881
227,0,4.3652,2.3482,2.6252,0.7911
228,0,4.4805,2.104,2.5999,0.8307
229,0,4.1464,1.7676,2.6488,0.8606
230,0,4.1678,1.7678,2.6488,0.8606
231,0,4.3655,1.6699,2.6558,0.5585
232,0,4.1075,1.5482,2.5984,0.8251
233,0,3.7632,2.2649,2.6478,1.0159
234,0,3.6028,1.6623,2.6526,0.3812
235,0,3.4988,1.9549,2.593,0.3771
236,0,3.7268,2.124,2.6462,0.8927
237,0,3.9562,1.6562,2.5739,1.2736
238,0,4.2165,2.1669,2.6492,0.999
239,0,3.5148,1.8573,2.6006,0.8343
240,0,3.6957,1.9289,2.6453,0.8621
241,0,3.5313,1.8167,2.6006,0.8343
242,0,4.3097,1.9136,2.5749,1.29
243,0,3.8286,1.7607,2.6512,0.9678
244,0,4.1873,1.6005,2.575,0.8251
245,0,3.6503,1.8518,2.6453,0.8343
246,0,4.3356,1.7544,2.6221,0.8047
247,0,3.7165,2.3619,2.6504,0.5062
248,0,4.3055,2.4132,2.6272,0.5063
249,0,3.737,1.8287,2.67,0.8621
250,0,4.3677,1.7681,2.6221,0.8047
251,0,4.0334,1.6016,2.5739,0.8264
252,0,4.122,1.5447,2.5984,0.8251
253,0,4.4616,2.0553,2.5999,0.8307
254,0,3.5346,1.8757,2.6006,0.8343
255,0,3.6669,2.3263,2.6452,1.0159
256,0,4.1963,2.391,2.6002,0.5063
257,0,4.1886,1.8139,2.6449,0.9903
258,0,4.49,1.8985,2.6006,0.8343
259,0,3.9746,2.2724,2.6431,0.845
260,0,4.3821,1.9939,2.5749,1.3034
261,0,3.6864,1.9759,2.6444,0.831
262,0,3.6733,2.0352,2.6444,0.831
263,0,3.883,2.4788,2.6002,0.8355
264,0,4.4494,1.8668,2.6006,0.8343
265,0,4.4658,2.2274,2.599,0.804
266,0,4.4063,1.7656,2.6221,0.5438
267,0,3.7085,1.738,2.6449,0.9903
268,0,4.2236,1.5485,2.6261,0.469
269,0,3.9049,2.4174,2.6002,0.8355
270,0,4.1688,2.4571,2.6002,0.8355
271,0,3.862,1.6516,2.575,1.2736
272,0,4.3068,2.0243,2.5749,1.3034
273,0,4.353,1.8023,2.6221,0.8047
274,0,3.7601,1.5679,2.5972,0.8018
275,0,3.8805,2.3052,2.6445,0.8938
276,0,4.1969,1.6896,2.575,0.7758
277,0,3.9448,2.4359,2.6002,0.8355
278,0,4.3321,2.1647,2.5821,1.1992
279,0,4.1288,1.5573,2.5984,0.8251
280,0,4.4876,2.0936,2.5999,0.8307
281,0,3.8181,2.4739,2.5989,0.8131
282,0,3.9865,2.3496,2.6432,0.8386
283,0,3.903,2.426,2.6002,0.8355
284,0,3.7412,2.331,2.6452,1.0159
285,0,4.2634,1.6792,2.6241,0.7758
286,0,4.0131,1.6395,2.5739,1.2916
287,0,4.4513,1.9311,2.6011,0.8348
288,0,3.5034,2.105,2.5923,0.3613
289,0,3.6076,2.141,2.5999,0.8307
290,0,3.9991,2.4865,2.601,0.8386
291,0,4.0113,2.3892,2.601,0.8386
292,0,4.1048,1.6349,2.575,1.2736
293,0,4.1558,1.5447,2.5984,0.8251
294,0,4.3109,2.2013,2.5821,1.1992
295,0,4.4401,1.7735,2.626,0.5438
296,0,3.8592,2.3476,2.6496,0.8131
297,0,4.0765,1.51,2.5984,0.8251
298,0,4.3845,2.2597,2.5821,1.1992
299,0,3.6011,2.0386,2.5999,0.8307
300,0,4.1946,2.3638,2.6504,0.5063
301,0,4.3912,2.2086,2.5821,1.1992
302,0,4.1285,1.7632,2.6488,0.8606
303,0,3.8595,1.7427,2.6512,0.9678
304,0,4.1834,1.7553,2.6488,0.9903
305,0,3.7487,2.2419,2.6492,1.0159
306,0,4.4637,2.1216,2.5999,0.8307
307,0,3.8288,2.4242,2.5989,0.8131
308,0,3.5106,1.8335,2.5926,0.3715
309,0,3.6845,1.7452,2.6449,0.9903
310,0,3.5468,2.0537,2.5999,0.8307
311,0,4.0919,2.2606,2.6445,0.8938
312,0,4.4266,2.0411,2.5999,0.8307
313,0,3.9897,1.654,2.5739,1.2916
314,0,3.7521,2.1958,2.67,0.999
315,0,4.0403,1.6396,2.5739,1.2916
316,0,4.3573,1.7417,2.6221,0.8047
317,0,3.6445,2.2426,2.6514,0.4875
318,0,3.7293,2.2963,2.6452,1.0159
319,0,4.3319,2.2577,2.5821,1.1992
320,0,4.0219,1.6716,2.5739,1.2916
321,0,3.7356,2.3544,2.6504,0.5062
322,0,3.8507,1.7581,2.6488,0.9678
323,0,3.606,2.128,2.5999,0.8307
324,0,4.1968,1.516,2.6261,0.469
325,0,4.1724,2.308,2.6445,0.8938
326,0,3.9119,1.6886,2.575,1.2736
327,0,4.1429,1.5462,2.5984,0.8251
328,0,3.7649,2.3992,2.5989,0.8131
329,0,4.2391,1.7942,2.6449,0.9903
330,0,4.1884,2.2563,2.6492,1.0159
331,0,4.2994,2.418,2.6272,0.5063
332,0,4.2391,2.2932,2.6452,1.0159
333,0,3.7524,2.104,2.67,0.8927
334,0,4.4354,1.8451,2.6006,0.8343
335,0,4.301,1.6391,2.6558,0.5585
336,0,4.4755,1.8371,2.6006,0.8343
337,0,3.7074,2.1473,2.6492,0.999
338,0,4.3861,2.0001,2.5749,1.3034
339,0,3.7435,2.0948,2.6462,0.8927
340,0,4.2849,2.2344,2.6514,1.1992
341,0,3.8758,2.2468,2.67,0.8938
342,0,4.3645,2.1305,2.5759,1.2837
343,0,4.3912,2.2989,2.6252,0.7911
344,0,3.7389,1.7768,2.6512,0.9903
345,0,4.4015,1.8096,2.6221,0.5438
346,0,4.3722,1.7534,2.6221,0.8047
347,0,3.7413,2.2092,2.67,0.999
348,0,3.669,2.4071,2.6272,0.5062
349,0,4.2909,1.5883,2.6241,0.469
350,0,3.7308,2.2729,2.6452,1.0159
351,0,4.0711,1.7329,2.6486,1.2736
352,0,4.0332,2.3047,2.6431,0.845
353,0,4.3864,2.2095,2.5821,1.1992
354,0,3.7487,2.1083,2.67,0.8927
355,0,3.684,2.0979,2.6462,0.8927
356,0,3.9083,2.3938,2.6002,0.8355
357,0,3.7839,2.3996,2.5989,0.8131
358,0,3.6743,1.8081,2.6453,0.9903
359,0,3.6674,2.0443,2.6462,0.8927
360,0,3.6809,2.1489,2.6492,0.999
361,0,3.783,1.7515,2.6512,0.9678
362,0,4.0327,1.6955,2.5739,1.2916
363,0,4.1607,2.2195,2.67,1.2478
364,0,4.3156,2.1947,2.5821,1.1992
365,0,4.0973,2.4123,2.6002,0.8355
366,0,4.3062,1.9301,2.5749,1.3034
367,0,3.7878,1.8033,2.67,0.9678
368,0,4.4029,1.8407,2.5755,0.8343
369,0,4.1343,2.3505,2.645,0.8355
370,0,3.976,1.4952,2.5995,0.8264
371,0,4.1765,2.2351,2.67,1.0159
372,0,4.0551,1.562,2.5995,0.8264
373,0,3.5375,2.0191,2.6011,0.8348
374,0,4.3892,1.9673,2.5749,0.8348
375,0,4.1038,1.6345,2.575,1.2736
376,0,3.557,2.2339,2.599,0.804
377,0,3.7377,2.3919,2.5989,0.8131
378,0,4.1807,2.3234,2.6452,1.0159
379,0,4.3881,1.6834,2.6558,0.5585
380,0,3.8395,1.7988,2.6512,0.9678
381,0,4.3403,2.3526,2.6252,0.7911
382,0,4.0521,2.2808,2.6431,0.845
383,0,3.9566,1.7314,2.6464,1.2736
384,0,4.2078,2.1542,2.6492,0.999
385,0,3.5187,1.9429,2.6011,0.8348
386,0,3.7561,2.1653,2.67,0.999
387,0,3.7079,2.1431,2.6492,0.999
388,0,3.8628,1.7188,2.6486,1.2736
389,0,4.3502,1.6988,2.6154,0.5585
390,0,4.0186,2.3139,2.6431,0.845
391,0,4.2513,1.8483,2.6453,0.862
392,0,4.1888,1.8011,2.6488,0.9903
393,0,3.6615,1.6539,2.6241,0.7757
394,0,4.2581,1.56,2.6261,0.469
395,0,3.6009,2.0247,2.6011,0.8348
396,0,3.5301,1.8303,2.6006,0.8343
397,0,4.2206,2.31,2.6452,1.0159
398,0,4.3448,1.828,2.5755,1.29
399,0,3.5091,2.1218,2.5999,0.8307
400,0,4.3551,2.3129,2.6252,0.7911
401,0,3.748,2.4413,2.5989,0.8131
402,0,3.5489,1.8975,2.6006,0.8343
403,0,4.4682,2.1538,2.5999,0.804
404,0,3.6772,1.9818,2.6444,0.831
405,0,4.4358,1.906,2.6006,0.8343
406,0,4.47,2.2073,2.599,0.804
407,0,3.9391,1.7291,2.6486,1.2736
408,0,4.3795,1.8312,2.5755,1.29
409,0,3.7052,1.9283,2.6444,0.831
410,0,4.4503,2.2404,2.599,0.804
411,0,3.5256,2.2215,2.599,0.804
412,0,4.0581,1.6848,2.5739,1.2916
413,0,4.0315,1.5985,2.5739,0.8264
414,0,3.8252,2.1919,2.67,1.1694
415,0,4.1142,1.661,2.575,1.2736
416,0,4.2436,1.8168,2.6449,0.9903
417,0,4.5064,2.0619,2.5999,0.8307
418,0,4.2346,1.8133,2.6449,0.9903
419,0,4.3056,1.7229,2.6221,0.8047
420,0,3.5878,1.7678,2.626,0.5437
421,0,3.4869,2.0542,2.6511,0.3613
422,0,3.6638,1.6739,2.6241,0.7757
423,0,3.745,1.7293,2.6528,0.7757
424,0,4.2802,1.6372,2.6241,0.7758
425,0,3.5675,2.1914,2.599,0.804
426,0,4.3172,2.2375,2.5821,1.1992
427,0,3.886,1.6357,2.575,1.2736
428,0,4.2084,1.6272,2.6241,0.7758
429,0,4.4734,2.1233,2.5999,0.8307
430,0,4.1448,1.6019,2.575,0.8251
431,0,3.6611,2.3006,2.6452,1.0159
432,0,3.6993,1.7469,2.6449,0.9903
433,0,4.1803,2.3072,2.6452,1.0159
434,0,3.9878,1.6464,2.5739,1.2916
435,0,4.2427,1.5586,2.6261,0.469
436,0,4.3977,1.9643,2.5749,0.8348
437,0,4.4819,1.8693,2.6006,0.8343
438,0,3.7415,2.2127,2.6492,0.999
439,0,3.7337,2.2419,2.6492,1.0159
440,0,3.8217,2.3257,2.6478,0.9951
441,0,4.2984,2.0244,2.5749,1.3034
442,0,3.7526,1.6151,2.5814,1.1881
443,0,3.8083,1.816,2.6512,0.9678
444,0,4.4263,1.7201,2.626,0.5438
445,0,3.7051,1.801,2.6453,0.9903
446,0,3.8599,1.7312,2.6486,1.2736
447,0,4.4269,2.1353,2.5999,0.8307
448,0,3.7238,2.1365,2.6462,0.999
449,0,4.0785,1.4932,2.5995,0.8251
450,0,3.9315,2.2731,2.6445,0.8938
451,0,4.0705,1.5944,2.5739,0.8264
452,0,3.8987,2.4202,2.6002,0.8355
453,0,3.9747,1.729,2.6464,1.2916
454,0,4.4301,1.8008,2.626,0.8343
455,0,3.8549,1.7247,2.6528,1.1881
456,0,4.0352,1.7322,2.6464,1.2916
457,0,3.7863,1.5652,2.5972,0.8018
458,0,4.1824,2.4694,2.6002,0.8355
459,0,4.4505,2.1021,2.5999,0.8307
460,0,4.4951,1.8492,2.6006,0.8343
461,0,4.2683,1.9714,2.6444,1.3034
462,0,4.0407,1.5997,2.5739,0.8264
463,0,3.7226,2.0482,2.6444,0.8927
464,0,3.9732,1.5339,2.5995,0.8264
465,0,4.3068,2.2913,2.6252,0.7911
466,0,4.2762,2.1131,2.6469,1.2837
467,0,3.8709,1.6025,2.575,0.8251
468,0,4.4725,2.045,2.5999,0.8307
469,0,4.1613,2.3587,2.6504,0.5063
470,0,4.0502,2.4294,2.601,0.8386
471,0,4.2183,1.64,2.6241,0.7758
472,0,4.2357,2.1464,2.6462,0.999
473,0,3.7609,1.6449,2.5814,1.1881
474,0,4.2681,1.9584,2.6444,1.3034
475,0,3.7272,2.196,2.6492,0.999
476,0,3.6449,2.19,2.6514,0.804
477,0,3.7283,2.0756,2.6462,0.8927
478,0,3.6753,1.9154,2.6444,0.8621
479,0,4.2584,1.8245,2.6449,0.9903
480,0,3.7557,2.276,2.6478,1.0159
481,0,3.799,2.2592,2.67,0.9951
482,0,4.3829,2.0416,2.5749,1.2837
483,0,4.4286,1.8719,2.6006,0.8343
484,0,4.1961,1.7121,2.6494,0.7758
485,0,4.3705,2.1145,2.5759,1.2837
486,0,4.2362,1.685,2.6241,0.7758
487,0,4.3167,2.0412,2.5749,1.2837
488,0,3.7415,2.2199,2.67,0.999
489,0,4.2528,1.7739,2.6449,0.9903
490,0,4.3591,1.727,2.6221,0.8047
491,0,4.0435,1.6586,2.5739,1.2916
492,0,4.5016,2.1002,2.5999,0.8307
493,0,3.7361,1.7101,2.6494,0.7757
494,0,3.9854,1.5322,2.5995,0.8264
495,0,4.3396,2.3712,2.6252,0.7911
496,0,3.9636,2.329,2.6431,0.845
497,0,4.3956,2.3124,2.6252,0.7911
498,0,4.449,2.0078,2.6011,0.8348
499,0,3.9524,2.4637,2.6002,0.8355
500,0,3.4922,2.0045,2.6512,0.3771
501,0,4.1108,1.6509,2.575,1.2736
502,0,4.433,1.7611,2.626,0.5438
503,0,4.0832,1.4889,2.5984,0.8251
504,0,3.6647,1.856,2.6453,0.8621
505,0,3.5843,2.0935,2.5999,0.8307
506,0,4.3335,2.1748,2.5821,1.1992
507,0,3.9549,1.7188,2.6486,1.2736
508,0,3.6527,2.0821,2.6469,0.8307
509,0,4.0704,2.2512,2.6445,0.8938
510,0,3.6812,2.1994,2.6492,0.999
511,0,4.2358,1.7412,2.6449,0.9903
512,0,3.5343,1.8529,2.6006,0.8343
513,0,4.2943,1.929,2.5749,1.3034
514,0,3.5705,2.1479,2.5999,0.8307
515,0,3.7193,2.1437,2.6492,0.999
516,0,3.7398,1.8226,2.6512,0.9903
517,0,3.8559,2.4504,2.6002,0.8355
518,0,4.1733,2.3958,2.6002,0.8355
519,0,4.3531,1.6762,2.6558,0.5585
520,0,3.6732,2.2484,2.6492,1.0159
521,0,4.2323,2.3566,2.6504,0.5063
522,0,3.7092,1.9536,2.6444,0.831
523,0,3.9597,1.4914,2.5995,0.8264
524,0,4.2049,2.1873,2.6492,0.999
525,0,4.348,1.7965,2.6221,0.8047
526,0,4.1338,1.5188,2.5984,0.8251
527,0,3.9839,1.6984,2.5739,1.2916
528,0,4.2809,2.1743,2.6514,1.1992
529,0,4.0258,2.3932,2.601,0.8386
530,0,3.664,2.244,2.6492,1.0159
531,0,3.8877,1.6031,2.575,0.8251
532,0,4.1792,1.7438,2.6449,0.9903
533,0,3.5271,1.9698,2.6011,0.8348
534,0,3.5826,2.1839,2.599,0.804
535,0,3.8876,1.5704,2.5984,0.8251
536,0,4.0475,1.7007,2.5739,1.2916
537,0,3.9779,2.3226,2.6431,0.845
538,0,3.8458,2.2315,2.67,0.9951
539,0,3.8012,1.5362,2.5972,0.8018
540,0,3.9188,1.6987,2.575,1.2736
541,0,4.3154,1.9842,2.5749,1.3034
542,0,4.0763,1.5154,2.5984,0.8251
543,0,4.4865,1.8904,2.6006,0.8343
544,0,3.9778,1.7183,2.6464,1.2916
545,0,3.8527,1.7897,2.6512,0.9678
546,0,3.6116,1.8613,2.6006,0.8343
547,0,4.1708,2.4149,2.6002,0.8355
548,0,3.9581,1.5536,2.5984,0.8251
549,0,3.7441,2.4189,2.5989,0.8131
550,0,3.6744,1.8189,2.6453,0.9903
551,0,4.301,2.4041,2.6272,0.5063
552,0,4.2044,2.4534,2.6272,0.5063
553,0,3.789,2.1676,2.67,1.1694
554,0,3.5343,1.8773,2.6006,0.8343
555,0,4.3459,2.1429,2.5759,1.2837
556,0,3.8204,1.6918,2.5814,1.1881
557,0,3.5451,1.8089,2.6006,0.8343
558,0,3.8211,2.4031,2.5989,0.8131
559,0,3.6037,2.1218,2.5999,0.8307
560,0,3.6821,1.908,2.6444,0.8621
561,0,4.0604,1.6594,2.5739,1.2916
562,0,3.9817,1.6207,2.5739,1.2916
563,0,3.7476,1.8138,2.6453,0.9903
564,0,4.1927,2.2214,2.67,0.999
565,0,3.9504,1.6186,2.575,1.2736
566,0,3.6717,2.1822,2.6492,0.999
567,0,4.5019,2.0976,2.5999,0.8307
568,0,3.8706,2.3189,2.6445,0.8938
569,0,3.6539,1.9677,2.6444,0.8348
570,0,4.2543,2.4417,2.6272,0.5063
571,0,3.9658,1.7355,2.6464,1.2916
572,0,3.7377,1.7958,2.6453,0.9903
573,0,4.2435,1.8094,2.6449,0.9903
574,0,4.1805,2.4384,2.6002,0.8355
575,0,3.5694,1.8721,2.6006,0.8343
576,0,4.1772,2.3121,2.6452,1.0159
577,0,4.0907,1.6672,2.575,1.2736
578,0,4.1915,1.6305,2.6241,0.7758
579,0,4.3098,2.12,2.5759,1.2837
580,0,4.1476,1.562,2.5984,0.8251
581,0,3.5921,1.9736,2.6011,0.8348
582,0,3.746,1.7645,2.6512,0.9903
583,0,4.4283,2.2334,2.599,0.804
584,0,3.8664,2.4457,2.6002,0.8355
585,0,4.0982,2.2831,2.6445,0.8938
586,0,3.8348,2.4596,2.5989,0.8131
587,0,4.3949,2.2473,2.5821,1.1992
588,0,4.0269,2.3126,2.6431,0.845
589,0,4.0272,2.3361,2.6432,0.8386
590,0,4.3115,2.2297,2.5821,1.1992
591,0,3.7277,1.9124,2.6444,0.8621
592,0,3.7099,2.2465,2.6492,1.0159
593,0,4.2498,2.0867,2.6462,0.8926
