pid,x,y,z,T,speed
0,373.4,174.0,264.5,21.84,1.006
0,378.1,180.4,264.5,21.27,0.983
0,383.1,183.0,267.0,21.27,1.254
0,386.0,185.7,267.0,20.86,1.254
0,388.9,188.4,267.0,20.86,1.611
0,391.8,191.1,267.0,20.86,1.611
0,394.7,190.8,267.0,20.86,1.611
0,394.7,190.6,267.0,20.86,1.611
0,394.7,193.3,267.0,20.86,1.611
0,394.7,193.1,267.0,20.86,1.700
0,394.7,192.8,267.0,20.86,1.700
0,394.7,192.6,267.0,20.86,1.700
0,394.7,192.4,267.0,20.86,1.700
0,394.7,192.1,267.0,20.86,1.700
0,394.7,191.9,267.0,20.86,1.700
0,394.7,191.7,267.0,20.86,1.611
0,394.7,191.4,267.0,20.86,1.611
0,394.7,191.2,267.0,20.86,1.611
0,394.7,191.0,267.0,20.86,1.611
0,394.7,190.7,267.0,20.86,1.611
0,394.7,190.5,267.0,20.86,1.611
0,394.7,193.2,267.0,20.86,1.611
0,394.7,193.0,267.0,20.86,1.700
0,394.7,192.8,267.0,20.86,1.700
0,394.7,192.5,267.0,20.86,1.700
0,394.7,192.3,267.0,20.86,1.700
0,394.7,192.1,267.0,20.86,1.700
0,394.7,194.8,267.0,20.86,1.700
0,394.7,194.5,267.0,20.86,1.700
0,394.7,194.3,267.0,20.86,1.700
0,394.7,194.1,267.0,20.86,1.700
0,394.7,193.8,267.0,20.86,1.700
0,394.7,193.6,267.0,20.86,1.700
0,394.7,193.4,267.0,20.86,1.700
0,394.7,193.1,267.0,20.86,1.700
0,394.7,192.9,267.0,20.86,1.700
0,394.7,192.7,267.0,20.86,1.700
0,394.7,192.4,267.0,20.86,1.700
0,394.7,192.2,267.0,20.86,1.700
0,394.7,192.0,267.0,20.86,1.700
0,394.7,191.7,267.0,20.86,1.611
0,394.7,191.5,267.0,20.86,1.611
0,394.7,191.3,267.0,20.86,1.611
0,394.7,191.0,267.0,20.86,1.611
0,394.7,190.8,267.0,20.86,1.611
0,394.7,190.6,267.0,20.86,1.611
0,394.7,193.3,267.0,20.86,1.611
0,394.7,193.1,267.0,20.86,1.700
0,394.7,192.8,267.0,20.86,1.700
0,394.7,192.6,267.0,20.86,1.700
0,394.7,192.3,267.0,20.86,1.700
0,394.7,192.1,267.0,20.86,1.700
0,394.7,194.8,267.0,20.86,1.700
0,394.7,194.6,267.0,20.86,1.700
0,394.7,194.4,267.0,20.86,1.700
0,394.7,194.1,267.0,20.86,1.700
0,394.7,193.9,267.0,20.86,1.700
0,394.7,193.7,267.0,20.86,1.700
0,394.7,193.4,267.0,20.86,1.700
0,394.7,193.2,267.0,20.86,1.700
0,394.7,193.0,267.0,20.86,1.700
0,394.7,192.7,267.0,20.86,1.700
0,394.7,192.5,267.0,20.86,1.700
0,394.7,192.3,267.0,20.86,1.700
0,394.7,192.0,267.0,20.86,1.700
0,394.7,194.7,267.0,20.86,1.700
0,394.7,194.5,267.0,20.86,1.700
0,394.7,194.3,267.0,20.86,1.700
0,394.7,194.0,267.0,20.86,1.700
0,394.7,193.8,267.0,20.86,1.700
0,394.7,193.6,267.0,20.86,1.700
0,394.7,193.3,267.0,20.86,1.700
0,394.7,193.1,267.0,20.86,1.700
0,394.7,192.9,267.0,20.86,1.700
0,394.7,192.7,267.0,20.86,1.700
0,394.7,192.4,267.0,20.86,1.700
0,394.7,192.2,267.0,20.86,1.700
0,394.7,191.9,267.0,20.86,1.700
0,394.7,191.7,267.0,20.86,1.611
0,394.7,191.5,267.0,20.86,1.611
0,394.7,191.2,267.0,20.86,1.611
0,394.7,191.0,267.0,20.86,1.611
0,394.7,190.8,267.0,20.86,1.611
0,394.7,190.6,267.0,20.86,1.611
0,394.7,193.3,267.0,20.86,1.611
0,394.7,193.0,267.0,20.86,1.700
0,394.7,192.8,267.0,20.86,1.700
0,394.7,192.6,267.0,20.86,1.700
0,394.7,192.3,267.0,20.86,1.700
0,394.7,192.1,267.0,20.86,1.700
0,394.7,194.8,267.0,20.86,1.700
0,394.7,194.6,267.0,20.86,1.700
0,394.7,194.3,267.0,20.86,1.700
0,394.7,194.1,267.0,20.86,1.700
0,394.7,193.9,267.0,20.86,1.700
0,394.7,193.7,267.0,20.86,1.700
0,394.7,193.4,267.0,20.86,1.700
0,394.7,193.2,267.0,20.86,1.700
0,394.7,192.9,267.0,20.86,1.700
0,394.7,192.7,267.0,20.86,1.700
0,394.7,192.5,267.0,20.86,1.700
0,394.7,192.2,267.0,20.86,1.700
0,394.7,192.0,267.0,20.86,1.700
0,394.7,194.7,267.0,20.86,1.700
0,394.7,194.5,267.0,20.86,1.700
0,394.7,194.3,267.0,20.86,1.700
0,394.7,194.0,267.0,20.86,1.700
0,394.7,193.8,267.0,20.86,1.700
0,394.7,193.6,267.0,20.86,1.700
0,394.7,193.3,267.0,20.86,1.700
0,394.7,193.1,267.0,20.86,1.700
0,394.7,192.9,267.0,20.86,1.700
0,394.7,192.6,267.0,20.86,1.700
0,394.7,192.4,267.0,20.86,1.700
0,394.7,192.2,267.0,20.86,1.700
0,394.7,191.9,267.0,20.86,1.700
0,394.7,191.7,267.0,20.86,1.611
0,394.7,191.5,267.0,20.86,1.611
0,394.7,191.2,267.0,20.86,1.611
0,394.7,191.0,267.0,20.86,1.611
0,394.7,190.8,267.0,20.86,1.611
0,394.7,190.5,267.0,20.86,1.611
0,394.7,193.2,267.0,20.86,1.611
0,394.7,193.0,267.0,20.86,1.700
0,394.7,192.8,267.0,20.86,1.700
0,394.7,192.6,267.0,20.86,1.700
0,394.7,192.3,267.0,20.86,1.700
0,394.7,192.1,267.0,20.86,1.700
0,394.7,194.8,267.0,20.86,1.700
0,394.7,194.6,267.0,20.86,1.700
0,394.7,194.3,267.0,20.86,1.700
0,394.7,194.1,267.0,20.86,1.700
0,394.7,193.9,267.0,20.86,1.700
0,394.7,193.6,267.0,20.86,1.700
0,394.7,193.4,267.0,20.86,1.700
0,394.7,193.2,267.0,20.86,1.700
0,394.7,192.9,267.0,20.86,1.700
0,394.7,192.7,267.0,20.86,1.700
0,394.7,192.5,267.0,20.86,1.700
0,394.7,192.2,267.0,20.86,1.700
0,394.7,192.0,267.0,20.86,1.700
0,394.7,194.7,267.0,20.86,1.700
0,394.7,194.5,267.0,20.86,1.700
0,394.7,194.2,267.0,20.86,1.700
0,394.7,194.0,267.0,20.86,1.700
0,394.7,193.8,267.0,20.86,1.700
0,394.7,193.6,267.0,20.86,1.700
0,394.7,193.3,267.0,20.86,1.700
0,394.7,193.1,267.0,20.86,1.700
0,394.7,192.9,267.0,20.86,1.700
0,394.7,192.6,267.0,20.86,1.700
0,394.7,192.4,267.0,20.86,1.700
0,394.7,192.2,267.0,20.86,1.700
0,394.7,191.9,267.0,20.86,1.700
0,394.7,191.7,267.0,20.86,1.611
0,394.7,191.5,267.0,20.86,1.611
0,394.7,191.2,267.0,20.86,1.611
0,394.7,191.0,267.0,20.86,1.611
0,394.7,190.8,267.0,20.86,1.611
0,394.7,190.5,267.0,20.86,1.611
6,434.9,233.5,262.4,24.43,0.801
6,431.1,231.0,259.9,23.06,0.654
6,426.5,226.3,259.8,21.96,0.819
6,420.8,222.5,259.9,21.96,0.850
6,418.4,217.6,265.9,20.90,0.850
6,415.5,214.6,267.0,21.04,1.251
6,412.5,211.5,267.0,21.04,1.595
6,409.6,208.4,267.0,21.04,1.595
6,406.7,205.3,267.0,20.91,1.595
6,406.7,205.1,267.0,20.91,1.690
6,406.7,204.8,267.0,20.91,1.690
6,406.7,204.6,267.0,20.91,1.690
6,406.7,204.4,267.0,20.91,1.690
6,406.7,204.2,267.0,20.91,1.690
6,406.7,203.9,267.0,21.01,1.690
6,406.7,203.7,267.0,21.01,1.840
6,406.7,203.4,267.0,21.01,1.840
6,406.7,203.2,267.0,21.01,1.840
6,406.7,203.0,267.0,21.01,1.840
6,406.7,202.8,267.0,21.01,1.840
6,406.7,202.5,267.0,21.01,1.840
6,406.7,202.3,267.0,21.01,1.840
6,406.7,202.1,267.0,21.01,1.840
6,406.7,201.8,267.0,21.01,1.840
6,406.7,201.6,267.0,21.01,1.840
6,406.7,201.3,267.0,21.01,1.840
6,406.7,201.1,267.0,21.01,1.840
6,406.7,200.9,267.0,21.01,1.840
6,406.7,200.7,267.0,21.01,1.840
6,406.7,200.4,267.0,21.01,1.840
6,406.7,200.2,267.0,21.01,1.840
6,406.7,200.0,267.0,21.01,1.840
6,406.7,199.7,267.0,21.01,1.840
6,406.7,199.5,267.0,21.01,1.840
6,406.7,199.3,267.0,21.01,1.840
6,406.7,199.0,267.0,21.01,1.840
6,406.7,198.8,267.0,21.01,1.840
6,406.7,198.6,267.0,21.01,1.840
6,406.7,198.3,267.0,21.01,1.840
6,406.7,198.1,267.0,21.01,1.840
6,406.7,197.9,267.0,21.01,1.840
6,406.7,197.6,267.0,21.01,1.840
6,406.7,197.4,267.0,21.01,1.840
6,406.7,197.2,267.0,21.01,1.840
6,406.7,196.9,267.0,21.01,1.840
6,406.7,196.7,267.0,21.01,1.840
6,406.7,196.5,267.0,21.01,1.840
6,406.7,196.2,267.0,21.01,1.840
6,406.7,196.0,267.0,21.01,1.840
6,406.7,195.8,267.0,21.01,1.840
6,406.7,195.5,267.0,21.01,1.840
6,406.7,195.3,267.0,21.01,1.840
6,406.7,195.1,267.0,21.01,1.840
6,406.7,194.8,267.0,21.01,1.840
6,406.7,194.6,267.0,21.01,1.840
6,406.7,194.4,267.0,21.01,1.840
