ix,iz,x,z,T
86,0,688.0,0.0,25.371
87,0,696.0,0.0,25.371
88,0,704.0,0.0,25.394
89,0,712.0,0.0,25.394
90,0,720.0,0.0,25.394
91,0,728.0,0.0,25.716
92,0,736.0,0.0,25.716
93,0,744.0,0.0,25.716
94,0,752.0,0.0,25.716
95,0,760.0,0.0,26.304
96,0,768.0,0.0,26.304
4,1,32.0,8.0,26.014
5,1,40.0,8.0,26.014
6,1,48.0,8.0,26.014
7,1,56.0,8.0,25.517
8,1,64.0,8.0,25.517
9,1,72.0,8.0,25.517
10,1,80.0,8.0,25.517
11,1,88.0,8.0,25.366
12,1,96.0,8.0,25.366
13,1,104.0,8.0,25.366
14,1,112.0,8.0,25.391
15,1,120.0,8.0,25.391
16,1,128.0,8.0,25.391
17,1,136.0,8.0,25.391
18,1,144.0,8.0,25.479
19,1,152.0,8.0,25.479
20,1,160.0,8.0,25.479
21,1,168.0,8.0,25.479
22,1,176.0,8.0,25.612
23,1,184.0,8.0,25.612
24,1,192.0,8.0,25.612
25,1,200.0,8.0,25.750
26,1,208.0,8.0,25.750
27,1,216.0,8.0,25.750
28,1,224.0,8.0,25.897
29,1,232.0,8.0,25.897
30,1,240.0,8.0,25.897
31,1,248.0,8.0,25.897
32,1,256.0,8.0,26.041
33,1,264.0,8.0,26.041
34,1,272.0,8.0,26.041
35,1,280.0,8.0,26.182
36,1,288.0,8.0,26.182
37,1,296.0,8.0,26.182
38,1,304.0,8.0,26.182
39,1,312.0,8.0,26.274
40,1,320.0,8.0,26.274
41,1,328.0,8.0,26.274
42,1,336.0,8.0,26.274
43,1,344.0,8.0,26.322
44,1,352.0,8.0,26.322
45,1,360.0,8.0,26.322
46,1,368.0,8.0,26.460
47,1,376.0,8.0,26.460
48,1,384.0,8.0,26.460
49,1,392.0,8.0,26.460
50,1,400.0,8.0,26.559
51,1,408.0,8.0,26.559
52,1,416.0,8.0,26.559
53,1,424.0,8.0,26.391
54,1,432.0,8.0,26.391
55,1,440.0,8.0,26.391
56,1,448.0,8.0,26.292
57,1,456.0,8.0,26.292
58,1,464.0,8.0,26.292
59,1,472.0,8.0,26.292
60,1,480.0,8.0,26.239
61,1,488.0,8.0,26.239
62,1,496.0,8.0,26.239
63,1,504.0,8.0,26.137
64,1,512.0,8.0,26.137
65,1,520.0,8.0,26.137
66,1,528.0,8.0,26.137
67,1,536.0,8.0,25.993
68,1,544.0,8.0,25.993
69,1,552.0,8.0,25.993
70,1,560.0,8.0,25.850
71,1,568.0,8.0,25.850
72,1,576.0,8.0,25.850
73,1,584.0,8.0,25.850
74,1,592.0,8.0,25.685
75,1,600.0,8.0,25.685
76,1,608.0,8.0,25.685
77,1,616.0,8.0,25.548
78,1,624.0,8.0,25.548
79,1,632.0,8.0,25.548
80,1,640.0,8.0,25.548
81,1,648.0,8.0,25.434
82,1,656.0,8.0,25.434
83,1,664.0,8.0,25.434
84,1,672.0,8.0,25.434
85,1,680.0,8.0,25.371
86,1,688.0,8.0,25.371
87,1,696.0,8.0,25.371
88,1,704.0,8.0,25.394
89,1,712.0,8.0,25.394
90,1,720.0,8.0,25.394
91,1,728.0,8.0,25.716
92,1,736.0,8.0,25.716
93,1,744.0,8.0,25.716
94,1,752.0,8.0,25.716
95,1,760.0,8.0,26.304
96,1,768.0,8.0,26.304
4,2,32.0,16.0,26.014
5,2,40.0,16.0,26.014
6,2,48.0,16.0,26.014
7,2,56.0,16.0,25.517
8,2,64.0,16.0,25.517
9,2,72.0,16.0,25.517
10,2,80.0,16.0,25.517
11,2,88.0,16.0,25.366
12,2,96.0,16.0,25.366
13,2,104.0,16.0,25.366
14,2,112.0,16.0,25.391
15,2,120.0,16.0,25.391
16,2,128.0,16.0,25.391
17,2,136.0,16.0,25.391
18,2,144.0,16.0,25.479
19,2,152.0,16.0,25.479
20,2,160.0,16.0,25.479
21,2,168.0,16.0,25.479
22,2,176.0,16.0,25.612
23,2,184.0,16.0,25.612
24,2,192.0,16.0,25.612
25,2,200.0,16.0,25.750
26,2,208.0,16.0,25.750
27,2,216.0,16.0,25.750
28,2,224.0,16.0,25.897
29,2,232.0,16.0,25.897
30,2,240.0,16.0,25.897
31,2,248.0,16.0,25.897
32,2,256.0,16.0,26.041
33,2,264.0,16.0,26.041
34,2,272.0,16.0,26.041
35,2,280.0,16.0,26.182
36,2,288.0,16.0,26.182
37,2,296.0,16.0,26.182
38,2,304.0,16.0,26.182
39,2,312.0,16.0,26.274
40,2,320.0,16.0,26.274
41,2,328.0,16.0,26.274
42,2,336.0,16.0,26.274
43,2,344.0,16.0,26.322
44,2,352.0,16.0,26.322
45,2,360.0,16.0,26.322
46,2,368.0,16.0,26.460
47,2,376.0,16.0,26.460
48,2,384.0,16.0,26.460
49,2,392.0,16.0,26.460
50,2,400.0,16.0,26.559
51,2,408.0,16.0,26.559
52,2,416.0,16.0,26.559
53,2,424.0,16.0,26.391
54,2,432.0,16.0,26.391
55,2,440.0,16.0,26.391
56,2,448.0,16.0,26.292
57,2,456.0,16.0,26.292
58,2,464.0,16.0,26.292
59,2,472.0,16.0,26.292
60,2,480.0,16.0,26.239
61,2,488.0,16.0,26.239
62,2,496.0,16.0,26.239
63,2,504.0,16.0,26.137
64,2,512.0,16.0,26.137
65,2,520.0,16.0,26.137
66,2,528.0,16.0,26.137
67,2,536.0,16.0,25.993
68,2,544.0,16.0,25.993
69,2,552.0,16.0,25.993
70,2,560.0,16.0,25.850
71,2,568.0,16.0,25.850
72,2,576.0,16.0,25.850
73,2,584.0,16.0,25.850
74,2,592.0,16.0,25.685
75,2,600.0,16.0,25.685
76,2,608.0,16.0,25.685
77,2,616.0,16.0,25.548
78,2,624.0,16.0,25.548
79,2,632.0,16.0,25.548
80,2,640.0,16.0,25.548
81,2,648.0,16.0,25.434
82,2,656.0,16.0,25.434
83,2,664.0,16.0,25.434
84,2,672.0,16.0,25.434
85,2,680.0,16.0,25.371
86,2,688.0,16.0,25.371
87,2,696.0,16.0,25.371
88,2,704.0,16.0,25.394
89,2,712.0,16.0,25.394
90,2,720.0,16.0,25.394
91,2,728.0,16.0,25.716
92,2,736.0,16.0,25.716
93,2,744.0,16.0,25.716
94,2,752.0,16.0,25.716
95,2,760.0,16.0,26.304
96,2,768.0,16.0,26.304
4,3,32.0,24.0,26.014
5,3,40.0,24.0,26.014
6,3,48.0,24.0,26.014
7,3,56.0,24.0,25.517
8,3,64.0,24.0,25.517
9,3,72.0,24.0,25.517
10,3,80.0,24.0,25.517
11,3,88.0,24.0,25.366
12,3,96.0,24.0,25.366
13,3,104.0,24.0,25.366
14,3,112.0,24.0,25.391
15,3,120.0,24.0,25.391
16,3,128.0,24.0,25.391
17,3,136.0,24.0,25.391
18,3,144.0,24.0,25.479
19,3,152.0,24.0,25.479
20,3,160.0,24.0,25.479
21,3,168.0,24.0,25.479
22,3,176.0,24.0,25.612
23,3,184.0,24.0,25.612
24,3,192.0,24.0,25.612
25,3,200.0,24.0,25.750
26,3,208.0,24.0,25.750
27,3,216.0,24.0,25.750
28,3,224.0,24.0,25.897
29,3,232.0,24.0,25.897
30,3,240.0,24.0,25.897
31,3,248.0,24.0,25.897
32,3,256.0,24.0,26.041
33,3,264.0,24.0,26.041
34,3,272.0,24.0,26.041
35,3,280.0,24.0,26.182
36,3,288.0,24.0,26.182
37,3,296.0,24.0,26.182
38,3,304.0,24.0,26.182
39,3,312.0,24.0,26.274
40,3,320.0,24.0,26.274
41,3,328.0,24.0,26.274
42,3,336.0,24.0,26.274
43,3,344.0,24.0,26.322
44,3,352.0,24.0,26.322
45,3,360.0,24.0,26.322
46,3,368.0,24.0,26.460
47,3,376.0,24.0,26.460
48,3,384.0,24.0,26.460
49,3,392.0,24.0,26.460
50,3,400.0,24.0,26.559
51,3,408.0,24.0,26.559
52,3,416.0,24.0,26.559
53,3,424.0,24.0,26.391
54,3,432.0,24.0,26.391
55,3,440.0,24.0,26.391
56,3,448.0,24.0,26.292
57,3,456.0,24.0,26.292
58,3,464.0,24.0,26.292
59,3,472.0,24.0,26.292
60,3,480.0,24.0,26.239
61,3,488.0,24.0,26.239
62,3,496.0,24.0,26.239
63,3,504.0,24.0,26.137
64,3,512.0,24.0,26.137
65,3,520.0,24.0,26.137
66,3,528.0,24.0,26.137
67,3,536.0,24.0,25.993
68,3,544.0,24.0,25.993
69,3,552.0,24.0,25.993
70,3,560.0,24.0,25.850
71,3,568.0,24.0,25.850
72,3,576.0,24.0,25.850
73,3,584.0,24.0,25.850
74,3,592.0,24.0,25.685
75,3,600.0,24.0,25.685
76,3,608.0,24.0,25.685
77,3,616.0,24.0,25.548
78,3,624.0,24.0,25.548
79,3,632.0,24.0,25.548
80,3,640.0,24.0,25.548
81,3,648.0,24.0,25.434
82,3,656.0,24.0,25.434
83,3,664.0,24.0,25.434
84,3,672.0,24.0,25.434
85,3,680.0,24.0,25.371
86,3,688.0,24.0,25.371
87,3,696.0,24.0,25.371
88,3,704.0,24.0,25.394
89,3,712.0,24.0,25.394
90,3,720.0,24.0,25.394
91,3,728.0,24.0,25.716
92,3,736.0,24.0,25.716
93,3,744.0,24.0,25.716
94,3,752.0,24.0,25.716
95,3,760.0,24.0,26.304
96,3,768.0,24.0,26.304
4,4,32.0,32.0,25.756
5,4,40.0,32.0,25.756
6,4,48.0,32.0,25.756
7,4,56.0,32.0,25.297
8,4,64.0,32.0,25.297
9,4,72.0,32.0,25.297
10,4,80.0,32.0,25.297
11,4,88.0,32.0,25.180
12,4,96.0,32.0,25.180
13,4,104.0,32.0,25.180
14,4,112.0,32.0,25.226
15,4,120.0,32.0,25.226
16,4,128.0,32.0,25.226
17,4,136.0,32.0,25.226
18,4,144.0,32.0,25.328
19,4,152.0,32.0,25.328
20,4,160.0,32.0,25.328
21,4,168.0,32.0,25.328
22,4,176.0,32.0,25.475
23,4,184.0,32.0,25.475
24,4,192.0,32.0,25.475
25,4,200.0,32.0,25.621
26,4,208.0,32.0,25.621
27,4,216.0,32.0,25.621
28,4,224.0,32.0,25.750
29,4,232.0,32.0,25.750
30,4,240.0,32.0,25.750
31,4,248.0,32.0,25.750
32,4,256.0,32.0,25.899
33,4,264.0,32.0,25.899
34,4,272.0,32.0,25.899
35,4,280.0,32.0,26.037
36,4,288.0,32.0,26.037
37,4,296.0,32.0,26.037
38,4,304.0,32.0,26.037
39,4,312.0,32.0,26.143
40,4,320.0,32.0,26.143
41,4,328.0,32.0,26.143
42,4,336.0,32.0,26.143
43,4,344.0,32.0,26.207
44,4,352.0,32.0,26.207
45,4,360.0,32.0,26.207
46,4,368.0,32.0,26.295
47,4,376.0,32.0,26.295
48,4,384.0,32.0,26.295
49,4,392.0,32.0,26.295
50,4,400.0,32.0,26.362
51,4,408.0,32.0,26.362
52,4,416.0,32.0,26.362
53,4,424.0,32.0,26.255
54,4,432.0,32.0,26.255
55,4,440.0,32.0,26.255
56,4,448.0,32.0,26.170
57,4,456.0,32.0,26.170
58,4,464.0,32.0,26.170
59,4,472.0,32.0,26.170
60,4,480.0,32.0,26.096
61,4,488.0,32.0,26.096
62,4,496.0,32.0,26.096
63,4,504.0,32.0,25.994
64,4,512.0,32.0,25.994
65,4,520.0,32.0,25.994
66,4,528.0,32.0,25.994
67,4,536.0,32.0,25.849
68,4,544.0,32.0,25.849
69,4,552.0,32.0,25.849
70,4,560.0,32.0,25.708
71,4,568.0,32.0,25.708
72,4,576.0,32.0,25.708
73,4,584.0,32.0,25.708
74,4,592.0,32.0,25.554
75,4,600.0,32.0,25.554
76,4,608.0,32.0,25.554
77,4,616.0,32.0,25.408
78,4,624.0,32.0,25.408
79,4,632.0,32.0,25.408
80,4,640.0,32.0,25.408
81,4,648.0,32.0,25.277
82,4,656.0,32.0,25.277
83,4,664.0,32.0,25.277
84,4,672.0,32.0,25.277
85,4,680.0,32.0,25.193
86,4,688.0,32.0,25.193
87,4,696.0,32.0,25.193
88,4,704.0,32.0,25.198
89,4,712.0,32.0,25.198
90,4,720.0,32.0,25.198
91,4,728.0,32.0,25.477
92,4,736.0,32.0,25.477
93,4,744.0,32.0,25.477
94,4,752.0,32.0,25.477
95,4,760.0,32.0,26.023
96,4,768.0,32.0,26.023
4,5,32.0,40.0,25.756
5,5,40.0,40.0,25.756
6,5,48.0,40.0,25.756
7,5,56.0,40.0,25.297
8,5,64.0,40.0,25.297
9,5,72.0,40.0,25.297
10,5,80.0,40.0,25.297
11,5,88.0,40.0,25.180
12,5,96.0,40.0,25.180
13,5,104.0,40.0,25.180
14,5,112.0,40.0,25.226
15,5,120.0,40.0,25.226
16,5,128.0,40.0,25.226
17,5,136.0,40.0,25.226
18,5,144.0,40.0,25.328
19,5,152.0,40.0,25.328
20,5,160.0,40.0,25.328
21,5,168.0,40.0,25.328
22,5,176.0,40.0,25.475
23,5,184.0,40.0,25.475
24,5,192.0,40.0,25.475
25,5,200.0,40.0,25.621
26,5,208.0,40.0,25.621
27,5,216.0,40.0,25.621
28,5,224.0,40.0,25.750
29,5,232.0,40.0,25.750
30,5,240.0,40.0,25.750
31,5,248.0,40.0,25.750
32,5,256.0,40.0,25.899
33,5,264.0,40.0,25.899
34,5,272.0,40.0,25.899
35,5,280.0,40.0,26.037
36,5,288.0,40.0,26.037
37,5,296.0,40.0,26.037
38,5,304.0,40.0,26.037
39,5,312.0,40.0,26.143
40,5,320.0,40.0,26.143
41,5,328.0,40.0,26.143
42,5,336.0,40.0,26.143
43,5,344.0,40.0,26.207
44,5,352.0,40.0,26.207
45,5,360.0,40.0,26.207
46,5,368.0,40.0,26.295
47,5,376.0,40.0,26.295
48,5,384.0,40.0,26.295
49,5,392.0,40.0,26.295
50,5,400.0,40.0,26.362
51,5,408.0,40.0,26.362
52,5,416.0,40.0,26.362
53,5,424.0,40.0,26.255
54,5,432.0,40.0,26.255
55,5,440.0,40.0,26.255
56,5,448.0,40.0,26.170
57,5,456.0,40.0,26.170
58,5,464.0,40.0,26.170
59,5,472.0,40.0,26.170
60,5,480.0,40.0,26.096
61,5,488.0,40.0,26.096
62,5,496.0,40.0,26.096
63,5,504.0,40.0,25.994
64,5,512.0,40.0,25.994
65,5,520.0,40.0,25.994
66,5,528.0,40.0,25.994
67,5,536.0,40.0,25.849
68,5,544.0,40.0,25.849
69,5,552.0,40.0,25.849
70,5,560.0,40.0,25.708
71,5,568.0,40.0,25.708
72,5,576.0,40.0,25.708
73,5,584.0,40.0,25.708
74,5,592.0,40.0,25.554
75,5,600.0,40.0,25.554
76,5,608.0,40.0,25.554
77,5,616.0,40.0,25.408
78,5,624.0,40.0,25.408
79,5,632.0,40.0,25.408
80,5,640.0,40.0,25.408
81,5,648.0,40.0,25.277
82,5,656.0,40.0,25.277
83,5,664.0,40.0,25.277
84,5,672.0,40.0,25.277
85,5,680.0,40.0,25.193
86,5,688.0,40.0,25.193
87,5,696.0,40.0,25.193
88,5,704.0,40.0,25.198
89,5,712.0,40.0,25.198
90,5,720.0,40.0,25.198
91,5,728.0,40.0,25.477
92,5,736.0,40.0,25.477
93,5,744.0,40.0,25.477
94,5,752.0,40.0,25.477
95,5,760.0,40.0,26.023
96,5,768.0,40.0,26.023
4,6,32.0,48.0,25.756
5,6,40.0,48.0,25.756
6,6,48.0,48.0,25.756
7,6,56.0,48.0,25.297
8,6,64.0,48.0,25.297
9,6,72.0,48.0,25.297
10,6,80.0,48.0,25.297
11,6,88.0,48.0,25.180
12,6,96.0,48.0,25.180
13,6,104.0,48.0,25.180
14,6,112.0,48.0,25.226
15,6,120.0,48.0,25.226
16,6,128.0,48.0,25.226
17,6,136.0,48.0,25.226
18,6,144.0,48.0,25.328
19,6,152.0,48.0,25.328
20,6,160.0,48.0,25.328
21,6,168.0,48.0,25.328
22,6,176.0,48.0,25.475
23,6,184.0,48.0,25.475
24,6,192.0,48.0,25.475
25,6,200.0,48.0,25.621
26,6,208.0,48.0,25.621
27,6,216.0,48.0,25.621
28,6,224.0,48.0,25.750
29,6,232.0,48.0,25.750
30,6,240.0,48.0,25.750
31,6,248.0,48.0,25.750
32,6,256.0,48.0,25.899
33,6,264.0,48.0,25.899
34,6,272.0,48.0,25.899
35,6,280.0,48.0,26.037
36,6,288.0,48.0,26.037
37,6,296.0,48.0,26.037
38,6,304.0,48.0,26.037
39,6,312.0,48.0,26.143
40,6,320.0,48.0,26.143
41,6,328.0,48.0,26.143
42,6,336.0,48.0,26.143
43,6,344.0,48.0,26.207
44,6,352.0,48.0,26.207
45,6,360.0,48.0,26.207
46,6,368.0,48.0,26.295
47,6,376.0,48.0,26.295
48,6,384.0,48.0,26.295
49,6,392.0,48.0,26.295
50,6,400.0,48.0,26.362
51,6,408.0,48.0,26.362
52,6,416.0,48.0,26.362
53,6,424.0,48.0,26.255
54,6,432.0,48.0,26.255
55,6,440.0,48.0,26.255
56,6,448.0,48.0,26.170
57,6,456.0,48.0,26.170
58,6,464.0,48.0,26.170
59,6,472.0,48.0,26.170
60,6,480.0,48.0,26.096
61,6,488.0,48.0,26.096
62,6,496.0,48.0,26.096
63,6,504.0,48.0,25.994
64,6,512.0,48.0,25.994
65,6,520.0,48.0,25.994
66,6,528.0,48.0,25.994
67,6,536.0,48.0,25.849
68,6,544.0,48.0,25.849
69,6,552.0,48.0,25.849
70,6,560.0,48.0,25.708
71,6,568.0,48.0,25.708
72,6,576.0,48.0,25.708
73,6,584.0,48.0,25.708
74,6,592.0,48.0,25.554
75,6,600.0,48.0,25.554
76,6,608.0,48.0,25.554
77,6,616.0,48.0,25.408
78,6,624.0,48.0,25.408
79,6,632.0,48.0,25.408
80,6,640.0,48.0,25.408
81,6,648.0,48.0,25.277
82,6,656.0,48.0,25.277
83,6,664.0,48.0,25.277
84,6,672.0,48.0,25.277
85,6,680.0,48.0,25.193
86,6,688.0,48.0,25.193
87,6,696.0,48.0,25.193
88,6,704.0,48.0,25.198
89,6,712.0,48.0,25.198
90,6,720.0,48.0,25.198
91,6,728.0,48.0,25.477
92,6,736.0,48.0,25.477
93,6,744.0,48.0,25.477
94,6,752.0,48.0,25.477
95,6,760.0,48.0,26.023
96,6,768.0,48.0,26.023
4,7,32.0,56.0,25.496
5,7,40.0,56.0,25.496
6,7,48.0,56.0,25.496
7,7,56.0,56.0,25.206
8,7,64.0,56.0,25.206
9,7,72.0,56.0,25.206
10,7,80.0,56.0,25.206
11,7,88.0,56.0,25.101
12,7,96.0,56.0,25.101
13,7,104.0,56.0,25.101
14,7,112.0,56.0,25.129
15,7,120.0,56.0,25.129
16,7,128.0,56.0,25.129
17,7,136.0,56.0,25.129
18,7,144.0,56.0,25.218
19,7,152.0,56.0,25.218
20,7,160.0,56.0,25.218
21,7,168.0,56.0,25.218
22,7,176.0,56.0,25.367
23,7,184.0,56.0,25.367
24,7,192.0,56.0,25.367
25,7,200.0,56.0,25.513
26,7,208.0,56.0,25.513
27,7,216.0,56.0,25.513
28,7,224.0,56.0,25.645
29,7,232.0,56.0,25.645
30,7,240.0,56.0,25.645
31,7,248.0,56.0,25.645
32,7,256.0,56.0,25.840
33,7,264.0,56.0,25.840
34,7,272.0,56.0,25.840
35,7,280.0,56.0,26.008
36,7,288.0,56.0,26.008
37,7,296.0,56.0,26.008
38,7,304.0,56.0,26.008
39,7,312.0,56.0,26.116
40,7,320.0,56.0,26.116
41,7,328.0,56.0,26.116
42,7,336.0,56.0,26.116
43,7,344.0,56.0,26.174
44,7,352.0,56.0,26.174
45,7,360.0,56.0,26.174
46,7,368.0,56.0,26.241
47,7,376.0,56.0,26.241
48,7,384.0,56.0,26.241
49,7,392.0,56.0,26.241
50,7,400.0,56.0,26.295
51,7,408.0,56.0,26.295
52,7,416.0,56.0,26.295
53,7,424.0,56.0,26.211
54,7,432.0,56.0,26.211
55,7,440.0,56.0,26.211
56,7,448.0,56.0,26.141
57,7,456.0,56.0,26.141
58,7,464.0,56.0,26.141
59,7,472.0,56.0,26.141
60,7,480.0,56.0,26.070
61,7,488.0,56.0,26.070
62,7,496.0,56.0,26.070
63,7,504.0,56.0,25.959
64,7,512.0,56.0,25.959
65,7,520.0,56.0,25.959
66,7,528.0,56.0,25.959
67,7,536.0,56.0,25.773
68,7,544.0,56.0,25.773
69,7,552.0,56.0,25.773
70,7,560.0,56.0,25.601
71,7,568.0,56.0,25.601
72,7,576.0,56.0,25.601
73,7,584.0,56.0,25.601
74,7,592.0,56.0,25.443
75,7,600.0,56.0,25.443
76,7,608.0,56.0,25.443
77,7,616.0,56.0,25.301
78,7,624.0,56.0,25.301
79,7,632.0,56.0,25.301
80,7,640.0,56.0,25.301
81,7,648.0,56.0,25.173
82,7,656.0,56.0,25.173
83,7,664.0,56.0,25.173
84,7,672.0,56.0,25.173
85,7,680.0,56.0,25.102
86,7,688.0,56.0,25.102
87,7,696.0,56.0,25.102
88,7,704.0,56.0,25.120
89,7,712.0,56.0,25.120
90,7,720.0,56.0,25.120
91,7,728.0,56.0,25.333
92,7,736.0,56.0,25.333
93,7,744.0,56.0,25.333
94,7,752.0,56.0,25.333
95,7,760.0,56.0,25.631
96,7,768.0,56.0,25.631
4,8,32.0,64.0,25.496
5,8,40.0,64.0,25.496
6,8,48.0,64.0,25.496
7,8,56.0,64.0,25.206
8,8,64.0,64.0,25.206
9,8,72.0,64.0,25.206
10,8,80.0,64.0,25.206
11,8,88.0,64.0,25.101
12,8,96.0,64.0,25.101
13,8,104.0,64.0,25.101
14,8,112.0,64.0,25.129
15,8,120.0,64.0,25.129
16,8,128.0,64.0,25.129
17,8,136.0,64.0,25.129
18,8,144.0,64.0,25.218
19,8,152.0,64.0,25.218
20,8,160.0,64.0,25.218
21,8,168.0,64.0,25.218
22,8,176.0,64.0,25.367
23,8,184.0,64.0,25.367
24,8,192.0,64.0,25.367
25,8,200.0,64.0,25.513
26,8,208.0,64.0,25.513
27,8,216.0,64.0,25.513
28,8,224.0,64.0,25.645
29,8,232.0,64.0,25.645
30,8,240.0,64.0,25.645
31,8,248.0,64.0,25.645
32,8,256.0,64.0,25.840
33,8,264.0,64.0,25.840
34,8,272.0,64.0,25.840
35,8,280.0,64.0,26.008
36,8,288.0,64.0,26.008
37,8,296.0,64.0,26.008
38,8,304.0,64.0,26.008
39,8,312.0,64.0,26.116
40,8,320.0,64.0,26.116
41,8,328.0,64.0,26.116
42,8,336.0,64.0,26.116
43,8,344.0,64.0,26.174
44,8,352.0,64.0,26.174
45,8,360.0,64.0,26.174
46,8,368.0,64.0,26.241
47,8,376.0,64.0,26.241
48,8,384.0,64.0,26.241
49,8,392.0,64.0,26.241
50,8,400.0,64.0,26.295
51,8,408.0,64.0,26.295
52,8,416.0,64.0,26.295
53,8,424.0,64.0,26.211
54,8,432.0,64.0,26.211
55,8,440.0,64.0,26.211
56,8,448.0,64.0,26.141
57,8,456.0,64.0,26.141
58,8,464.0,64.0,26.141
59,8,472.0,64.0,26.141
60,8,480.0,64.0,26.070
61,8,488.0,64.0,26.070
62,8,496.0,64.0,26.070
63,8,504.0,64.0,25.959
64,8,512.0,64.0,25.959
65,8,520.0,64.0,25.959
66,8,528.0,64.0,25.959
67,8,536.0,64.0,25.773
68,8,544.0,64.0,25.773
69,8,552.0,64.0,25.773
70,8,560.0,64.0,25.601
71,8,568.0,64.0,25.601
72,8,576.0,64.0,25.601
73,8,584.0,64.0,25.601
74,8,592.0,64.0,25.443
75,8,600.0,64.0,25.443
76,8,608.0,64.0,25.443
77,8,616.0,64.0,25.301
78,8,624.0,64.0,25.301
79,8,632.0,64.0,25.301
80,8,640.0,64.0,25.301
81,8,648.0,64.0,25.173
82,8,656.0,64.0,25.173
83,8,664.0,64.0,25.173
84,8,672.0,64.0,25.173
85,8,680.0,64.0,25.102
86,8,688.0,64.0,25.102
87,8,696.0,64.0,25.102
88,8,704.0,64.0,25.120
89,8,712.0,64.0,25.120
90,8,720.0,64.0,25.120
91,8,728.0,64.0,25.333
92,8,736.0,64.0,25.333
93,8,744.0,64.0,25.333
94,8,752.0,64.0,25.333
95,8,760.0,64.0,25.631
96,8,768.0,64.0,25.631
4,9,32.0,72.0,25.496
5,9,40.0,72.0,25.496
6,9,48.0,72.0,25.496
7,9,56.0,72.0,25.206
8,9,64.0,72.0,25.206
9,9,72.0,72.0,25.206
10,9,80.0,72.0,25.206
11,9,88.0,72.0,25.101
12,9,96.0,72.0,25.101
13,9,104.0,72.0,25.101
14,9,112.0,72.0,25.129
15,9,120.0,72.0,25.129
16,9,128.0,72.0,25.129
17,9,136.0,72.0,25.129
18,9,144.0,72.0,25.218
19,9,152.0,72.0,25.218
20,9,160.0,72.0,25.218
21,9,168.0,72.0,25.218
22,9,176.0,72.0,25.367
23,9,184.0,72.0,25.367
24,9,192.0,72.0,25.367
25,9,200.0,72.0,25.513
26,9,208.0,72.0,25.513
27,9,216.0,72.0,25.513
28,9,224.0,72.0,25.645
29,9,232.0,72.0,25.645
30,9,240.0,72.0,25.645
31,9,248.0,72.0,25.645
32,9,256.0,72.0,25.840
33,9,264.0,72.0,25.840
34,9,272.0,72.0,25.840
35,9,280.0,72.0,26.008
36,9,288.0,72.0,26.008
37,9,296.0,72.0,26.008
38,9,304.0,72.0,26.008
39,9,312.0,72.0,26.116
