x,y,z,T,Ux,Uy,Uz,p,source
5.5500,0.2500,0.0500,295.489,0.2602,0.2175,-0.0401,100032.00,vane25
5.6500,0.2500,0.0500,295.528,0.2588,0.2072,-0.0382,100032.00,vane25
5.7500,0.2500,0.0500,295.567,0.2577,0.1964,-0.0370,100032.00,vane25
2.2500,0.3500,0.0500,295.557,-0.2403,0.2343,-0.0260,100032.00,vane25
2.3500,0.3500,0.0500,295.522,-0.2410,0.2457,-0.0263,100032.00,vane25
2.4500,0.3500,0.0500,295.486,-0.2423,0.2563,-0.0273,100032.00,vane25
2.5500,0.3500,0.0500,295.451,-0.2427,0.2661,-0.0288,100032.00,vane25
2.6500,0.3500,0.0500,295.418,-0.2413,0.2751,-0.0305,100032.00,vane25
2.7500,0.3500,0.0500,295.387,-0.2377,0.2833,-0.0323,100032.00,vane25
2.8500,0.3500,0.0500,295.358,-0.2318,0.2906,-0.0342,100032.00,vane25
2.9500,0.3500,0.0500,295.330,-0.2233,0.2969,-0.0360,100032.00,vane25
3.0500,0.3500,0.0500,295.306,-0.2124,0.3021,-0.0378,100032.00,vane25
3.1500,0.3500,0.0500,295.283,-0.1989,0.3061,-0.0395,100032.00,vane25
3.2500,0.3500,0.0500,295.262,-0.1828,0.3086,-0.0411,100032.00,vane25
3.3500,0.3500,0.0500,295.244,-0.1643,0.3097,-0.0427,100032.00,vane25
3.4500,0.3500,0.0500,295.228,-0.1432,0.3091,-0.0441,100032.00,vane25
3.5500,0.3500,0.0500,295.215,-0.1197,0.3067,-0.0453,100032.00,vane25
3.6500,0.3500,0.0500,295.204,-0.0939,0.3027,-0.0463,100032.00,vane25
3.7500,0.3500,0.0500,295.197,-0.0663,0.2974,-0.0466,100032.00,vane25
3.8500,0.3500,0.0500,295.195,-0.0370,0.2914,-0.0452,100032.00,vane25
3.9500,0.3500,0.0500,295.199,-0.0133,0.2852,-0.0412,100032.00,vane25
4.0500,0.3500,0.0500,295.199,0.0134,0.2852,-0.0412,100032.00,vane25
4.1500,0.3500,0.0500,295.195,0.0371,0.2914,-0.0452,100032.00,vane25
4.2500,0.3500,0.0500,295.197,0.0664,0.2974,-0.0466,100032.00,vane25
4.3500,0.3500,0.0500,295.204,0.0939,0.3028,-0.0463,100032.00,vane25
4.4500,0.3500,0.0500,295.215,0.1197,0.3068,-0.0453,100032.00,vane25
4.5500,0.3500,0.0500,295.228,0.1432,0.3091,-0.0441,100032.00,vane25
4.6500,0.3500,0.0500,295.244,0.1643,0.3097,-0.0427,100032.00,vane25
4.7500,0.3500,0.0500,295.262,0.1828,0.3087,-0.0411,100032.00,vane25
4.8500,0.3500,0.0500,295.283,0.1988,0.3061,-0.0395,100032.00,vane25
4.9500,0.3500,0.0500,295.305,0.2123,0.3022,-0.0378,100032.00,vane25
5.0500,0.3500,0.0500,295.330,0.2233,0.2970,-0.0360,100032.00,vane25
5.1500,0.3500,0.0500,295.357,0.2317,0.2907,-0.0342,100032.00,vane25
5.2500,0.3500,0.0500,295.387,0.2377,0.2834,-0.0323,100032.00,vane25
5.3500,0.3500,0.0500,295.418,0.2412,0.2752,-0.0305,100032.00,vane25
5.4500,0.3500,0.0500,295.451,0.2426,0.2662,-0.0287,100032.00,vane25
5.5500,0.3500,0.0500,295.486,0.2423,0.2563,-0.0273,100032.00,vane25
5.6500,0.3500,0.0500,295.522,0.2409,0.2457,-0.0263,100032.00,vane25
5.7500,0.3500,0.0500,295.557,0.2402,0.2344,-0.0261,100032.00,vane25
2.2500,0.4500,0.0500,295.562,-0.2237,0.2580,-0.0180,100032.00,vane25
2.3500,0.4500,0.0500,295.530,-0.2244,0.2691,-0.0179,100032.00,vane25
2.4500,0.4500,0.0500,295.496,-0.2258,0.2792,-0.0184,100032.00,vane25
2.5500,0.4500,0.0500,295.464,-0.2263,0.2883,-0.0193,100032.00,vane25
2.6500,0.4500,0.0500,295.433,-0.2253,0.2966,-0.0205,100032.00,vane25
2.7500,0.4500,0.0500,295.404,-0.2222,0.3040,-0.0218,100032.00,vane25
2.8500,0.4500,0.0500,295.377,-0.2168,0.3105,-0.0232,100032.00,vane25
2.9500,0.4500,0.0500,295.352,-0.2091,0.3159,-0.0245,100032.00,vane25
3.0500,0.4500,0.0500,295.330,-0.1990,0.3201,-0.0259,100032.00,vane25
3.1500,0.4500,0.0500,295.310,-0.1866,0.3229,-0.0272,100032.00,vane25
3.2500,0.4500,0.0500,295.292,-0.1718,0.3243,-0.0284,100032.00,vane25
3.3500,0.4500,0.0500,295.276,-0.1546,0.3241,-0.0296,100032.00,vane25
3.4500,0.4500,0.0500,295.262,-0.1351,0.3223,-0.0307,100032.00,vane25
3.5500,0.4500,0.0500,295.251,-0.1133,0.3188,-0.0317,100032.00,vane25
3.6500,0.4500,0.0500,295.242,-0.0893,0.3138,-0.0325,100032.00,vane25
3.7500,0.4500,0.0500,295.237,-0.0637,0.3079,-0.0328,100032.00,vane25
3.8500,0.4500,0.0500,295.236,-0.0364,0.3019,-0.0317,100032.00,vane25
3.9500,0.4500,0.0500,295.240,-0.0131,0.2962,-0.0289,100032.00,vane25
4.0500,0.4500,0.0500,295.240,0.0132,0.2962,-0.0289,100032.00,vane25
4.1500,0.4500,0.0500,295.236,0.0364,0.3019,-0.0317,100032.00,vane25
4.2500,0.4500,0.0500,295.237,0.0638,0.3079,-0.0328,100032.00,vane25
4.3500,0.4500,0.0500,295.242,0.0894,0.3139,-0.0325,100032.00,vane25
4.4500,0.4500,0.0500,295.251,0.1133,0.3189,-0.0317,100032.00,vane25
4.5500,0.4500,0.0500,295.262,0.1351,0.3223,-0.0307,100032.00,vane25
4.6500,0.4500,0.0500,295.276,0.1547,0.3242,-0.0296,100032.00,vane25
4.7500,0.4500,0.0500,295.291,0.1718,0.3244,-0.0284,100032.00,vane25
4.8500,0.4500,0.0500,295.310,0.1866,0.3230,-0.0272,100032.00,vane25
4.9500,0.4500,0.0500,295.330,0.1990,0.3201,-0.0259,100032.00,vane25
5.0500,0.4500,0.0500,295.352,0.2091,0.3159,-0.0245,100032.00,vane25
5.1500,0.4500,0.0500,295.377,0.2168,0.3105,-0.0232,100032.00,vane25
5.2500,0.4500,0.0500,295.404,0.2221,0.3041,-0.0218,100032.00,vane25
5.3500,0.4500,0.0500,295.433,0.2252,0.2966,-0.0205,100032.00,vane25
5.4500,0.4500,0.0500,295.464,0.2263,0.2883,-0.0193,100032.00,vane25
5.5500,0.4500,0.0500,295.496,0.2258,0.2792,-0.0184,100032.00,vane25
5.6500,0.4500,0.0500,295.530,0.2243,0.2691,-0.0179,100032.00,vane25
5.7500,0.4500,0.0500,295.562,0.2236,0.2580,-0.0180,100032.00,vane25
2.2500,0.5500,0.0500,295.577,-0.2084,0.2724,-0.0119,100032.00,vane25
2.3500,0.5500,0.0500,295.546,-0.2093,0.2829,-0.0117,100032.00,vane25
2.4500,0.5500,0.0500,295.515,-0.2110,0.2921,-0.0120,100032.00,vane25
2.5500,0.5500,0.0500,295.484,-0.2117,0.3003,-0.0126,100032.00,vane25
2.6500,0.5500,0.0500,295.455,-0.2109,0.3075,-0.0135,100032.00,vane25
2.7500,0.5500,0.0500,295.428,-0.2083,0.3138,-0.0145,100032.00,vane25
2.8500,0.5500,0.0500,295.403,-0.2035,0.3192,-0.0155,100032.00,vane25
2.9500,0.5500,0.0500,295.380,-0.1966,0.3234,-0.0166,100032.00,vane25
3.0500,0.5500,0.0500,295.360,-0.1874,0.3264,-0.0177,100032.00,vane25
3.1500,0.5500,0.0500,295.342,-0.1761,0.3281,-0.0187,100032.00,vane25
3.2500,0.5500,0.0500,295.326,-0.1625,0.3282,-0.0197,100032.00,vane25
3.3500,0.5500,0.0500,295.312,-0.1466,0.3268,-0.0206,100032.00,vane25
3.4500,0.5500,0.0500,295.300,-0.1285,0.3237,-0.0215,100032.00,vane25
3.5500,0.5500,0.0500,295.291,-0.1081,0.3192,-0.0224,100032.00,vane25
3.6500,0.5500,0.0500,295.285,-0.0857,0.3135,-0.0231,100032.00,vane25
3.7500,0.5500,0.0500,295.281,-0.0616,0.3071,-0.0233,100032.00,vane25
3.8500,0.5500,0.0500,295.281,-0.0358,0.3010,-0.0225,100032.00,vane25
3.9500,0.5500,0.0500,295.285,-0.0131,0.2957,-0.0207,100032.00,vane25
4.0500,0.5500,0.0500,295.285,0.0132,0.2957,-0.0207,100032.00,vane25
4.1500,0.5500,0.0500,295.281,0.0359,0.3010,-0.0225,100032.00,vane25
4.2500,0.5500,0.0500,295.281,0.0617,0.3071,-0.0233,100032.00,vane25
4.3500,0.5500,0.0500,295.285,0.0857,0.3135,-0.0230,100032.00,vane25
4.4500,0.5500,0.0500,295.291,0.1081,0.3193,-0.0224,100032.00,vane25
4.5500,0.5500,0.0500,295.300,0.1285,0.3238,-0.0215,100032.00,vane25
4.6500,0.5500,0.0500,295.312,0.1466,0.3268,-0.0206,100032.00,vane25
4.7500,0.5500,0.0500,295.325,0.1625,0.3283,-0.0197,100032.00,vane25
4.8500,0.5500,0.0500,295.341,0.1760,0.3281,-0.0187,100032.00,vane25
4.9500,0.5500,0.0500,295.360,0.1874,0.3265,-0.0177,100032.00,vane25
5.0500,0.5500,0.0500,295.380,0.1965,0.3235,-0.0166,100032.00,vane25
5.1500,0.5500,0.0500,295.403,0.2035,0.3192,-0.0155,100032.00,vane25
5.2500,0.5500,0.0500,295.428,0.2082,0.3139,-0.0145,100032.00,vane25
5.3500,0.5500,0.0500,295.455,0.2109,0.3075,-0.0135,100032.00,vane25
5.4500,0.5500,0.0500,295.484,0.2116,0.3003,-0.0126,100032.00,vane25
5.5500,0.5500,0.0500,295.514,0.2109,0.2921,-0.0120,100032.00,vane25
5.6500,0.5500,0.0500,295.546,0.2093,0.2829,-0.0117,100032.00,vane25
5.7500,0.5500,0.0500,295.577,0.2083,0.2724,-0.0119,100032.00,vane25
2.2500,0.6500,0.0500,295.598,-0.1940,0.2803,-0.0069,100032.00,vane25
2.3500,0.6500,0.0500,295.568,-0.1955,0.2903,-0.0070,100032.00,vane25
2.4500,0.6500,0.0500,295.538,-0.1974,0.2986,-0.0073,100032.00,vane25
2.5500,0.6500,0.0500,295.509,-0.1984,0.3057,-0.0078,100032.00,vane25
2.6500,0.6500,0.0500,295.481,-0.1979,0.3118,-0.0085,100032.00,vane25
2.7500,0.6500,0.0500,295.456,-0.1957,0.3170,-0.0093,100032.00,vane25
2.8500,0.6500,0.0500,295.433,-0.1915,0.3212,-0.0102,100032.00,vane25
2.9500,0.6500,0.0500,295.412,-0.1853,0.3243,-0.0110,100032.00,vane25
3.0500,0.6500,0.0500,295.393,-0.1771,0.3261,-0.0119,100032.00,vane25
3.1500,0.6500,0.0500,295.377,-0.1667,0.3266,-0.0127,100032.00,vane25
3.2500,0.6500,0.0500,295.363,-0.1542,0.3255,-0.0135,100032.00,vane25
3.3500,0.6500,0.0500,295.351,-0.1396,0.3229,-0.0143,100032.00,vane25
3.4500,0.6500,0.0500,295.341,-0.1227,0.3188,-0.0150,100032.00,vane25
3.5500,0.6500,0.0500,295.334,-0.1036,0.3134,-0.0158,100032.00,vane25
3.6500,0.6500,0.0500,295.329,-0.0825,0.3069,-0.0164,100032.00,vane25
3.7500,0.6500,0.0500,295.327,-0.0598,0.3001,-0.0167,100032.00,vane25
3.8500,0.6500,0.0500,295.329,-0.0353,0.2939,-0.0162,100032.00,vane25
3.9500,0.6500,0.0500,295.333,-0.0130,0.2887,-0.0150,100032.00,vane25
4.0500,0.6500,0.0500,295.333,0.0131,0.2888,-0.0150,100032.00,vane25
4.1500,0.6500,0.0500,295.328,0.0354,0.2940,-0.0161,100032.00,vane25
4.2500,0.6500,0.0500,295.327,0.0599,0.3002,-0.0167,100032.00,vane25
4.3500,0.6500,0.0500,295.329,0.0826,0.3070,-0.0164,100032.00,vane25
4.4500,0.6500,0.0500,295.334,0.1037,0.3134,-0.0158,100032.00,vane25
4.5500,0.6500,0.0500,295.341,0.1227,0.3189,-0.0150,100032.00,vane25
4.6500,0.6500,0.0500,295.351,0.1396,0.3230,-0.0143,100032.00,vane25
4.7500,0.6500,0.0500,295.363,0.1542,0.3256,-0.0135,100032.00,vane25
4.8500,0.6500,0.0500,295.377,0.1667,0.3266,-0.0127,100032.00,vane25
4.9500,0.6500,0.0500,295.393,0.1770,0.3262,-0.0119,100032.00,vane25
5.0500,0.6500,0.0500,295.412,0.1853,0.3243,-0.0110,100032.00,vane25
5.1500,0.6500,0.0500,295.433,0.1915,0.3212,-0.0102,100032.00,vane25
5.2500,0.6500,0.0500,295.456,0.1956,0.3170,-0.0093,100032.00,vane25
5.3500,0.6500,0.0500,295.481,0.1978,0.3119,-0.0085,100032.00,vane25
5.4500,0.6500,0.0500,295.509,0.1983,0.3058,-0.0078,100032.00,vane25
5.5500,0.6500,0.0500,295.538,0.1974,0.2986,-0.0073,100032.00,vane25
5.6500,0.6500,0.0500,295.568,0.1954,0.2903,-0.0070,100032.00,vane25
5.7500,0.6500,0.0500,295.598,0.1939,0.2804,-0.0069,100032.00,vane25
2.2500,0.7500,0.0500,295.623,-0.1797,0.2831,-0.0027,100032.00,vane25
2.3500,0.7500,0.0500,295.593,-0.1820,0.2927,-0.0032,100032.00,vane25
2.4500,0.7500,0.0500,295.564,-0.1845,0.3004,-0.0037,100032.00,vane25
2.5500,0.7500,0.0500,295.536,-0.1859,0.3067,-0.0042,100032.00,vane25
2.6500,0.7500,0.0500,295.511,-0.1858,0.3119,-0.0049,100032.00,vane25
2.7500,0.7500,0.0500,295.487,-0.1840,0.3161,-0.0055,100032.00,vane25
2.8500,0.7500,0.0500,295.465,-0.1804,0.3191,-0.0062,100032.00,vane25
2.9500,0.7500,0.0500,295.446,-0.1749,0.3211,-0.0069,100032.00,vane25
3.0500,0.7500,0.0500,295.429,-0.1675,0.3217,-0.0076,100032.00,vane25
3.1500,0.7500,0.0500,295.414,-0.1581,0.3210,-0.0083,100032.00,vane25
3.2500,0.7500,0.0500,295.402,-0.1467,0.3188,-0.0090,100032.00,vane25
3.3500,0.7500,0.0500,295.392,-0.1332,0.3151,-0.0096,100032.00,vane25
3.4500,0.7500,0.0500,295.385,-0.1175,0.3100,-0.0103,100032.00,vane25
3.5500,0.7500,0.0500,295.379,-0.0996,0.3037,-0.0110,100032.00,vane25
3.6500,0.7500,0.0500,295.376,-0.0797,0.2966,-0.0115,100032.00,vane25
3.7500,0.7500,0.0500,295.376,-0.0581,0.2894,-0.0119,100032.00,vane25
3.8500,0.7500,0.0500,295.378,-0.0347,0.2830,-0.0116,100032.00,vane25
3.9500,0.7500,0.0500,295.382,-0.0129,0.2779,-0.0110,100032.00,vane25
4.0500,0.7500,0.0500,295.382,0.0131,0.2779,-0.0110,100032.00,vane25
4.1500,0.7500,0.0500,295.378,0.0348,0.2831,-0.0116,100032.00,vane25
4.2500,0.7500,0.0500,295.376,0.0582,0.2894,-0.0119,100032.00,vane25
4.3500,0.7500,0.0500,295.376,0.0798,0.2966,-0.0115,100032.00,vane25
4.4500,0.7500,0.0500,295.379,0.0997,0.3037,-0.0110,100032.00,vane25
4.5500,0.7500,0.0500,295.384,0.1175,0.3101,-0.0103,100032.00,vane25
4.6500,0.7500,0.0500,295.392,0.1332,0.3152,-0.0096,100032.00,vane25
4.7500,0.7500,0.0500,295.402,0.1467,0.3189,-0.0089,100032.00,vane25
4.8500,0.7500,0.0500,295.414,0.1581,0.3211,-0.0083,100032.00,vane25
4.9500,0.7500,0.0500,295.429,0.1675,0.3218,-0.0076,100032.00,vane25
5.0500,0.7500,0.0500,295.446,0.1749,0.3211,-0.0069,100032.00,vane25
5.1500,0.7500,0.0500,295.465,0.1803,0.3192,-0.0062,100032.00,vane25
5.2500,0.7500,0.0500,295.487,0.1839,0.3161,-0.0055,100032.00,vane25
5.3500,0.7500,0.0500,295.510,0.1857,0.3120,-0.0049,100032.00,vane25
5.4500,0.7500,0.0500,295.536,0.1858,0.3068,-0.0042,100032.00,vane25
5.5500,0.7500,0.0500,295.564,0.1844,0.3005,-0.0037,100032.00,vane25
5.6500,0.7500,0.0500,295.593,0.1820,0.2928,-0.0032,100032.00,vane25
5.7500,0.7500,0.0500,295.623,0.1797,0.2832,-0.0027,100032.00,vane25
2.2500,0.8500,0.0500,295.648,-0.1645,0.2813,0.0011,100032.00,vane25
2.3500,0.8500,0.0500,295.618,-0.1681,0.2911,0.0001,100032.00,vane25
2.4500,0.8500,0.0500,295.590,-0.1715,0.2984,-0.0007,100032.00,vane25
2.5500,0.8500,0.0500,295.564,-0.1734,0.3042,-0.0014,100032.00,vane25
2.6500,0.8500,0.0500,295.540,-0.1739,0.3086,-0.0021,100032.00,vane25
2.7500,0.8500,0.0500,295.518,-0.1727,0.3119,-0.0027,100032.00,vane25
2.8500,0.8500,0.0500,295.499,-0.1698,0.3141,-0.0033,100032.00,vane25
2.9500,0.8500,0.0500,295.481,-0.1651,0.3151,-0.0039,100032.00,vane25
3.0500,0.8500,0.0500,295.467,-0.1585,0.3148,-0.0044,100032.00,vane25
3.1500,0.8500,0.0500,295.454,-0.1500,0.3130,-0.0049,100032.00,vane25
3.2500,0.8500,0.0500,295.444,-0.1396,0.3096,-0.0055,100032.00,vane25
3.3500,0.8500,0.0500,295.436,-0.1272,0.3048,-0.0061,100032.00,vane25
3.4500,0.8500,0.0500,295.430,-0.1126,0.2987,-0.0068,100032.00,vane25
3.5500,0.8500,0.0500,295.427,-0.0959,0.2916,-0.0074,100032.00,vane25
3.6500,0.8500,0.0500,295.425,-0.0771,0.2838,-0.0080,100032.00,vane25
3.7500,0.8500,0.0500,295.426,-0.0565,0.2762,-0.0085,100032.00,vane25
3.8500,0.8500,0.0500,295.429,-0.0340,0.2697,-0.0084,100032.00,vane25
3.9500,0.8500,0.0500,295.433,-0.0128,0.2644,-0.0083,100032.00,vane25
4.0500,0.8500,0.0500,295.433,0.0129,0.2644,-0.0083,100032.00,vane25
4.1500,0.8500,0.0500,295.429,0.0342,0.2697,-0.0084,100032.00,vane25
4.2500,0.8500,0.0500,295.426,0.0566,0.2763,-0.0084,100032.00,vane25
4.3500,0.8500,0.0500,295.425,0.0772,0.2839,-0.0080,100032.00,vane25
4.4500,0.8500,0.0500,295.426,0.0960,0.2916,-0.0074,100032.00,vane25
4.5500,0.8500,0.0500,295.430,0.1127,0.2988,-0.0068,100032.00,vane25
4.6500,0.8500,0.0500,295.435,0.1272,0.3049,-0.0061,100032.00,vane25
