pid,step,x,y,z,speed
264,0,4.1938,1.5304,2.6267,0.4833
265,0,4.2656,2.0294,2.6437,1.3072
266,0,4.1076,1.6121,2.575,1.2832
267,0,3.7418,1.5426,2.5977,0.8071
268,0,4.3763,2.014,2.5743,1.3072
269,0,4.3171,2.2892,2.6243,0.8009
270,0,3.8131,1.6692,2.5813,1.198
271,0,3.6577,2.091,2.6459,0.8394
272,0,4.2903,1.8002,2.6497,0.8008
273,0,4.0551,1.6516,2.5739,1.3008
274,0,3.6693,1.8067,2.6451,1.0064
275,0,4.03,1.5013,2.5994,0.8377
276,0,3.7387,1.853,2.6454,0.8774
277,0,4.1876,2.2021,2.67,0.9983
278,0,4.2455,1.6501,2.6243,0.788
279,0,3.8483,1.7229,2.6514,1.198
280,0,3.7343,1.8532,2.6454,0.8774
281,0,4.3152,2.3997,2.6224,0.3675
282,0,3.8319,1.7747,2.6499,0.9829
283,0,4.3058,2.3491,2.6243,0.8009
284,0,3.798,1.5616,2.5977,0.8071
285,0,4.4593,2.1605,2.5982,0.8133
286,0,3.7275,1.6598,2.6243,0.788
287,0,4.0707,2.254,2.6448,0.8923
288,0,3.8677,1.6214,2.575,1.2832
289,0,4.1593,1.7221,2.6469,1.2832
290,0,4.4927,2.1486,2.5991,0.8395
291,0,4.4543,2.0461,2.5991,0.8395
292,0,4.3992,1.8875,2.5751,0.8402
293,0,4.1005,1.6093,2.575,1.2832
294,0,4.0279,2.4174,2.6002,0.8437
295,0,3.6131,2.0322,2.6001,0.8433
296,0,4.3333,2.3596,2.6243,0.8009
297,0,4.4052,1.8063,2.6234,0.5142
298,0,4.2633,2.0178,2.6437,1.3072
299,0,4.4098,2.2693,2.6243,0.5001
300,0,4.2638,1.9881,2.6437,1.3072
301,0,4.3453,2.2333,2.5814,1.2057
302,0,3.8283,2.4547,2.5983,0.8164
303,0,4.2788,2.2575,2.6503,0.8009
304,0,3.9194,2.4823,2.5994,0.8404
305,0,3.6444,2.2215,2.6503,0.8133
306,0,3.7828,1.7692,2.6499,0.9829
307,0,3.6031,1.7151,2.6266,0.5142
308,0,3.7447,1.9297,2.6442,0.8344
309,0,3.6753,2.2111,2.6486,0.9983
310,0,4.4383,1.8889,2.5996,0.8402
311,0,3.7367,1.9102,2.67,0.8774
312,0,4.117,1.7285,2.6469,1.2832
313,0,4.1839,2.2313,2.6486,0.9983
314,0,3.7965,1.7658,2.6499,0.9829
315,0,3.7689,2.2543,2.6479,0.9968
316,0,4.3233,1.8145,2.5751,1.2917
317,0,4.1986,1.8111,2.6471,1.0064
318,0,4.1604,2.2607,2.67,0.8923
319,0,4.3665,2.2151,2.5814,1.2057
320,0,3.8485,2.2404,2.67,0.9968
321,0,3.9752,1.5454,2.5994,0.8377
322,0,4.5022,2.0937,2.5991,0.8395
323,0,3.773,1.7556,2.6499,0.9829
324,0,3.797,2.297,2.6479,0.9968
325,0,3.9052,2.3153,2.6448,0.8923
326,0,4.0548,1.5197,2.5994,0.8377
327,0,4.3998,2.2895,2.6243,0.8009
328,0,3.5435,2.132,2.5991,0.8394
329,0,4.0337,2.4976,2.5925,0.3769
330,0,4.3231,2.1514,2.5753,1.2057
331,0,3.8899,1.6454,2.575,1.2832
332,0,3.6796,1.8851,2.6454,0.8774
333,0,4.1382,2.2441,2.67,0.8923
334,0,3.6903,1.9144,2.6454,0.8774
335,0,3.5484,1.929,2.6001,0.8433
336,0,3.5677,1.7176,2.6266,0.5142
337,0,3.6043,1.8669,2.5996,0.8402
338,0,4.2614,1.9611,2.6437,1.3072
339,0,3.7458,1.6255,2.5813,1.198
340,0,3.7262,2.0706,2.6456,0.8913
341,0,4.1967,2.2155,2.67,0.9983
342,0,4.0681,1.6125,2.5739,1.3008
343,0,4.3435,2.0576,2.5753,1.2889
344,0,4.2169,1.8196,2.6451,1.0064
345,0,4.2647,1.7025,2.6497,0.788
346,0,4.1789,2.4849,2.5994,0.8404
347,0,3.7662,2.1446,2.67,0.9983
348,0,4.0001,1.6127,2.5739,1.3008
349,0,4.3755,2.1343,2.5753,1.2889
350,0,3.5221,1.9967,2.6001,0.8433
351,0,3.6832,1.7583,2.6451,1.0064
352,0,4.0555,2.2605,2.6435,0.8413
353,0,3.9905,1.6414,2.5739,1.3008
354,0,3.6664,2.2755,2.6447,1.0202
355,0,3.8187,1.6386,2.5813,1.198
356,0,4.4631,1.9055,2.5996,0.8402
357,0,4.0293,1.6252,2.5739,1.3008
358,0,4.4035,2.2023,2.5814,0.8133
359,0,4.3135,1.8229,2.5751,1.2917
360,0,3.7653,2.2053,2.67,0.9983
361,0,3.6881,2.0448,2.6456,0.8913
362,0,3.5969,2.0824,2.5991,0.8394
363,0,3.8943,1.5564,2.5985,0.834
364,0,4.0309,1.5455,2.5994,0.8377
365,0,4.2026,2.2986,2.6447,1.0202
366,0,3.7337,2.2021,2.6486,0.9983
367,0,3.7625,2.1462,2.67,0.9983
368,0,3.5728,2.0329,2.6001,0.8433
369,0,4.4737,1.8775,2.5996,0.8402
370,0,4.275,2.1367,2.6459,1.2889
371,0,4.0921,1.5624,2.5985,0.834
372,0,4.0136,2.4885,2.5925,0.3769
373,0,3.5768,1.7106,2.6266,0.5142
374,0,3.9708,2.2626,2.6435,0.8413
375,0,4.1106,1.6982,2.575,1.2832
376,0,4.4607,2.1246,2.5991,0.8395
377,0,4.2495,2.2097,2.6486,0.9983
378,0,3.6651,1.6539,2.6243,0.788
379,0,3.5315,2.0404,2.5991,0.8394
380,0,4.0793,2.5132,2.6503,0.3647
381,0,3.9379,1.6601,2.575,1.2832
382,0,4.3812,2.1383,2.5753,1.2889
383,0,4.4547,1.9573,2.6001,0.8433
384,0,4.2541,2.4171,2.6267,0.5089
385,0,3.5642,1.9999,2.6001,0.8433
386,0,4.1883,1.6585,2.575,1.2832
387,0,3.6683,2.0304,2.6456,0.8913
388,0,4.2277,2.2066,2.6486,0.9983
389,0,3.8234,2.4901,2.5983,0.8164
390,0,4.354,2.1142,2.5753,1.2889
391,0,4.017,1.5252,2.5994,0.8377
392,0,4.2924,2.3287,2.6496,0.8009
393,0,4.3662,1.7067,2.6165,0.5688
394,0,4.298,1.8636,2.5751,1.2917
395,0,4.1745,2.4836,2.5994,0.8404
396,0,3.6522,1.8678,2.6452,0.8402
397,0,4.3162,2.3972,2.6224,0.3675
398,0,3.5793,1.7368,2.6266,0.5142
399,0,3.9588,1.5298,2.5994,0.8377
400,0,4.2277,1.533,2.6267,0.4833
401,0,4.2453,1.7999,2.6451,1.0064
402,0,4.1763,1.6375,2.575,1.2832
403,0,4.0405,2.2598,2.6435,0.8413
404,0,3.5245,2.2166,2.5982,0.8133
405,0,4.0655,2.39,2.6002,0.8437
406,0,3.8015,2.2048,2.67,1.168
407,0,3.7311,1.9473,2.6442,0.8344
408,0,4.2653,1.8061,2.6452,0.8008
409,0,3.6429,2.3205,2.6496,0.5001
410,0,4.3163,2.1726,2.5814,1.2057
411,0,4.2248,2.1805,2.6486,0.9983
412,0,3.7311,1.9955,2.6442,0.8344
413,0,3.4997,1.9166,2.5921,0.3653
414,0,4.3363,1.8013,2.5751,0.8008
415,0,3.7938,1.822,2.6499,0.9829
416,0,3.6827,1.8133,2.6454,1.0064
417,0,4.2266,2.2555,2.6486,1.0202
418,0,4.1783,2.2298,2.67,1.0202
419,0,3.8754,1.4981,2.5985,0.834
420,0,4.2456,1.6223,2.6243,0.788
421,0,3.8542,1.7677,2.6499,0.9829
422,0,4.1367,1.5986,2.575,0.834
423,0,4.4728,1.9356,2.6001,0.8433
424,0,4.2648,1.9225,2.6452,1.2917
425,0,3.8421,2.3089,2.6448,0.9968
426,0,3.7435,2.1507,2.67,0.9983
427,0,4.4108,1.7201,2.6234,0.5142
428,0,3.8132,2.245,2.67,0.9968
429,0,3.7405,1.5536,2.5977,0.8071
430,0,3.5579,2.2097,2.5982,0.8133
431,0,3.7508,1.8613,2.67,0.8774
432,0,4.3871,2.1558,2.5753,1.2057
433,0,4.0797,2.5081,2.6504,0.3647
434,0,3.8011,2.4733,2.5983,0.8164
435,0,4.1034,2.2563,2.67,0.8923
436,0,4.2441,1.6457,2.6243,0.788
437,0,3.7655,2.2559,2.6479,0.9968
438,0,4.1404,2.2927,2.6448,0.8923
439,0,3.8155,1.5671,2.5977,0.8071
440,0,4.3916,1.8798,2.5751,0.8402
441,0,4.2174,1.6418,2.6243,0.788
442,0,4.2368,2.1081,2.6456,0.8913
443,0,3.9643,1.5072,2.5994,0.8377
444,0,4.0093,2.4727,2.6002,0.8437
445,0,4.0579,1.5676,2.5994,0.8377
446,0,3.9901,2.5099,2.6504,0.3769
447,0,4.1193,1.5597,2.5985,0.834
448,0,3.9603,2.4088,2.6002,0.8437
449,0,4.4967,2.1583,2.5982,0.8133
450,0,3.6985,2.4074,2.6267,0.5089
451,0,3.9131,2.3059,2.6448,0.8923
452,0,4.1782,2.2569,2.6447,1.0202
453,0,3.9984,2.2926,2.6435,0.8413
454,0,3.7483,2.1455,2.67,0.9983
455,0,3.8742,1.7557,2.6471,0.8752
456,0,3.8178,2.4563,2.5983,0.8164
457,0,3.8987,2.4721,2.5994,0.8404
458,0,3.8174,2.2601,2.6479,0.9968
459,0,3.6042,2.0001,2.6001,0.8433
460,0,4.0389,2.28,2.6435,0.8413
461,0,3.7175,1.5685,2.6267,0.4833
462,0,4.27,1.5881,2.6243,0.4833
463,0,3.8765,2.491,2.592,0.3647
464,0,3.7143,1.6413,2.6243,0.788
465,0,4.3961,1.8385,2.5751,0.8402
466,0,4.1145,1.551,2.5985,0.834
467,0,3.6987,2.1945,2.6486,0.9983
468,0,3.8935,1.6128,2.575,1.2832
469,0,4.3523,2.1504,2.5753,1.2057
470,0,4.2664,1.566,2.6267,0.4833
471,0,4.198,1.7661,2.6451,1.0064
472,0,3.696,1.6327,2.6243,0.788
473,0,3.8721,1.6435,2.575,1.2832
474,0,3.5527,2.2007,2.5982,0.8133
475,0,4.4588,2.0153,2.6001,0.8433
476,0,4.378,2.052,2.5753,1.2889
477,0,3.5931,1.8396,2.5996,0.8402
478,0,4.4396,2.0884,2.5991,0.8395
479,0,3.8034,1.6329,2.5813,1.198
480,0,4.3336,2.3385,2.6243,0.8009
481,0,3.5083,1.9012,2.5921,0.3653
482,0,3.7069,1.939,2.6442,0.8344
483,0,4.126,1.7309,2.6469,1.2832
484,0,3.8117,1.7812,2.6499,0.9829
485,0,3.9852,1.5672,2.5994,0.8377
486,0,4.2609,2.4109,2.6267,0.5089
487,0,4.0859,2.2509,2.6448,0.8923
488,0,4.2816,2.3002,2.6496,0.8009
489,0,4.4539,2.0173,2.6001,0.8433
490,0,4.1932,1.6164,2.6243,0.788
491,0,4.4512,1.7732,2.6266,0.5142
492,0,4.1571,2.2675,2.6448,0.8923
493,0,4.4259,1.8347,2.5996,0.8402
494,0,4.1264,2.4285,2.5994,0.8404
495,0,3.7364,1.9313,2.6442,0.8344
496,0,4.2823,2.2488,2.6503,0.8009
497,0,4.3004,1.6723,2.6171,0.5688
498,0,3.8091,1.5922,2.5813,0.8071
499,0,4.1607,2.4876,2.592,0.3647
500,0,3.925,2.4899,2.592,0.3647
501,0,4.1799,2.218,2.67,0.9983
502,0,3.5397,1.9929,2.6001,0.8433
503,0,3.7946,1.8081,2.6499,0.9829
504,0,3.6746,1.7929,2.6451,1.0064
505,0,3.7963,1.5973,2.5813,0.8071
506,0,3.5665,2.2271,2.5982,0.8133
507,0,3.5954,1.7258,2.6266,0.5142
508,0,4.0377,2.4201,2.6002,0.8437
509,0,3.8766,1.7479,2.6471,0.8752
510,0,4.2608,1.6475,2.6243,0.788
511,0,4.0647,2.3226,2.6435,0.8413
512,0,3.5765,2.0685,2.5991,0.8394
513,0,4.2258,2.2563,2.6486,1.0202
514,0,4.2638,2.086,2.6459,1.2889
515,0,4.3249,2.0517,2.5753,1.2889
516,0,3.741,2.1708,2.6486,0.9983
517,0,4.3027,1.928,2.5743,1.3072
518,0,4.4,1.7716,2.6234,0.5142
519,0,3.6977,2.1502,2.6456,0.9983
520,0,3.7319,1.7857,2.6451,1.0064
521,0,4.2264,1.8727,2.6454,0.8774
522,0,4.0742,2.2688,2.6435,0.8413
523,0,4.3456,1.7013,2.6165,0.5688
524,0,3.6715,1.8275,2.6454,0.8774
525,0,4.0633,1.6067,2.5739,0.8377
526,0,3.8543,2.2851,2.6479,0.9968
527,0,4.2776,1.6361,2.6243,0.788
528,0,3.7579,2.4223,2.5983,0.8164
529,0,3.5197,1.9365,2.6001,0.8433
530,0,3.8757,1.6468,2.575,1.2832
531,0,4.1623,2.2292,2.67,0.8923
532,0,4.0649,1.6544,2.5739,1.3008
533,0,3.5435,1.8405,2.5996,0.8402
534,0,4.1946,2.3126,2.6447,1.0202
535,0,3.6996,2.074,2.6456,0.8913
536,0,3.8513,2.2152,2.67,1.168
537,0,3.6977,2.2621,2.6486,1.0202
538,0,4.1425,2.4469,2.5994,0.8404
539,0,4.3127,2.1554,2.5753,1.2057
540,0,3.5547,2.0607,2.5991,0.8394
541,0,4.3454,2.2588,2.5814,1.2057
542,0,3.7278,2.424,2.5983,0.8164
543,0,4.2783,1.689,2.6243,0.788
544,0,4.2333,1.6612,2.6243,0.788
545,0,3.7113,2.275,2.6447,1.0202
546,0,3.5294,2.1033,2.5991,0.8394
547,0,4.4821,1.8605,2.5996,0.8402
548,0,3.9578,2.3227,2.6448,0.8923
549,0,3.7023,1.7597,2.6451,1.0064
550,0,4.347,2.0174,2.5743,1.3072
551,0,4.3655,2.1629,2.5814,1.2057
552,0,3.6026,2.2837,2.6268,0.5001
553,0,4.4351,1.8905,2.5996,0.8402
554,0,4.3416,1.8035,2.5751,0.8008
555,0,3.7017,2.0773,2.6456,0.8913
556,0,3.6987,1.8091,2.6454,1.0064
557,0,4.2669,1.7044,2.6497,0.788
558,0,3.5834,1.6963,2.6266,0.5142
559,0,4.1531,1.5653,2.5985,0.834
560,0,3.9835,2.387,2.6002,0.8437
561,0,4.0236,2.5097,2.6504,0.3769
562,0,3.7215,2.0852,2.6456,0.8913
563,0,4.0799,1.6109,2.5739,1.2832
564,0,3.714,1.6036,2.6243,0.788
565,0,4.3405,2.1868,2.5814,1.2057
566,0,3.5794,2.1249,2.5991,0.8394
567,0,3.6703,2.1743,2.6486,0.9983
568,0,3.7898,1.8189,2.67,0.9829
569,0,3.749,1.8419,2.6454,0.8774
570,0,4.1467,2.4555,2.5994,0.8404
571,0,3.5197,2.0376,2.5991,0.8394
572,0,4.1662,2.4376,2.5994,0.8404
573,0,3.6748,1.8997,2.6454,0.8774
574,0,4.4374,1.9445,2.6001,0.8433
575,0,4.2498,1.557,2.6267,0.4833
576,0,3.56,1.8445,2.5996,0.8402
577,0,4.1153,1.7547,2.6471,0.8752
578,0,4.1449,2.2634,2.6448,0.8923
579,0,3.7667,2.4572,2.5983,0.8164
580,0,3.8056,2.3196,2.6479,0.9968
581,0,3.7622,2.173,2.67,0.9983
582,0,4.1505,2.4395,2.5994,0.8404
583,0,3.9542,1.7344,2.6448,1.2832
584,0,3.5471,2.1609,2.5982,0.8133
585,0,3.7162,1.8171,2.6454,1.0064
586,0,4.1935,1.6434,2.6243,0.788
587,0,3.7958,1.6912,2.5813,1.198
588,0,4.2557,1.7401,2.6451,1.0064
589,0,4.1106,2.4388,2.5994,0.8404
590,0,3.7188,1.8124,2.6454,1.0064
591,0,3.7563,2.1254,2.67,0.8913
