dir,k,step,x,y,z,T
Xp,4,19,5.6271,1.9613,2.2721,19.983
Xp,5,19,5.5602,1.9798,2.2846,20.448
Xp,6,19,5.4291,2.0162,2.2342,20.400
Xp,7,19,5.2643,2.0505,2.2388,20.406
Xp,8,19,4.9803,2.0908,2.2762,21.285
Xp,0,20,4.8242,1.8499,2.3018,21.710
Xp,1,20,5.1082,1.8490,2.2228,21.827
Xp,2,20,5.6692,1.8541,2.2637,19.983
Xp,3,20,5.6820,1.9271,2.2589,19.983
Xp,4,20,5.6744,1.9596,2.2506,19.983
Xp,5,20,5.6023,1.9767,2.2648,20.495
Xp,6,20,5.4648,2.0124,2.2147,20.448
Xp,7,20,5.2961,2.0458,2.2195,20.406
Xp,8,20,5.0017,2.0843,2.2600,20.496
Xp,0,21,4.8379,1.8493,2.2885,21.710
Xp,1,21,5.1195,1.8490,2.2088,21.815
Xp,2,21,5.7095,1.8529,2.2447,20.055
Xp,3,21,5.7282,1.9252,2.2378,20.055
Xp,4,21,5.7202,1.9576,2.2294,20.055
Xp,5,21,5.6440,1.9738,2.2449,20.495
Xp,6,21,5.4996,2.0089,2.1954,20.664
Xp,7,21,5.3272,2.0413,2.2003,20.717
Xp,8,21,5.0239,2.0780,2.2433,20.496
Xp,0,22,4.8506,1.8489,2.2751,21.655
Xp,1,22,5.1299,1.8491,2.1950,21.815
Xp,2,22,5.7463,1.8517,2.2267,20.055
Xp,3,22,5.7725,1.9231,2.2169,20.055
Xp,4,22,5.7641,1.9555,2.2085,20.181
Xp,5,22,5.6854,1.9710,2.2249,20.495
Xp,6,22,5.5337,2.0056,2.1761,20.664
Xp,7,22,5.3579,2.0370,2.1812,20.680
Xp,8,22,5.0469,2.0720,2.2263,20.496
Xp,0,23,4.8621,1.8488,2.2617,21.655
Xp,1,23,5.1395,1.8492,2.1813,21.815
Xp,2,23,5.7808,1.8501,2.2091,20.181
Xp,3,23,5.8147,1.9210,2.1965,20.774
Xp,4,23,5.8062,1.9533,2.1880,20.181
Xp,5,23,5.7264,1.9683,2.2048,20.181
Xp,6,23,5.5671,2.0024,2.1569,20.664
Xp,7,23,5.3881,2.0328,2.1623,20.680
Xp,8,23,5.0705,2.0662,2.2090,20.866
Xp,0,24,4.8733,1.8488,2.2481,21.655
Xp,1,24,5.1488,1.8493,2.1677,21.815
Xp,2,24,5.8127,1.8482,2.1922,21.213
Xp,3,24,5.8548,1.9187,2.1766,20.774
Xp,4,24,5.8463,1.9511,2.1680,20.774
Xp,5,24,5.7667,1.9656,2.1847,20.181
Xp,6,24,5.5998,1.9993,2.1379,20.678
Xp,7,24,5.4179,2.0288,2.1434,20.680
Xp,8,24,5.0942,2.0606,2.1915,20.777
Xp,0,25,4.8848,1.8488,2.2342,21.655
Xp,1,25,5.1581,1.8493,2.1541,21.815
Xp,2,25,5.8419,1.8462,2.1759,21.213
Xp,3,25,5.8932,1.9166,2.1571,20.774
Xp,4,25,5.8845,1.9489,2.1485,20.774
Xp,5,25,5.8061,1.9631,2.1647,20.181
Xp,6,25,5.6319,1.9964,2.1189,20.678
Xp,7,25,5.4473,2.0249,2.1245,20.680
Xp,8,25,5.1180,2.0552,2.1739,20.777
Xp,0,26,4.8960,1.8489,2.2202,21.655
Xp,1,26,5.1677,1.8493,2.1403,21.815
Xp,2,26,5.8688,1.8440,2.1603,21.213
Xp,3,26,5.9298,1.9145,2.1381,20.839
Xp,4,26,5.9212,1.9468,2.1294,20.774
Xp,5,26,5.8443,1.9607,2.1449,20.774
Xp,6,26,5.6632,1.9937,2.1001,20.678
Xp,7,26,5.4764,2.0213,2.1058,20.664
Xp,8,26,5.1416,2.0499,2.1562,20.777
Xp,0,27,4.9069,1.8491,2.2061,21.750
Xp,1,27,5.1779,1.8492,2.1263,21.815
Xp,2,27,5.8937,1.8418,2.1451,21.213
Xp,3,27,5.9650,1.9125,2.1195,20.839
Xp,4,27,5.9563,1.9448,2.1106,20.839
Xp,5,27,5.8813,1.9584,2.1255,20.774
Xp,6,27,5.6937,1.9911,2.0814,20.880
Xp,7,27,5.5052,2.0178,2.0871,20.884
Xp,8,27,5.1646,2.0448,2.1387,20.777
Xp,0,28,4.9168,1.8494,2.1923,21.750
Xp,1,28,5.1875,1.8492,2.1125,21.815
Xp,2,28,5.9169,1.8395,2.1303,21.213
Xp,3,28,5.9988,1.9107,2.1013,20.839
Xp,4,28,5.9901,1.9430,2.0921,20.839
Xp,5,28,5.9171,1.9563,2.1063,20.774
Xp,6,28,5.7235,1.9886,2.0630,20.880
Xp,7,28,5.5335,2.0144,2.0685,20.884
Xp,8,28,5.1871,2.0398,2.1213,20.777
Xp,0,29,4.9263,1.8496,2.1785,21.750
Xp,1,29,5.1965,1.8492,2.0989,21.815
Xp,2,29,5.9387,1.8372,2.1157,21.524
Xp,3,29,6.0313,1.9091,2.0833,20.878
Xp,4,29,6.0226,1.9413,2.0738,20.878
Xp,5,29,5.9517,1.9543,2.0873,20.878
Xp,6,29,5.7526,1.9864,2.0448,20.880
Xp,7,29,5.5612,2.0112,2.0499,20.884
Xp,8,29,5.2092,2.0349,2.1040,20.777
Xp,0,30,4.9356,1.8497,2.1648,21.750
Xp,1,30,5.2049,1.8492,2.0855,21.810
Xp,2,30,5.9591,1.8350,2.1015,21.524
Xp,3,30,6.0627,1.9075,2.0656,21.104
Xp,4,30,6.0540,1.9397,2.0558,21.104
Xp,5,30,5.9849,1.9524,2.0687,20.878
Xp,6,30,5.7808,1.9843,2.0270,20.880
Xp,7,30,5.5885,2.0080,2.0315,20.875
Xp,8,30,5.2308,2.0302,2.0869,21.004
Xp,0,31,4.9441,1.8498,2.1514,21.750
Xp,1,31,5.2128,1.8493,2.0723,21.830
Xp,2,31,5.9788,1.8329,2.0873,21.457
Xp,3,31,6.0930,1.9061,2.0480,21.104
Xp,4,31,6.0843,1.9382,2.0379,21.104
Xp,5,31,6.0169,1.9507,2.0503,20.878
Xp,6,31,5.8081,1.9823,2.0096,20.880
Xp,7,31,5.6152,2.0050,2.0131,20.875
Xp,8,31,5.2520,2.0255,2.0698,21.004
Xp,0,32,4.9513,1.8500,2.1384,20.530
Xp,1,32,5.2199,1.8494,2.0593,21.830
Xp,2,32,5.9983,1.8310,2.0731,21.457
Xp,3,32,6.1223,1.9048,2.0305,21.104
Xp,4,32,6.1137,1.9369,2.0203,21.104
Xp,5,32,6.0478,1.9491,2.0322,20.878
Xp,6,32,5.8345,1.9806,1.9926,21.157
Xp,7,32,5.6413,2.0021,1.9949,20.875
Xp,8,32,5.2727,2.0210,2.0529,21.004
Xp,0,33,4.9583,1.8502,2.1254,20.530
Xp,1,33,5.2265,1.8496,2.0464,21.830
Xp,2,33,6.0178,1.8291,2.0587,21.457
Xp,3,33,6.1507,1.9037,2.0132,21.104
Xp,4,33,6.1421,1.9357,2.0027,21.104
Xp,5,33,6.0777,1.9477,2.0142,21.104
Xp,6,33,5.8602,1.9790,1.9758,21.157
Xp,7,33,5.6669,1.9993,1.9767,20.875
Xp,8,33,5.2929,2.0166,2.0361,21.004
Xp,0,34,4.9650,1.8503,2.1125,20.530
Xp,1,34,5.2324,1.8498,2.0338,21.830
Xp,2,34,6.0375,1.8273,2.0440,21.457
Xp,3,34,6.1782,1.9026,1.9960,21.301
Xp,4,34,6.1695,1.9345,1.9853,21.301
Xp,5,34,6.1066,1.9464,1.9963,21.104
Xp,6,34,5.8853,1.9775,1.9593,21.286
Xp,7,34,5.6920,1.9966,1.9587,21.056
Xp,8,34,5.3126,2.0122,2.0194,21.004
Xp,0,35,4.9721,1.8502,2.0994,20.389
Xp,1,35,5.2387,1.8500,2.0210,21.830
Xp,2,35,6.0577,1.8256,2.0291,21.305
Xp,3,35,6.2049,1.9017,1.9788,21.301
Xp,4,35,6.1961,1.9336,1.9680,21.275
Xp,5,35,6.1345,1.9452,1.9786,21.104
Xp,6,35,5.9099,1.9761,1.9429,21.286
Xp,7,35,5.7165,1.9940,1.9409,21.056
Xp,8,35,5.3318,2.0079,2.0028,20.946
Xp,0,36,4.9788,1.8502,2.0864,20.690
Xp,1,36,5.2452,1.8500,2.0081,20.474
Xp,2,36,6.0784,1.8240,2.0138,21.305
Xp,3,36,6.2309,1.9010,1.9617,21.275
Xp,4,36,6.2219,1.9327,1.9507,21.275
Xp,5,36,6.1615,1.9440,1.9610,21.119
Xp,6,36,5.9343,1.9748,1.9266,21.115
Xp,7,36,5.7404,1.9915,1.9233,21.056
Xp,8,36,5.3506,2.0037,1.9864,20.946
Xp,0,37,4.9850,1.8501,2.0736,20.690
Xp,1,37,5.2515,1.8501,1.9951,20.474
Xp,2,37,6.0995,1.8224,1.9983,21.305
Xp,3,37,6.2564,1.9004,1.9446,21.275
Xp,4,37,6.2472,1.9321,1.9335,21.275
Xp,5,37,6.1876,1.9431,1.9435,21.275
Xp,6,37,5.9586,1.9736,1.9101,21.115
Xp,7,37,5.7634,1.9891,1.9061,21.056
Xp,8,37,5.3689,1.9996,1.9701,20.946
Xp,0,38,4.9915,1.8500,2.0606,21.799
Xp,1,38,5.2577,1.8501,1.9823,20.474
Xp,2,38,6.1207,1.8210,1.9826,21.305
Xp,3,38,6.2815,1.9001,1.9275,21.275
Xp,4,38,6.2720,1.9316,1.9163,21.275
Xp,5,38,6.2129,1.9423,1.9261,21.275
Xp,6,38,5.9828,1.9725,1.8934,21.115
Xp,7,38,5.7855,1.9868,1.8893,21.056
Xp,8,38,5.3869,1.9956,1.9539,21.183
Xp,0,39,4.9980,1.8497,2.0477,21.799
Xp,1,39,5.2637,1.8502,1.9694,20.729
Xp,2,39,6.1417,1.8196,1.9668,21.281
Xp,3,39,6.3062,1.9000,1.9103,21.343
Xp,4,39,6.2964,1.9313,1.8990,21.343
Xp,5,39,6.2376,1.9416,1.9087,21.275
Xp,6,39,6.0070,1.9714,1.8765,21.115
Xp,7,39,5.8064,1.9846,1.8731,21.056
Xp,8,39,5.4045,1.9916,1.9378,21.183
Xp,0,40,5.0037,1.8497,2.0350,21.799
Xp,1,40,5.2695,1.8502,1.9566,20.729
Xp,2,40,6.1623,1.8183,1.9509,21.281
Xp,3,40,6.3304,1.9001,1.8931,21.343
Xp,4,40,6.3203,1.9312,1.8817,21.343
Xp,5,40,6.2618,1.9411,1.8913,21.275
Xp,6,40,6.0311,1.9704,1.8593,21.115
Xp,7,40,5.8261,1.9824,1.8574,21.286
Xp,8,40,5.4218,1.9878,1.9217,21.183
Xp,0,41,5.0086,1.8497,2.0226,21.799
Xp,1,41,5.2755,1.8502,1.9437,20.729
Xp,2,41,6.1822,1.8171,1.9350,21.547
Xp,3,41,6.3542,1.9004,1.8759,21.343
Xp,4,41,6.3439,1.9314,1.8643,21.343
Xp,5,41,6.2856,1.9408,1.8738,21.275
Xp,6,41,6.0550,1.9693,1.8420,21.203
Xp,7,41,5.8447,1.9803,1.8421,21.514
Xp,8,41,5.4389,1.9840,1.9055,21.183
Xp,0,42,5.0130,1.8499,2.0104,21.799
Xp,1,42,5.2810,1.8502,1.9309,20.729
Xp,2,42,6.2015,1.8161,1.9192,21.547
Xp,3,42,6.3775,1.9009,1.8586,21.343
Xp,4,42,6.3670,1.9317,1.8469,21.334
Xp,5,42,6.3089,1.9408,1.8563,21.343
Xp,6,42,6.0786,1.9683,1.8244,21.203
Xp,7,42,5.8625,1.9782,1.8272,21.514
Xp,8,42,5.4561,1.9804,1.8891,21.092
Xp,0,43,5.0172,1.8500,1.9982,21.799
Xp,1,43,5.2861,1.8502,1.9182,20.729
Xp,2,43,6.2201,1.8151,1.9033,21.547
Xp,3,43,6.4003,1.9015,1.8412,21.334
Xp,4,43,6.3896,1.9322,1.8294,21.334
Xp,5,43,6.3317,1.9409,1.8387,21.334
Xp,6,43,6.1016,1.9673,1.8067,21.203
Xp,7,43,5.8798,1.9762,1.8123,21.514
Xp,8,43,5.4735,1.9770,1.8725,21.092
Xp,0,44,5.0213,1.8501,1.9862,20.690
Xp,1,44,5.2913,1.8501,1.9055,20.729
Xp,2,44,6.2383,1.8142,1.8874,21.547
Xp,3,44,6.4224,1.9023,1.8238,21.476
Xp,4,44,6.4116,1.9328,1.8118,21.476
Xp,5,44,6.3540,1.9413,1.8211,21.334
Xp,6,44,6.1242,1.9664,1.7888,21.203
Xp,7,44,5.8968,1.9742,1.7973,21.514
Xp,8,44,5.4911,1.9737,1.8555,21.092
Xp,0,45,5.0243,1.8503,1.9746,20.690
Xp,1,45,5.2968,1.8500,1.8926,21.806
Xp,2,45,6.2562,1.8135,1.8715,21.547
Xp,3,45,6.4440,1.9032,1.8064,21.476
Xp,4,45,6.4331,1.9336,1.7943,21.476
Xp,5,45,6.3760,1.9418,1.8034,21.334
Xp,6,45,6.1462,1.9655,1.7710,21.203
Xp,7,45,5.9140,1.9722,1.7821,21.514
Xp,8,45,5.5090,1.9705,1.8381,21.427
Xp,0,46,5.0271,1.8506,1.9631,20.963
Xp,1,46,5.3024,1.8497,1.8797,21.806
Xp,2,46,6.2738,1.8128,1.8554,21.547
Xp,3,46,6.4650,1.9042,1.7889,21.476
Xp,4,46,6.4541,1.9345,1.7767,21.476
Xp,5,46,6.3974,1.9424,1.7858,21.334
Xp,6,46,6.1677,1.9646,1.7531,21.203
Xp,7,46,5.9316,1.9704,1.7664,21.325
Xp,8,46,5.5274,1.9676,1.8202,20.938
Xp,0,47,5.0299,1.8507,1.9516,20.963
Xp,1,47,5.3082,1.8494,1.8666,21.806
Xp,2,47,6.2914,1.8123,1.8392,21.460
Xp,3,47,6.4856,1.9053,1.7714,21.476
Xp,4,47,6.4747,1.9355,1.7591,21.476
Xp,5,47,6.4183,1.9432,1.7681,21.476
Xp,6,47,6.1887,1.9639,1.7352,21.288
Xp,7,47,5.9499,1.9686,1.7502,21.114
Xp,8,47,5.5461,1.9647,1.8018,20.938
Xp,0,48,5.0329,1.8507,1.9400,20.963
Xp,1,48,5.3135,1.8490,1.8537,21.806
Xp,2,48,6.3091,1.8119,1.8227,21.460
Xp,3,48,6.5059,1.9065,1.7538,21.476
Xp,4,48,6.4949,1.9366,1.7415,21.476
Xp,5,48,6.4389,1.9441,1.7504,21.476
Xp,6,48,6.2093,1.9633,1.7173,21.314
Xp,7,48,5.9689,1.9669,1.7333,21.114
Xp,8,48,5.5651,1.9620,1.7831,20.938
Xp,0,49,5.0356,1.8507,1.9286,20.963
Xp,1,49,5.3187,1.8486,1.8409,21.754
Xp,2,49,6.3268,1.8116,1.8061,21.460
Xp,3,49,6.5259,1.9077,1.7362,21.476
Xp,4,49,6.5149,1.9377,1.7238,21.460
Xp,5,49,6.4590,1.9450,1.7327,21.476
Xp,6,49,6.2296,1.9628,1.6995,21.314
Xp,7,49,5.9883,1.9653,1.7161,21.202
Xp,8,49,5.5843,1.9593,1.7641,20.893
Xp,0,50,5.0382,1.8507,1.9172,20.963
Xp,1,50,5.3234,1.8483,1.8282,21.754
Xp,2,50,6.3447,1.8113,1.7894,21.460
Xp,3,50,6.5457,1.9091,1.7186,21.486
Xp,4,50,6.5347,1.9390,1.7062,21.486
Xp,5,50,6.4789,1.9461,1.7150,21.460
Xp,6,50,6.2496,1.9625,1.6817,21.314
Xp,7,50,6.0080,1.9638,1.6985,21.202
Xp,8,50,5.6035,1.9567,1.7448,20.893
Xp,0,51,5.0407,1.8507,1.9060,20.963
Xp,1,51,5.3276,1.8481,1.8156,21.754
Xp,2,51,6.3627,1.8112,1.7725,21.460
Xp,3,51,6.5655,1.9106,1.7009,21.486
Xp,4,51,6.5543,1.9404,1.6886,21.486
Xp,5,51,6.4985,1.9472,1.6974,21.460
Xp,6,51,6.2694,1.9624,1.6639,21.314
Xp,7,51,6.0278,1.9624,1.6808,21.202
Xp,8,51,5.6226,1.9541,1.7255,21.059
Xp,0,52,5.0434,1.8506,1.8946,20.963
Xp,1,52,5.3315,1.8480,1.8032,21.747
Xp,2,52,6.3807,1.8112,1.7555,21.460
Xp,3,52,6.5851,1.9122,1.6833,21.486
Xp,4,52,6.5739,1.9420,1.6709,21.486
Xp,5,52,6.5180,1.9485,1.6797,21.460
Xp,6,52,6.2891,1.9624,1.6461,21.314
Xp,7,52,6.0477,1.9611,1.6629,21.202
Xp,8,52,5.6415,1.9515,1.7062,21.059
Xp,0,53,5.0458,1.8505,1.8833,20.963
Xp,1,53,5.3349,1.8480,1.7910,21.747
Xp,2,53,6.3988,1.8112,1.7383,21.460
Xp,3,53,6.6047,1.9139,1.6656,21.486
Xp,4,53,6.5933,1.9436,1.6533,21.486
Xp,5,53,6.5373,1.9498,1.6620,21.486
Xp,6,53,6.3087,1.9626,1.6284,21.351
Xp,7,53,6.0674,1.9599,1.6450,21.257
Xp,8,53,5.6601,1.9489,1.6869,21.059
Xp,0,54,5.0480,1.8504,1.8722,20.963
Xp,1,54,5.3378,1.8481,1.7790,21.747
Xp,2,54,6.4169,1.8114,1.7212,21.449
Xp,3,54,6.6242,1.9157,1.6480,21.486
Xp,4,54,6.6126,1.9452,1.6356,21.486
Xp,5,54,6.5565,1.9512,1.6443,21.486
Xp,6,54,6.3282,1.9630,1.6107,21.351
Xp,7,54,6.0869,1.9589,1.6272,21.257
Xp,8,54,5.6784,1.9463,1.6678,21.059
Xp,0,55,5.0499,1.8503,1.8613,20.963
Xp,1,55,5.3407,1.8482,1.7669,21.747
Xp,2,55,6.4351,1.8116,1.7039,21.449
Xp,3,55,6.6435,1.9176,1.6304,21.486
Xp,4,55,6.6318,1.9470,1.6180,21.486
Xp,5,55,6.5757,1.9527,1.6267,21.486
Xp,6,55,6.3475,1.9635,1.5930,21.375
Xp,7,55,6.1060,1.9579,1.6095,21.311
Xp,8,55,5.6964,1.9436,1.6487,21.030
Xp,0,56,5.0514,1.8502,1.8505,20.963
Xp,1,56,5.3434,1.8484,1.7549,21.747
Xp,2,56,6.4531,1.8120,1.6866,21.449
Xp,3,56,6.6627,1.9196,1.6128,21.524
Xp,4,56,6.6508,1.9489,1.6004,21.507
Xp,5,56,6.5947,1.9544,1.6090,21.477
Xp,6,56,6.3665,1.9642,1.5753,21.375
Xp,7,56,6.1248,1.9571,1.5918,21.311
Xp,8,56,5.7141,1.9410,1.6297,21.030
Xp,0,57,5.0525,1.8502,1.8400,21.394
Xp,1,57,5.3462,1.8486,1.7429,21.747
Xp,2,57,6.4709,1.8125,1.6694,21.449
Xp,3,57,6.6818,1.9216,1.5953,21.507
